sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
208038,104427,Ikuzo Saito,M,23.0,157.0,54.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Bronze
208087,104452,Oleg Elekpayevich Saitov,M,30.0,178.0,69.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Welterweight,Bronze
208091,104454,Fernand Dieudonn Coussaint Julien Saiv,M,23.0,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
208121,104466,Zurab Sak'andelidze,M,23.0,186.0,81.0,Russia,URS,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
208140,104475,Hiroyuki Sakaguchi,M,26.0,170.0,72.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Bronze
208181,104499,Jaroslav Sakala,M,22.0,178.0,64.0,Czech Republic,TCH,1992 Winter,1992,Winter,Albertville,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze
208229,104517,Tsutomu Sakamoto,M,21.0,168.0,69.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's Sprint,Bronze
208264,104535,Frank Warren Saker,M,28.0,,,Canada,CAN,1936 Summer,1936,Summer,Berlin,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
208308,104556,Jzsef Skovics (-Szecsdi),M,24.0,181.0,71.0,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Bronze
208311,104556,Jzsef Skovics (-Szecsdi),M,29.0,181.0,71.0,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",Bronze
208395,104592,Ahmed Salah Houssein,M,31.0,180.0,64.0,Djibouti,DJI,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,Bronze
208402,104597,Tamer Salah Ali Abdu Bayoumi,M,22.0,173.0,58.0,Egypt,EGY,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Men's Flyweight,Bronze
208446,104627,Carlos Salas Prez,M,20.0,195.0,96.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,Bronze
208579,104711,Gsta Antenor Saln,M,26.0,,,Sweden,SWE,1948 Summer,1948,Summer,London,Sailing,Sailing Mixed 6 metres,Bronze
208580,104712,Sven Gustaf Saln,M,45.0,,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,Bronze
208602,104727,"Louis ""Lou"" Salica",M,19.0,163.0,,USA,USA,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Flyweight,Bronze
208610,104733,Aziz Salihu,M,30.0,186.0,99.0,Serbia,YUG,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Super-Heavyweight,Bronze
208654,104762,John Edward Salisbury,M,22.0,180.0,70.0,UK,GBR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
208660,104767,Popoola Sodiq Saliu,M,21.0,170.0,51.0,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
208698,104791,Jafar Mohammad Salmasi,M,29.0,,60.0,Iran,IRI,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Featherweight,Bronze
208741,104809,Sakari Jalmari Salminen,M,25.0,170.0,72.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
208744,104811,Veikko Ilmari Salminen,M,27.0,183.0,69.5,Finland,FIN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
208782,104828,Yury Grigoryevich Salnikov,M,30.0,176.0,73.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
208784,104829,Oleksandr Petrovych Salnykov,M,27.0,197.0,87.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Bronze
208785,104829,Oleksandr Petrovych Salnykov,M,31.0,197.0,87.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
208793,104834,Sami Sakari Salo,M,35.0,190.0,93.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
208794,104834,Sami Sakari Salo,M,39.0,190.0,93.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
208813,104843,"Pieter Johannes Alexander ""Piet"" Salomons",M,24.0,,,Netherlands,NED,1948 Summer,1948,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
208851,104855,Toivo Kostia Salonen,M,22.0,175.0,73.0,Finland,FIN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze
208871,104861,"Arne Ihamo ""Aarne"" Salovaara (Nylenius-)",M,21.0,,,Finland,FIN,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze
208985,104913,Gabriele Salviati,M,22.0,168.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
209006,104926,Urs Salzmann,M,29.0,174.0,81.0,Switzerland,SUI,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Four,Bronze
209085,104975,Luigi Samele,M,25.0,191.0,73.0,Italy,ITA,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Sabre, Team",Bronze
209125,104993,Samiullah Khan,M,24.0,171.0,64.0,Pakistan,PAK,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Bronze
209168,105015,Anatoly Vasilyevich Samotsvetov,M,23.0,183.0,107.0,Russia,URS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Hammer Throw,Bronze
209217,105042,Aleksandr Vasilyevich Samsonov,M,19.0,187.0,80.0,Russia,URS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
209219,105044,Sergey Viktorovich Samsonov,M,23.0,172.0,81.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
209272,105068,"Robert Lewis ""Bob"" Samuelson",M,25.0,195.0,99.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Bronze
209278,105072,Anders Gunnar Samuelsson,M,28.0,,,Sweden,SWE,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
209282,105076,Torsten Lennart Samuelsson,M,28.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,Bronze
209284,105078,Alf Tommy Samuelsson,M,20.0,174.0,74.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
209285,105078,Alf Tommy Samuelsson,M,28.0,174.0,74.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
209299,105085,Valentin Samungi,M,30.0,184.0,77.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,Bronze
209302,105087,Varteres Varteresovich Samurgashev,M,24.0,172.0,74.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze
209363,105118,Mohammad Ali Sanatkaran,M,27.0,175.0,78.0,Iran,IRI,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
209484,105188,Joel Snchez Guerrero,M,36.0,175.0,53.0,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,Bronze
209613,105253,Wilber Snchez Amita,M,23.0,159.0,48.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Bronze
209667,105279,Eric Gustaf Sandberg,M,27.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 6 metres,Bronze
209668,105280,Gsta Oskar Leonard Sandberg,M,19.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,Bronze
209676,105283,Harald Arvid Sandberg,M,28.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 6 metres,Bronze
209685,105287,Carl Gustav Sandblom,M,19.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Bronze
209686,105288,"Johannes Nicolaus ""John"" Sandblom",M,56.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Bronze
209688,105290,Philip Sandblom,M,24.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Bronze
209693,105294,"Christopher Joseph ""Chris"" Sande",M,24.0,173.0,74.0,Kenya,KEN,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Middleweight,Bronze
209702,105297,Eino Kauno Sandelin,M,47.0,,,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 12 metres,Bronze
209704,105299,Karl Viktor Torsten Sandelin,M,20.0,,,Finland,FIN,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze
209734,105311,Taylor Sander,M,24.0,193.0,86.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Bronze
209819,105353,Olof rjan Sandler,M,27.0,180.0,74.0,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Men's 10,000 metres",Bronze
209905,105393,Leevan Sands,M,26.0,191.0,82.0,Bahamas,BAH,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Triple Jump,Bronze
209930,105401,Einar Folke Emanuel Sandstrm,M,43.0,,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Dressage, Team",Bronze
209934,105403,Nils Gottfrid Sandstrm,M,26.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
209942,105409,Tomas Sandstrm,M,19.0,189.0,92.0,Sweden,SWE,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
209944,105410,Ulf Hendry Sandstrm,M,20.0,180.0,81.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
209945,105411,Michael Sandstd,M,24.0,180.0,74.0,Denmark,DEN,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
209970,105416,Adam Sandurski,M,27.0,214.0,135.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
210021,105434,Julius Sang,M,26.0,175.0,69.0,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,Bronze
210058,105457,Daniel Ren Claude Sangouma,M,23.0,187.0,84.0,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
210281,105573,Lajos Sntha,M,33.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze
210371,105619,Daniel Santos Pea,M,20.0,182.0,67.0,Puerto Rico,PUR,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Welterweight,Bronze
210465,105681,Salvatore Sanzo,M,24.0,178.0,73.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",Bronze
210468,105681,Salvatore Sanzo,M,32.0,178.0,73.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's Foil, Individual",Bronze
210483,105691,Aleksandar api,M,22.0,188.0,100.0,Serbia,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
210485,105691,Aleksandar api,M,30.0,188.0,100.0,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Bronze
210491,105696,Aleksa aponji,M,20.0,191.0,98.0,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
210522,105706,Aleksandr Mikhaylovich Saprykin,M,26.0,197.0,94.0,Russia,URS,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Men's Volleyball,Bronze
210549,105722,"Zlatko ""Zlatan"" Saraevi",M,27.0,187.0,97.0,Serbia,YUG,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,Bronze
210597,105741,Giulio Cesare Saraudi,M,22.0,183.0,81.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Light-Heavyweight,Bronze
210603,105745,Erik Rickard Sarby,M,39.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed One Person Dinghy,Bronze
210673,105787,Ruhi Saralp,M,23.0,,,Turkey,TUR,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Triple Jump,Bronze
210684,105795,Georgios Saridakis,M,,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Walk",Bronze
210685,105796,Ioannis Saridakis,M,,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Football,Football Men's Football,Bronze
210697,105802,Albert Saritov,M,31.0,188.0,100.0,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze
210740,105822,Mauro Sarmiento,M,29.0,196.0,80.0,Italy,ITA,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Welterweight,Bronze
210743,105825,Victoriano Sarmientos Bios,M,19.0,186.0,87.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,Bronze
210762,105839,Lszl Srosi,M,22.0,183.0,83.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,Bronze
210812,105867,Angelo Sartini,M,,,,Italy,ITA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Bronze
210820,105873,Andrea Sartoretti,M,29.0,194.0,88.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
210824,105874,Alessio Sartori,M,27.0,200.0,100.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Double Sculls,Bronze
210836,105881,Nicola Sartori,M,24.0,188.0,85.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,Bronze
210975,105942,Szvetiszlv Sasics,M,28.0,179.0,72.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
210989,105951,Joo Vicente de Freitas Branco Sassetti,M,36.0,,,Portugal,POR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",Bronze
211004,105958,Or Sasson,M,25.0,193.0,120.0,Israel,ISR,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Heavyweight,Bronze
211028,105974,"William Spencer ""Will"" Satch",M,23.0,198.0,100.0,UK,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Pairs,Bronze
211057,105988,Eric Anthony Teruo Sato,M,26.0,180.0,73.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Bronze
211067,105996,Hisayoshi Sato,M,21.0,179.0,70.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
211142,106032,Shinichi Sato,M,26.0,183.0,80.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Bronze
211165,106044,Toshiharu Sato,M,19.0,170.0,62.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,Bronze
211183,106047,Yasuhiro Sato,M,24.0,176.0,76.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Bronze
211184,106048,Yasutaka Sato,M,24.0,184.0,78.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Men's Volleyball,Bronze
211203,106060,Imre Stori (Schwertz),M,23.0,170.0,69.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,Bronze
211242,106083,Otto Satzinger,M,27.0,,,Austria,AUT,1906 Summer,1906,Summer,Athina,Diving,Diving Men's Platform,Bronze
211375,106154,Christoph Sauser,M,24.0,181.0,65.0,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",Bronze
211411,106157,Marie Maurice Jacques Alfred Sautereau,M,39.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Croquet,"Croquet Mixed Singles, Two Balls",Bronze
211416,106161,Dmitry Ivanovich Sautin,M,18.0,172.0,65.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Diving,Diving Men's Springboard,Bronze
211420,106161,Dmitry Ivanovich Sautin,M,26.0,172.0,65.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Springboard,Bronze
211421,106161,Dmitry Ivanovich Sautin,M,26.0,172.0,65.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Platform,Bronze
211424,106161,Dmitry Ivanovich Sautin,M,30.0,172.0,65.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Springboard,Bronze
211453,106180,Leslie Savage,M,23.0,,,UK,GBR,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
211460,106186,Cristian Savani,M,30.0,195.0,95.0,Italy,ITA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Bronze
211478,106197,Viktor Hryhorovych Savchenko,M,23.0,172.0,71.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Middleweight,Bronze
211511,106216,Sergey Petrovich Savelyev,M,27.0,178.0,70.0,Russia,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
211549,106231,Dejan Savi,M,25.0,190.0,120.0,Serbia,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
211551,106231,Dejan Savi,M,33.0,190.0,120.0,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Bronze
211582,106249,Jess Savigne Savigne,M,23.0,187.0,90.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,Bronze
211624,106274,Svio Pimentel Bortolini,M,22.0,176.0,70.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Bronze
211674,106296,Heikki Ilmari Savolainen,M,20.0,172.0,64.0,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze
211675,106296,Heikki Ilmari Savolainen,M,24.0,172.0,64.0,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
211676,106296,Heikki Ilmari Savolainen,M,24.0,172.0,64.0,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Bronze
211679,106296,Heikki Ilmari Savolainen,M,24.0,172.0,64.0,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,Bronze
211684,106296,Heikki Ilmari Savolainen,M,28.0,172.0,64.0,Finland,FIN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Team All-Around,Bronze
211700,106296,Heikki Ilmari Savolainen,M,44.0,172.0,64.0,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,Bronze
211722,106301,Erislandy Savn Cotilla,M,26.0,192.0,91.0,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Heavyweight,Bronze
211884,106389,Saynjargalyn Nyam-Ochir,M,26.0,174.0,73.0,Mongolia,MGL,2012 Summer,2012,Summer,London,Judo,Judo Men's Lightweight,Bronze
211913,106400,Sazhid Khalilrakhimovich Sazhidov,M,24.0,176.0,84.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
211945,106413,Ole Andreas Sther,M,38.0,,,Norway,NOR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Bronze
211957,106415,Lasse Stre,M,27.0,182.0,85.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 10,000 metres",Bronze
211986,106423,"Mohamed Karim ""Moe"" Sbihi",M,24.0,202.0,110.0,UK,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
211993,106427,Antonio Massimiliano Scaduto,M,30.0,193.0,93.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
212007,106437,Dirk Scalongne,M,32.0,,,Netherlands,NED,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Team",Bronze
212011,106438,Giovanni Scalzo,M,29.0,180.0,77.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Individual",Bronze
212012,106438,Giovanni Scalzo,M,29.0,180.0,77.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Team",Bronze
212033,106447,James Scanlon,M,20.0,181.0,70.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
212056,106460,"Edward Richard ""Eddie"" Scarf",M,23.0,180.0,99.0,Australia,AUS,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
212082,106470,Milton Antonio Scaron Falero,M,20.0,185.0,80.0,Uruguay,URU,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Bronze
212121,106492,Bedich erban,M,27.0,171.0,80.0,Czech Republic,TCH,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
212126,106493,Viktors erbatihs,M,33.0,181.0,145.0,Latvia,LAT,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
212138,106496,Andreas Schaad,M,28.0,175.0,65.0,Switzerland,SUI,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,Bronze
212164,106512,Franz Schachner,M,25.0,176.0,83.0,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Bronze
212175,106520,Herbert Otto Emanuel Schade,M,30.0,179.0,65.0,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 5,000 metres",Bronze
212246,106558,Willy Schfer,M,23.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,Bronze
212251,106561,Frank Schaffer,M,21.0,188.0,80.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,Bronze
212303,106587,Axel Carl Schandorff,M,23.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Cycling,Cycling Men's Sprint,Bronze
212335,106605,Erich Schrer,M,29.0,173.0,82.0,Switzerland,SUI,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,Bronze
212349,106612,Edwin Paul Scharff,M,41.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",Bronze
212353,106616,Justus Scharowsky,M,23.0,180.0,78.0,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
212362,106620,Carel Theodorus Scharten,M,50.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Epic Works",Bronze
212405,106647,Felix Scheder-Bieschin,M,36.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 8 metres,Bronze
212419,106659,Otto Scheff (Sochaczewsky-),M,16.0,,,Austria,AUT,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's One Mile Freestyle,Bronze
212422,106659,Otto Scheff (Sochaczewsky-),M,18.0,,,Austria,AUT,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Bronze
212427,106661,"August ""Guus"" Scheffer",M,30.0,,67.0,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Middleweight,Bronze
212476,106683,Robert Scheidt,M,39.0,188.0,76.0,Brazil,BRA,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Keelboat,Bronze
212495,106693,Bedich Schejbal,M,,,,Czech Republic,BOH,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's Sabre, Team",Bronze
212543,106719,"Norbert ""Norb"" Schemansky",M,36.0,181.0,105.5,USA,USA,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Heavyweight,Bronze
212544,106719,"Norbert ""Norb"" Schemansky",M,40.0,181.0,105.5,USA,USA,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Heavyweight,Bronze
212584,106737,Pavel Schenk,M,27.0,198.0,88.0,Czech Republic,TCH,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,Bronze
212600,106746,Zoltn Schenker (Ozoray),M,43.0,,,Hungary,HUN,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",Bronze
212637,106767,"Fernando ""Xuxa"" de Queiroz Scherer",M,21.0,193.0,85.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,Bronze
212641,106767,"Fernando ""Xuxa"" de Queiroz Scherer",M,25.0,193.0,85.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
212647,106771,Hendrik Dorotheus Scherpenhuijzen,M,42.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Team",Bronze
212649,106773,"William Harold ""Bill"" Scherr",M,27.0,183.0,100.0,USA,USA,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze
212681,106794,Michel Scheuer,M,25.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",Bronze
