NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
CRO,Vlado ola,M,35.0,194.0,94.0,Summer,2004,Handball,Handball Men's Handball,Gold
NOR,Magnar Solberg,M,31.0,180.0,68.0,Winter,1968,Biathlon,Biathlon Men's 20 kilometres,Gold
NOR,Magnar Solberg,M,34.0,180.0,68.0,Winter,1972,Biathlon,Biathlon Men's 20 kilometres,Gold
ESP,"Francisco ""Paco"" Soler Atencia",M,22.0,170.0,69.0,Summer,1992,Football,Football Men's Football,Gold
CUB,Odlanier Sols Fonte,M,24.0,180.0,91.0,Summer,2004,Boxing,Boxing Men's Heavyweight,Gold
URS,Nikolay Ivanovich Solodukhin,M,25.0,164.0,65.0,Summer,1980,Judo,Judo Men's Half-Lightweight,Gold
URS,Nikolay Mikhaylovich Sologubov,M,31.0,178.0,84.0,Winter,1956,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
ALG,Hocine Soltani,M,23.0,165.0,60.0,Summer,1996,Boxing,Boxing Men's Lightweight,Gold
YUG,Velimir Sombolac,M,21.0,169.0,71.0,Summer,1960,Football,Football Men's Football,Gold
JPN,Son Gi-Jeong,M,21.0,170.0,60.0,Summer,1936,Athletics,Athletics Men's Marathon,Gold
KOR,Son Tae-Jin,M,20.0,176.0,68.0,Summer,2008,Taekwondo,Taekwondo Men's Featherweight,Gold
KOR,Song Dae-Nam,M,33.0,178.0,85.0,Summer,2012,Judo,Judo Men's Middleweight,Gold
KOR,Song Seog-U,M,22.0,173.0,67.0,Winter,2006,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
KOR,Song Seung-Jun,M,28.0,183.0,105.0,Summer,2008,Baseball,Baseball Men's Baseball,Gold
JPN,Isamu Sonoda,M,29.0,177.0,80.0,Summer,1976,Judo,Judo Men's Middleweight,Gold
FRA,Cdric Sorhaindo,M,28.0,192.0,110.0,Summer,2012,Handball,Handball Men's Handball,Gold
ARG,Jos Ernesto Sosa,M,23.0,179.0,73.0,Summer,2008,Football,Football Men's Football,Gold
YUG,Milutin oki,M,22.0,181.0,80.0,Summer,1960,Football,Football Men's Football,Gold
YUG,Aleksandar otar,M,24.0,196.0,102.0,Summer,1988,Water Polo,Water Polo Men's Water Polo,Gold
CUB,Javier Sotomayor Sanabria,M,24.0,193.0,80.0,Summer,1992,Athletics,Athletics Men's High Jump,Gold
IRI,Hamid Mohammad Sourian Reihanpour,M,26.0,167.0,64.0,Summer,2012,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
BRA,Douglas Correia de Souza,M,20.0,199.0,75.0,Summer,2016,Volleyball,Volleyball Men's Volleyball,Gold
BRA,Maurcio Luiz de Souza,M,27.0,209.0,93.0,Summer,2016,Volleyball,Volleyball Men's Volleyball,Gold
RUS,Dmitry Vladimirovich Sovolyov,M,24.0,183.0,74.0,Winter,2014,Figure Skating,Figure Skating Mixed Team,Gold
NOR,Egil Vike Sby,M,22.0,195.0,90.0,Summer,1968,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
DEN,Kasper Sndergaard Sarup,M,35.0,195.0,95.0,Summer,2016,Handball,Handball Men's Handball,Gold
NOR,dne Sndrl,M,26.0,180.0,88.0,Winter,1998,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
CZE,Jaroslav paek,M,23.0,184.0,90.0,Winter,1998,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
USA,"John Kenneth ""Ken"" Spain",M,22.0,206.0,109.0,Summer,1968,Basketball,Basketball Men's Basketball,Gold
GER,Ingo Spelly,M,25.0,184.0,79.0,Summer,1992,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
USA,"Emerson Lane ""Bud"" Spencer",M,21.0,183.0,72.0,Summer,1928,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
SLO,Luka pik,M,21.0,196.0,95.0,Summer,2000,Rowing,Rowing Men's Double Sculls,Gold
ITA,Brunello Spinelli,M,21.0,182.0,82.0,Summer,1960,Water Polo,Water Polo Men's Water Polo,Gold
RUS,Nikolay Nikolayevich Spinev,M,30.0,191.0,89.0,Summer,2004,Rowing,Rowing Men's Quadruple Sculls,Gold
USA,"Leonard ""Leon"" Spinks, Jr.",M,23.0,183.0,81.0,Summer,1976,Boxing,Boxing Men's Light-Heavyweight,Gold
USA,Michael Spinks,M,19.0,188.0,75.0,Summer,1976,Boxing,Boxing Men's Middleweight,Gold
USA,Mark Andrew Spitz,M,18.0,183.0,73.0,Summer,1968,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
USA,Mark Andrew Spitz,M,18.0,183.0,73.0,Summer,1968,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
USA,Mark Andrew Spitz,M,22.0,183.0,73.0,Summer,1972,Swimming,Swimming Men's 100 metres Freestyle,Gold
USA,Mark Andrew Spitz,M,22.0,183.0,73.0,Summer,1972,Swimming,Swimming Men's 200 metres Freestyle,Gold
USA,Mark Andrew Spitz,M,22.0,183.0,73.0,Summer,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
USA,Mark Andrew Spitz,M,22.0,183.0,73.0,Summer,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
USA,Mark Andrew Spitz,M,22.0,183.0,73.0,Summer,1972,Swimming,Swimming Men's 100 metres Butterfly,Gold
USA,Mark Andrew Spitz,M,22.0,183.0,73.0,Summer,1972,Swimming,Swimming Men's 200 metres Butterfly,Gold
USA,Mark Andrew Spitz,M,22.0,183.0,73.0,Summer,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
GDR,Georg Spohr,M,25.0,146.0,45.0,Summer,1976,Rowing,Rowing Men's Coxed Pairs,Gold
GDR,Georg Spohr,M,29.0,146.0,45.0,Summer,1980,Rowing,Rowing Men's Coxed Pairs,Gold
CRO,Denis poljari,M,24.0,194.0,96.0,Summer,2004,Handball,Handball Men's Handball,Gold
CRO,Goran prem,M,25.0,183.0,85.0,Summer,2004,Handball,Handball Men's Handball,Gold
FRA,ric Claude Franois Srecki,M,24.0,193.0,88.0,Summer,1988,Fencing,"Fencing Men's epee, Team",Gold
FRA,ric Claude Franois Srecki,M,28.0,193.0,88.0,Summer,1992,Fencing,"Fencing Men's epee, Individual",Gold
TCH,Zdenk reiner,M,26.0,181.0,76.0,Summer,1980,Football,Football Men's Football,Gold
AZE,rif rifov,M,23.0,180.0,97.0,Summer,2012,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
CAN,Martin St. Louis,M,38.0,176.0,84.0,Winter,2014,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
CAN,Eric Craig Staal,M,25.0,193.0,93.0,Winter,2010,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
GBR,Jamie Alan Staff,M,35.0,178.0,92.0,Summer,2008,Cycling,Cycling Men's Team Sprint,Gold
USA,Marvin Federick Stalder,M,22.0,185.0,77.0,Summer,1928,Rowing,Rowing Men's Coxed Eights,Gold
TCH,Frantiek tambacher,M,27.0,177.0,71.0,Summer,1980,Football,Football Men's Football,Gold
USA,"Michael Eugene ""Mike"" Stamm",M,20.0,191.0,81.0,Summer,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
USA,"Andrew William ""Andy"" Stanfield",M,24.0,187.0,79.0,Summer,1952,Athletics,Athletics Men's 200 metres,Gold
USA,"Andrew William ""Andy"" Stanfield",M,24.0,187.0,79.0,Summer,1952,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
AUT,Thomas Stangassinger,M,28.0,180.0,82.0,Winter,1994,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
FRG,Hans Stanggassinger,M,24.0,191.0,112.0,Winter,1984,Luge,Luge Mixed (Men)'s Doubles,Gold
USA,"Clayton Iona ""Clay"" Stanley",M,30.0,205.0,105.0,Summer,2008,Volleyball,Volleyball Men's Volleyball,Gold
URS,Sergey Viktorovich Starikov,M,25.0,178.0,91.0,Winter,1984,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Sergey Viktorovich Starikov,M,29.0,178.0,91.0,Winter,1988,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Anatoly Vasilevich Starostin,M,20.0,177.0,70.0,Summer,1980,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
URS,Anatoly Vasilevich Starostin,M,20.0,177.0,70.0,Summer,1980,Modern Pentathlon,Modern Pentathlon Men's Team,Gold
URS,Vyacheslav Ivanovich Starshinov,M,23.0,174.0,83.0,Winter,1964,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Vyacheslav Ivanovich Starshinov,M,27.0,174.0,83.0,Winter,1968,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
FRA,Kevin Staut,M,35.0,182.0,70.0,Summer,2016,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
USA,"Richard Vaughn ""Dick"" Stebbins",M,19.0,180.0,68.0,Summer,1964,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
ITA,Maurizio Stecca,M,21.0,165.0,54.0,Summer,1984,Boxing,Boxing Men's Bantamweight,Gold
AUT,Mario Stecher,M,28.0,177.0,62.0,Winter,2006,Nordic Combined,Nordic Combined Men's Team,Gold
AUT,Mario Stecher,M,32.0,177.0,62.0,Winter,2010,Nordic Combined,Nordic Combined Men's Team,Gold
CAN,Paul Steele,M,26.0,195.0,93.0,Summer,1984,Rowing,Rowing Men's Coxed Eights,Gold
USA,Willie Samuel Steele,M,25.0,180.0,73.0,Summer,1948,Athletics,Athletics Men's Long Jump,Gold
FRG,Hartwig Steenken,M,31.0,175.0,68.0,Summer,1972,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
SRB,Davor tefanek,M,30.0,170.0,66.0,Summer,2016,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold
ITA,Ivo Stefanoni,M,20.0,165.0,55.0,Summer,1956,Rowing,Rowing Men's Coxed Fours,Gold
POL,Wodzimierz Andrzej Stefaski,M,26.0,192.0,90.0,Summer,1976,Volleyball,Volleyball Men's Volleyball,Gold
SWE,Janne Reidar Stefansson,M,28.0,170.0,68.0,Winter,1964,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
AUT,Hans-Peter Steinacher,M,32.0,180.0,73.0,Summer,2000,Sailing,Sailing Mixed Multihull,Gold
AUT,Hans-Peter Steinacher,M,35.0,180.0,73.0,Summer,2004,Sailing,Sailing Mixed Multihull,Gold
AUT,Josef Steinbach,M,27.0,177.0,114.0,Summer,1906,Weightlifting,"Weightlifting Men's Unlimited, One Hand",Gold
GER,Michael Steinbach,M,22.0,195.0,93.0,Summer,1992,Rowing,Rowing Men's Quadruple Sculls,Gold
GER,Andr Steiner,M,26.0,196.0,94.0,Summer,1996,Rowing,Rowing Men's Quadruple Sculls,Gold
GER,Matthias Steiner,M,25.0,183.0,146.0,Summer,2008,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
GER,Jens Steinigen,M,25.0,187.0,80.0,Winter,1992,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
USA,"William Clark ""Bill"" Steinkraus",M,43.0,183.0,68.0,Summer,1968,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
HUN,dm Steinmetz,M,24.0,198.0,104.0,Summer,2004,Water Polo,Water Polo Men's Water Polo,Gold
HUN,Barnabs Steinmetz,M,24.0,196.0,98.0,Summer,2000,Water Polo,Water Polo Men's Water Polo,Gold
HUN,Barnabs Steinmetz,M,28.0,196.0,98.0,Summer,2004,Water Polo,Water Polo Men's Water Polo,Gold
GER,Stefan Steinweg,M,23.0,183.0,80.0,Summer,1992,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
URS,Igor Anatolyevich Stelnov,M,20.0,192.0,94.0,Winter,1984,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Igor Anatolyevich Stelnov,M,25.0,192.0,94.0,Winter,1988,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
SWE,Jan Ingemar Stenmark,M,23.0,181.0,75.0,Winter,1980,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Gold
SWE,Jan Ingemar Stenmark,M,23.0,181.0,75.0,Winter,1980,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
FIN,"Oskar Albinus ""Albin"" Stenroos",M,35.0,173.0,64.0,Summer,1924,Athletics,Athletics Men's Marathon,Gold
NOR,Sten Einar Stensen,M,28.0,183.0,74.0,Winter,1976,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
URS,Stanislav Ivanovich Stepashkin,M,24.0,163.0,57.0,Summer,1964,Boxing,Boxing Men's Featherweight,Gold
URS,Yuriy Mykolaiovych Stetsenko,M,27.0,186.0,82.0,Summer,1972,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
USA,"William Edwards ""Bill"" Stevenson",M,23.0,183.0,77.0,Summer,1924,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
CUB,Tefilo Stevenson Laurence,M,20.0,190.0,95.0,Summer,1972,Boxing,Boxing Men's Heavyweight,Gold
CUB,Tefilo Stevenson Laurence,M,24.0,190.0,95.0,Summer,1976,Boxing,Boxing Men's Heavyweight,Gold
CUB,Tefilo Stevenson Laurence,M,28.0,190.0,95.0,Summer,1980,Boxing,Boxing Men's Heavyweight,Gold
USA,"Melvin ""Mel"" Stewart (-Monroe)",M,23.0,188.0,83.0,Summer,1992,Swimming,Swimming Men's 200 metres Butterfly,Gold
USA,"Melvin ""Mel"" Stewart (-Monroe)",M,23.0,188.0,83.0,Summer,1992,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
AUS,Murray Stewart,M,26.0,186.0,86.0,Summer,2012,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
GER,Michael Detlef Stich,M,28.0,192.0,79.0,Summer,1992,Tennis,Tennis Men's Doubles,Gold
SWE,Fredrik Jan-Ove Stillman,M,27.0,173.0,75.0,Winter,1994,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
GBR,"Archibald ""Archie"" Stinchcombe",M,23.0,178.0,77.0,Winter,1936,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
YUG,Karlo Stipani,M,26.0,183.0,85.0,Summer,1968,Water Polo,Water Polo Men's Water Polo,Gold
POL,Kamil Wiktor Stoch,M,26.0,173.0,53.0,Winter,2014,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold
POL,Kamil Wiktor Stoch,M,26.0,173.0,53.0,Winter,2014,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold
GER,Gerhard Karl Eduard Stck,M,25.0,184.0,91.0,Summer,1936,Athletics,Athletics Men's Javelin Throw,Gold
AUT,Leonhard Stock,M,21.0,183.0,84.0,Winter,1980,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
SUI,Werner Stocker,M,26.0,178.0,78.0,Winter,1988,Bobsleigh,Bobsleigh Men's Four,Gold
USA,John Houston Stockton,M,30.0,185.0,79.0,Summer,1992,Basketball,Basketball Men's Basketball,Gold
USA,John Houston Stockton,M,34.0,185.0,79.0,Summer,1996,Basketball,Basketball Men's Basketball,Gold
HUN,Botond Storcz,M,25.0,183.0,87.0,Summer,2000,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold
HUN,Botond Storcz,M,25.0,183.0,87.0,Summer,2000,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
HUN,Botond Storcz,M,29.0,183.0,87.0,Summer,2004,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
NZL,Dudley Leonard Storey,M,28.0,179.0,84.0,Summer,1968,Rowing,Rowing Men's Coxed Fours,Gold
NOR,Jan Egil Storholt,M,26.0,183.0,79.0,Winter,1976,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
USA,"Jeffery Malcolm ""Jeff"" Stork",M,28.0,190.0,91.0,Summer,1988,Volleyball,Volleyball Men's Volleyball,Gold
SWE,Sture Henrik Stork,M,26.0,178.0,79.0,Summer,1956,Sailing,Sailing Mixed 5.5 metres,Gold
GBR,Etienne Stott,M,33.0,182.0,83.0,Summer,2012,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
USA,"William Arthur ""Bill"" Stowe",M,24.0,191.0,89.0,Summer,1964,Rowing,Rowing Men's Coxed Eights,Gold
USA,"Rodney ""Rod"" Strachan",M,20.0,183.0,77.0,Summer,1976,Swimming,Swimming Men's 400 metres Individual Medley,Gold
CZE,Martin Straka,M,25.0,178.0,81.0,Winter,1998,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
GER,Thilo Stralkowski,M,25.0,190.0,92.0,Summer,2012,Hockey,Hockey Men's Hockey,Gold
ITA,Agostino Straulino,M,37.0,183.0,84.0,Summer,1952,Sailing,Sailing Mixed Two Person Keelboat,Gold
USA,Scott D. Strausbaugh,M,29.0,175.0,61.0,Summer,1992,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
FRA,Jrmy Stravius,M,24.0,190.0,86.0,Summer,2012,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
YUG,Branko trbac,M,27.0,187.0,79.0,Summer,1984,Handball,Handball Men's Handball,Gold
URS,Eduard Anatolyevich Streltsov,M,19.0,182.0,80.0,Summer,1956,Football,Football Men's Football,Gold
GER,Ernst Streng,M,22.0,175.0,67.0,Summer,1964,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
USA,Andrew Edward Strenk,M,19.0,188.0,75.0,Summer,1968,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
USA,Eric Martin Strobel,M,21.0,178.0,79.0,Winter,1980,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
AUT,Fritz Strobl,M,29.0,187.0,95.0,Winter,2002,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
FRG,Wolfgang Strdter,M,24.0,174.0,72.0,Summer,1972,Hockey,Hockey Men's Hockey,Gold
AUT,Hubert Strolz,M,25.0,182.0,76.0,Winter,1988,Alpine Skiing,Alpine Skiing Men's Combined,Gold
LAT,Mris trombergs,M,21.0,186.0,90.0,Summer,2008,Cycling,Cycling Men's BMX,Gold
LAT,Mris trombergs,M,25.0,186.0,90.0,Summer,2012,Cycling,Cycling Men's BMX,Gold
URS,Ivar Stukolkin,M,19.0,189.0,77.0,Summer,1980,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
USA,"Michael Duane ""Mike"" Stulce",M,23.0,191.0,123.0,Summer,1992,Athletics,Athletics Men's Shot Put,Gold
INA,Ricky Achmad Subagja,M,25.0,172.0,62.0,Summer,1996,Badminton,Badminton Men's Doubles,Gold
CAN,"Pernell Karl ""PK"" Subban",M,24.0,183.0,98.0,Winter,2014,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
HUN,Attila Sudr,M,22.0,187.0,81.0,Summer,1976,Water Polo,Water Polo Men's Water Polo,Gold
CMR,Patrick Suffo Kengn,M,22.0,176.0,83.0,Summer,2000,Football,Football Men's Football,Gold
FRG,Eckardt Suhl,M,29.0,180.0,74.0,Summer,1972,Hockey,Hockey Men's Hockey,Gold
URS,Sergey Nikolayevich Sukhoruchenkov,M,23.0,176.0,72.0,Summer,1980,Cycling,"Cycling Men's Road Race, Individual",Gold
YUG,Goran Sukno,M,25.0,188.0,86.0,Summer,1984,Water Polo,Water Polo Men's Water Polo,Gold
CRO,Sandro Sukno,M,22.0,200.0,93.0,Summer,2012,Water Polo,Water Polo Men's Water Polo,Gold
RUS,Pavel Alekseyevich Sukosyan,M,38.0,200.0,110.0,Summer,2000,Handball,Handball Men's Handball,Gold
TUR,Naim Sleymanolu,M,21.0,150.0,62.0,Summer,1988,Weightlifting,Weightlifting Men's Featherweight,Gold
TUR,Naim Sleymanolu,M,25.0,150.0,62.0,Summer,1992,Weightlifting,Weightlifting Men's Featherweight,Gold
TUR,Naim Sleymanolu,M,29.0,150.0,62.0,Summer,1996,Weightlifting,Weightlifting Men's Featherweight,Gold
CAN,"Francis Cornelius ""Frank"" Sullivan",M,34.0,180.0,81.0,Winter,1952,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
NZL,Joseph Sullivan,M,25.0,182.0,82.0,Summer,2012,Rowing,Rowing Men's Double Sculls,Gold
CHN,Sun Shuwei,M,16.0,155.0,45.0,Summer,1992,Diving,Diving Men's Platform,Gold
CHN,Sun Yang,M,20.0,198.0,89.0,Summer,2012,Swimming,Swimming Men's 400 metres Freestyle,Gold
CHN,Sun Yang,M,20.0,198.0,89.0,Summer,2012,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
CHN,Sun Yang,M,24.0,198.0,89.0,Summer,2016,Swimming,Swimming Men's 200 metres Freestyle,Gold
SWE,Jrgen Lars Sundelin,M,23.0,181.0,70.0,Summer,1968,Sailing,Sailing Mixed 5.5 metres,Gold
SWE,Peter Nils Sundelin,M,21.0,191.0,87.0,Summer,1968,Sailing,Sailing Mixed 5.5 metres,Gold
SWE,Ulf Artur Sundelin,M,25.0,185.0,73.0,Summer,1968,Sailing,Sailing Mixed 5.5 metres,Gold
USA,Paul Benedict Sunderland,M,32.0,195.0,86.0,Summer,1984,Volleyball,Volleyball Men's Volleyball,Gold
SWE,Mats Johan Sundin,M,34.0,193.0,100.0,Winter,2006,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
SWE,Karl Ronnie Sundin,M,35.0,186.0,100.0,Winter,2006,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
SWE,Johan Adolf Sundkvist,M,22.0,168.0,65.0,Summer,1912,Athletics,"Athletics Men's Cross-Country, Team",Gold
CAN,Bruny Surin,M,29.0,180.0,81.0,Summer,1996,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
USA,"Robert Allen ""Rob"" Suter",M,22.0,175.0,81.0,Winter,1980,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
FIN,Sten Suvio (Schuschin-),M,24.0,170.0,66.5,Summer,1936,Boxing,Boxing Men's Welterweight,Gold
JPN,Daichi Suzuki,M,21.0,180.0,68.0,Summer,1988,Swimming,Swimming Men's 100 metres Backstroke,Gold
JPN,Keiji Suzuki,M,24.0,185.0,100.0,Summer,2004,Judo,Judo Men's Heavyweight,Gold
SWE,Gunde Anders Svan,M,22.0,188.0,81.0,Winter,1984,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Gold
SWE,Gunde Anders Svan,M,22.0,188.0,81.0,Winter,1984,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
SWE,Gunde Anders Svan,M,26.0,188.0,81.0,Winter,1988,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Gold
SWE,Gunde Anders Svan,M,26.0,188.0,81.0,Winter,1988,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
DEN,Lasse Jemon Svan Hansen,M,32.0,185.0,85.0,Summer,2016,Handball,Handball Men's Handball,Gold
RUS,Dmitry Valeryevich Svatkovsky,M,28.0,188.0,79.0,Summer,2000,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
NOR,Emil Hegle Svendsen,M,24.0,185.0,77.0,Winter,2010,Biathlon,Biathlon Men's 20 kilometres,Gold
NOR,Emil Hegle Svendsen,M,24.0,185.0,77.0,Winter,2010,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
NOR,Emil Hegle Svendsen,M,28.0,185.0,77.0,Winter,2014,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Gold
NOR,Emil Hegle Svendsen,M,28.0,185.0,77.0,Winter,2014,Biathlon,Biathlon Men's 15 kilometres Mass Start,Gold
SWE,Lars Magnus Svensson,M,30.0,180.0,80.0,Winter,1994,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,German Aleksandrovich Sveshnikov,M,23.0,174.0,75.0,Summer,1960,Fencing,"Fencing Men's Foil, Team",Gold
URS,German Aleksandrovich Sveshnikov,M,27.0,174.0,75.0,Summer,1964,Fencing,"Fencing Men's Foil, Team",Gold
URS,Sergey Aleksandrovich Svetlov,M,27.0,185.0,88.0,Winter,1988,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
NOR,Aksel Lund Svindal,M,27.0,189.0,100.0,Winter,2010,Alpine Skiing,Alpine Skiing Men's Super G,Gold
URS,Georgy Vladimirovich Sviridenko,M,25.0,186.0,86.0,Summer,1988,Handball,Handball Men's Handball,Gold
RUS,Aleksey Vladimirovich Svirin,M,25.0,202.0,103.0,Summer,2004,Rowing,Rowing Men's Quadruple Sculls,Gold
CZE,David Svoboda,M,27.0,183.0,76.0,Summer,2012,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
TCH,Jindich Svoboda,M,27.0,181.0,78.0,Summer,1980,Football,Football Men's Football,Gold
CZE,Petr Svoboda,M,31.0,186.0,89.0,Winter,1998,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
USA,Duane Alexander Swanson,M,22.0,188.0,79.0,Summer,1936,Basketball,Basketball Men's Basketball,Gold
BEL,Armand Joseph Antoine Alexis Swartenbroecks,M,27.0,182.0,75.0,Summer,1920,Football,Football Men's Football,Gold
POL,Robert Sycz,M,26.0,183.0,75.0,Summer,2000,Rowing,Rowing Men's Lightweight Double Sculls,Gold
POL,Robert Sycz,M,30.0,183.0,75.0,Summer,2004,Rowing,Rowing Men's Lightweight Double Sculls,Gold
URS,Oleksandr Oleksandrovych Sydorenko,M,20.0,187.0,82.0,Summer,1980,Swimming,Swimming Men's 400 metres Individual Medley,Gold
IND,Dung Dung Sylvanus,M,31.0,160.0,62.0,Summer,1980,Hockey,Hockey Men's Hockey,Gold
HUN,Bence Szab,M,26.0,188.0,85.0,Summer,1988,Fencing,"Fencing Men's Sabre, Team",Gold
HUN,Bence Szab,M,30.0,188.0,85.0,Summer,1992,Fencing,"Fencing Men's Sabre, Individual",Gold
HUN,Jzsef Szab,M,19.0,186.0,83.0,Summer,1988,Swimming,Swimming Men's 200 metres Breaststroke,Gold
HUN,Mikls Szalay,M,21.0,176.0,72.0,Summer,1968,Football,Football Men's Football,Gold
HUN,Zoltn Szarka,M,26.0,176.0,71.0,Summer,1968,Football,Football Men's Football,Gold
POL,Jan Antoni Szczepaski,M,32.0,170.0,63.0,Summer,1972,Boxing,Boxing Men's Lightweight,Gold
HUN,Zoltn Szcsi,M,22.0,198.0,96.0,Summer,2000,Water Polo,Water Polo Men's Water Polo,Gold
HUN,Zoltn Szcsi,M,26.0,198.0,96.0,Summer,2004,Water Polo,Water Polo Men's Water Polo,Gold
HUN,Zoltn Szcsi,M,30.0,198.0,96.0,Summer,2008,Water Polo,Water Polo Men's Water Polo,Gold
HUN,Bulcs Szkely,M,24.0,180.0,82.0,Summer,2000,Water Polo,Water Polo Men's Water Polo,Gold
GER,Kai Alexander Szelig,M,28.0,179.0,90.0,Winter,1994,Bobsleigh,Bobsleigh Men's Four,Gold
HUN,Antal Szentmihlyi,M,25.0,186.0,75.0,Summer,1964,Football,Football Men's Football,Gold
HUN,Gusztv Szepesi (Szedunka),M,25.0,178.0,72.0,Summer,1964,Football,Football Men's Football,Gold
HUN,ron Szilgyi,M,22.0,180.0,78.0,Summer,2012,Fencing,"Fencing Men's Sabre, Individual",Gold
HUN,ron Szilgyi,M,26.0,180.0,78.0,Summer,2016,Fencing,"Fencing Men's Sabre, Individual",Gold
HUN,"Istvn Szivs, Jr.",M,28.0,202.0,106.0,Summer,1976,Water Polo,Water Polo Men's Water Polo,Gold
POL,Jzef Szmidt (-Schmidt),M,25.0,184.0,77.0,Summer,1960,Athletics,Athletics Men's Triple Jump,Gold
