NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
RUS,Dmitry Ivanovich Sautin,M,26.0,172.0,65.0,Summer,2000,Diving,Diving Men's Springboard,Bronze
RUS,Dmitry Ivanovich Sautin,M,26.0,172.0,65.0,Summer,2000,Diving,Diving Men's Platform,Bronze
RUS,Dmitry Ivanovich Sautin,M,30.0,172.0,65.0,Summer,2004,Diving,Diving Men's Springboard,Bronze
ITA,Cristian Savani,M,30.0,195.0,95.0,Summer,2012,Volleyball,Volleyball Men's Volleyball,Bronze
URS,Viktor Hryhorovych Savchenko,M,23.0,172.0,71.0,Summer,1976,Boxing,Boxing Men's Light-Middleweight,Bronze
URS,Sergey Petrovich Savelyev,M,27.0,178.0,70.0,Winter,1976,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
SCG,Dejan Savi,M,25.0,190.0,120.0,Summer,2000,Water Polo,Water Polo Men's Water Polo,Bronze
SRB,Dejan Savi,M,33.0,190.0,120.0,Summer,2008,Water Polo,Water Polo Men's Water Polo,Bronze
CUB,Jess Savigne Savigne,M,23.0,187.0,90.0,Summer,1976,Volleyball,Volleyball Men's Volleyball,Bronze
BRA,Svio Pimentel Bortolini,M,22.0,176.0,70.0,Summer,1996,Football,Football Men's Football,Bronze
FIN,Heikki Ilmari Savolainen,M,20.0,172.0,64.0,Summer,1928,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze
FIN,Heikki Ilmari Savolainen,M,24.0,172.0,64.0,Summer,1932,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
FIN,Heikki Ilmari Savolainen,M,24.0,172.0,64.0,Summer,1932,Gymnastics,Gymnastics Men's Team All-Around,Bronze
FIN,Heikki Ilmari Savolainen,M,24.0,172.0,64.0,Summer,1932,Gymnastics,Gymnastics Men's Parallel Bars,Bronze
FIN,Heikki Ilmari Savolainen,M,28.0,172.0,64.0,Summer,1936,Gymnastics,Gymnastics Men's Team All-Around,Bronze
FIN,Heikki Ilmari Savolainen,M,44.0,172.0,64.0,Summer,1952,Gymnastics,Gymnastics Men's Team All-Around,Bronze
CUB,Erislandy Savn Cotilla,M,26.0,192.0,91.0,Summer,2016,Boxing,Boxing Men's Heavyweight,Bronze
MGL,Saynjargalyn Nyam-Ochir,M,26.0,174.0,73.0,Summer,2012,Judo,Judo Men's Lightweight,Bronze
RUS,Sazhid Khalilrakhimovich Sazhidov,M,24.0,176.0,84.0,Summer,2004,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
NOR,Lasse Stre,M,27.0,182.0,85.0,Winter,2002,Speed Skating,"Speed Skating Men's 10,000 metres",Bronze
GBR,"Mohamed Karim ""Moe"" Sbihi",M,24.0,202.0,110.0,Summer,2012,Rowing,Rowing Men's Coxed Eights,Bronze
ITA,Antonio Massimiliano Scaduto,M,30.0,193.0,93.0,Summer,2008,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
ITA,Giovanni Scalzo,M,29.0,180.0,77.0,Summer,1988,Fencing,"Fencing Men's Sabre, Individual",Bronze
ITA,Giovanni Scalzo,M,29.0,180.0,77.0,Summer,1988,Fencing,"Fencing Men's Sabre, Team",Bronze
AUS,James Scanlon,M,20.0,181.0,70.0,Summer,1968,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
AUS,"Edward Richard ""Eddie"" Scarf",M,23.0,180.0,99.0,Summer,1932,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
URU,Milton Antonio Scaron Falero,M,20.0,185.0,80.0,Summer,1956,Basketball,Basketball Men's Basketball,Bronze
TCH,Bedich erban,M,27.0,171.0,80.0,Winter,1992,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
LAT,Viktors erbatihs,M,33.0,181.0,145.0,Summer,2008,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
SUI,Andreas Schaad,M,28.0,175.0,65.0,Winter,1994,Nordic Combined,Nordic Combined Men's Team,Bronze
AUT,Franz Schachner,M,25.0,176.0,83.0,Winter,1976,Luge,Luge Mixed (Men)'s Doubles,Bronze
GER,Herbert Otto Emanuel Schade,M,30.0,179.0,65.0,Summer,1952,Athletics,"Athletics Men's 5,000 metres",Bronze
GDR,Frank Schaffer,M,21.0,188.0,80.0,Summer,1980,Athletics,Athletics Men's 400 metres,Bronze
SUI,Erich Schrer,M,29.0,173.0,82.0,Winter,1976,Bobsleigh,Bobsleigh Men's Two,Bronze
GER,Justus Scharowsky,M,23.0,180.0,78.0,Summer,2004,Hockey,Hockey Men's Hockey,Bronze
BRA,Robert Scheidt,M,39.0,188.0,76.0,Summer,2012,Sailing,Sailing Men's Two Person Keelboat,Bronze
USA,"Norbert ""Norb"" Schemansky",M,36.0,181.0,105.5,Summer,1960,Weightlifting,Weightlifting Men's Heavyweight,Bronze
USA,"Norbert ""Norb"" Schemansky",M,40.0,181.0,105.5,Summer,1964,Weightlifting,Weightlifting Men's Heavyweight,Bronze
TCH,Pavel Schenk,M,27.0,198.0,88.0,Summer,1968,Volleyball,Volleyball Men's Volleyball,Bronze
BRA,"Fernando ""Xuxa"" de Queiroz Scherer",M,21.0,193.0,85.0,Summer,1996,Swimming,Swimming Men's 50 metres Freestyle,Bronze
BRA,"Fernando ""Xuxa"" de Queiroz Scherer",M,25.0,193.0,85.0,Summer,2000,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
USA,"William Harold ""Bill"" Scherr",M,27.0,183.0,100.0,Summer,1988,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze
ITA,Angelo Schiavio,M,22.0,178.0,69.0,Summer,1928,Football,Football Men's Football,Bronze
USA,"Nathan John ""Nate"" Schierholtz",M,24.0,188.0,98.0,Summer,2008,Baseball,Baseball Men's Baseball,Bronze
FRA,Ren Charles Schiermeyer,M,21.0,179.0,73.0,Summer,1960,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze
AUT,Andreas Schifferer,M,27.0,178.0,92.0,Winter,2002,Alpine Skiing,Alpine Skiing Men's Super G,Bronze
SUI,Lorenz Schindelholz,M,25.0,183.0,83.0,Winter,1992,Bobsleigh,Bobsleigh Men's Four,Bronze
NED,Gert Jan Schlatmann,M,24.0,178.0,74.0,Summer,1988,Hockey,Hockey Men's Hockey,Bronze
AUT,Gregor Schlierenzauer,M,20.0,182.0,64.0,Winter,2010,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
AUT,Gregor Schlierenzauer,M,20.0,182.0,64.0,Winter,2010,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Bronze
FRG,Alois Schloder,M,28.0,183.0,80.0,Winter,1976,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
GER,Andreas Schltter,M,29.0,185.0,75.0,Winter,2002,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
FRG,Jrg Schmall,M,33.0,175.0,66.0,Summer,1976,Sailing,Sailing Mixed Multihull,Bronze
FRA,Bernard Jules Robert Schmetz,M,32.0,189.0,92.0,Summer,1936,Fencing,"Fencing Men's epee, Team",Bronze
FRG,Harald Schmid,M,18.0,187.0,82.0,Summer,1976,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
FRG,Harald Schmid,M,26.0,187.0,82.0,Summer,1984,Athletics,Athletics Men's 400 metres Hurdles,Bronze
SUI,Kurt Schmid,M,20.0,190.0,85.0,Summer,1952,Rowing,Rowing Men's Coxless Pairs,Bronze
AUT,Rudolf Schmid,M,24.0,183.0,83.0,Winter,1976,Luge,Luge Mixed (Men)'s Doubles,Bronze
GER,Sven Attila Schmid,M,26.0,188.0,83.0,Summer,2004,Fencing,"Fencing Men's epee, Team",Bronze
USA,"William David ""Bill"" Schmidt",M,24.0,183.0,100.0,Summer,1972,Athletics,Athletics Men's Javelin Throw,Bronze
USA,"Frederick Weber ""Fred"" Schmidt",M,20.0,188.0,84.0,Summer,1964,Swimming,Swimming Men's 200 metres Butterfly,Bronze
AUT,Markus Schmidt,M,23.0,178.0,80.0,Winter,1992,Luge,Luge Men's Singles,Bronze
GDR,Rainer Schmidt,M,23.0,176.0,69.0,Winter,1972,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Bronze
GDR,"Hans-Ulrich ""Uli"" Schmied",M,25.0,187.0,84.0,Summer,1972,Rowing,Rowing Men's Double Sculls,Bronze
GDR,"Hans-Ulrich ""Uli"" Schmied",M,29.0,187.0,84.0,Summer,1976,Rowing,Rowing Men's Double Sculls,Bronze
USA,John Victor Schmitt,M,26.0,171.0,74.0,Summer,1928,Rowing,Rowing Men's Coxless Pairs,Bronze
GDR,Manfred Schmorde,M,25.0,192.0,88.0,Summer,1972,Rowing,Rowing Men's Coxed Eights,Bronze
FRG,Arthur Schnabel,M,35.0,182.0,104.0,Summer,1984,Judo,Judo Men's Open Class,Bronze
GDR,Manfred Schneider,M,30.0,196.0,93.0,Summer,1972,Rowing,Rowing Men's Coxed Eights,Bronze
USA,"Marcus Blake ""Marc"" Schneider",M,23.0,187.0,72.0,Summer,1996,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
GER,Heinrich Schneidereit,M,21.0,170.0,82.0,Summer,1906,Weightlifting,"Weightlifting Men's Unlimited, One Hand",Bronze
GER,Heinrich Schneidereit,M,21.0,170.0,82.0,Summer,1906,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Bronze
USA,"Matthew Roman ""Matt"" Schnobrich",M,29.0,196.0,93.0,Summer,2008,Rowing,Rowing Men's Coxed Eights,Bronze
ROU,Simion Schobel,M,22.0,193.0,90.0,Summer,1972,Handball,Handball Men's Handball,Bronze
FRG,Alwin Schockemhle,M,31.0,170.0,72.0,Summer,1968,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
FRG,Paul Schockemhle,M,39.0,182.0,70.0,Summer,1984,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
RSA,Henri Schoeman,M,24.0,170.0,59.0,Summer,2016,Triathlon,Triathlon Men's Olympic Distance,Bronze
RSA,Roland Mark Schoeman,M,24.0,190.0,84.0,Summer,2004,Swimming,Swimming Men's 50 metres Freestyle,Bronze
GBR,"Jonathan Michael ""Jon"" Schofield",M,27.0,182.0,80.0,Summer,2012,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Bronze
GDR,Ren Schfisch,M,22.0,188.0,86.0,Winter,1984,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
GDR,Ren Schfisch,M,22.0,188.0,86.0,Winter,1984,Speed Skating,"Speed Skating Men's 10,000 metres",Bronze
GDR,Horst Schnau,M,30.0,180.0,82.0,Winter,1980,Bobsleigh,Bobsleigh Men's Four,Bronze
AUT,Rainer Schnfelder,M,28.0,176.0,88.0,Winter,2006,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
AUT,Rainer Schnfelder,M,28.0,176.0,88.0,Winter,2006,Alpine Skiing,Alpine Skiing Men's Combined,Bronze
GDR,Hartmut Schreiber,M,28.0,190.0,90.0,Summer,1972,Rowing,Rowing Men's Coxed Eights,Bronze
FRG,Christian Schreier,M,29.0,180.0,73.0,Summer,1988,Football,Football Men's Football,Bronze
FRG,Hermann Schridde,M,31.0,178.0,62.0,Summer,1968,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
GDR,Andreas Schrder,M,28.0,188.0,130.0,Summer,1988,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
FRG,Jrgen Schrder,M,23.0,181.0,78.0,Summer,1984,Water Polo,Water Polo Men's Water Polo,Bronze
AUT,Karl Schrott,M,27.0,174.0,77.0,Winter,1980,Luge,Luge Mixed (Men)'s Doubles,Bronze
AUS,Grant Luke Schubert,M,28.0,180.0,82.0,Summer,2008,Hockey,Hockey Men's Hockey,Bronze
GDR,Ralf Schulenberg,M,23.0,171.0,70.0,Summer,1972,Football,Football Men's Football,Bronze
GER,Christian Schulte,M,28.0,196.0,92.0,Summer,2004,Hockey,Hockey Men's Hockey,Bronze
FRG,Karl Schultz,M,34.0,180.0,75.0,Summer,1972,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
FRG,Karl Schultz,M,38.0,180.0,75.0,Summer,1976,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
GER,Gerhard Schulz,M,33.0,173.0,71.0,Summer,1964,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
GER,Heinz Schulz,M,29.0,168.0,57.0,Summer,1964,Boxing,Boxing Men's Featherweight,Bronze
FRG,Michael Schulz,M,27.0,194.0,90.0,Summer,1988,Football,Football Men's Football,Bronze
FRG,Manfred Schumann,M,24.0,186.0,86.0,Winter,1976,Bobsleigh,Bobsleigh Men's Four,Bronze
GER,Gustav-Adolf Schur,M,25.0,175.0,73.0,Summer,1956,Cycling,"Cycling Men's Road Race, Team",Bronze
SUI,Niklaus Schurtenberger,M,40.0,188.0,84.0,Summer,2008,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
SUI,Nino Schurter,M,22.0,173.0,68.0,Summer,2008,Cycling,"Cycling Men's Mountainbike, Cross-Country",Bronze
GDR,Jrgen Schtze,M,21.0,187.0,87.0,Summer,1972,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze
NED,"Cornelis ""Cor"" Schuuring",M,22.0,186.0,81.0,Summer,1964,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
FRG,Thomas Schwab,M,25.0,180.0,82.0,Winter,1988,Luge,Luge Mixed (Men)'s Doubles,Bronze
GER,Ren Schwall,M,29.0,183.0,73.0,Summer,2000,Sailing,Sailing Mixed Multihull,Bronze
SUI,"Andreas ""Andi"" Schwaller",M,31.0,174.0,72.0,Winter,2002,Curling,Curling Men's Curling,Bronze
SUI,Christof Schwaller,M,35.0,179.0,89.0,Winter,2002,Curling,Curling Men's Curling,Bronze
GER,Michael Schwan,M,24.0,187.0,87.0,Summer,1964,Rowing,Rowing Men's Coxless Pairs,Bronze
GER,Florian Schwarthoff,M,28.0,201.0,83.0,Summer,1996,Athletics,Athletics Men's 110 metres Hurdles,Bronze
GDR,Dietmar Schwarz,M,25.0,172.0,53.0,Summer,1972,Rowing,Rowing Men's Coxed Eights,Bronze
AUT,Reinhard Schwarzenberger,M,21.0,172.0,60.0,Winter,1998,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze
SUI,Pius Schwizer,M,45.0,175.0,65.0,Summer,2008,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
GBR,"Maximillian Baptist ""Max"" Sciandri",M,29.0,188.0,75.0,Summer,1996,Cycling,"Cycling Men's Road Race, Individual",Bronze
ROU,Afanase Sciotnic,M,22.0,182.0,77.0,Summer,1964,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
ARG,Luis Alberto Scola Balvoa,M,28.0,206.0,108.0,Summer,2008,Basketball,Basketball Men's Basketball,Bronze
USA,Coleman Lewis Scott,M,26.0,173.0,60.0,Summer,2012,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
GBR,"Stephen ""Steve"" Scott",M,31.0,172.0,84.0,Summer,2016,Shooting,Shooting Men's Double Trap,Bronze
URS,Timofei Scriabin,M,20.0,169.0,51.0,Summer,1988,Boxing,Boxing Men's Flyweight,Bronze
ITA,Luca Scribani Rossi,M,23.0,170.0,75.0,Summer,1984,Shooting,Shooting Mixed Skeet,Bronze
ITA,Giuseppe Sculli,M,23.0,180.0,78.0,Summer,2004,Football,Football Men's Football,Bronze
USA,"Francis Paul ""Frank"" Scully, Jr.",M,39.0,183.0,77.0,Summer,1964,Sailing,Sailing Mixed 5.5 metres,Bronze
GBR,"Gregory Mark Pascoe ""Greg"" Searle",M,24.0,196.0,100.0,Summer,1996,Rowing,Rowing Men's Coxless Fours,Bronze
GBR,"Gregory Mark Pascoe ""Greg"" Searle",M,40.0,196.0,100.0,Summer,2012,Rowing,Rowing Men's Coxed Eights,Bronze
GBR,"Jonathan William C. ""Jonny"" Searle",M,27.0,198.0,99.0,Summer,1996,Rowing,Rowing Men's Coxless Fours,Bronze
DEN,Steen Klaaborg Secher,M,29.0,190.0,95.0,Summer,1988,Sailing,Sailing Mixed Three Person Keelboat,Bronze
GER,Klaus-Dieter Seehaus,M,22.0,178.0,71.0,Summer,1964,Football,Football Men's Football,Bronze
SRB,Denis efik,M,31.0,198.0,115.0,Summer,2008,Water Polo,Water Polo Men's Water Polo,Bronze
GBR,David Hugh Segal,M,23.0,179.0,67.0,Summer,1960,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
FRG,Adolf Seger,M,27.0,172.0,75.0,Summer,1972,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
FRG,Adolf Seger,M,31.0,172.0,75.0,Summer,1976,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze
GDR,Wolfgang Seguin,M,26.0,178.0,75.0,Summer,1972,Football,Football Men's Football,Bronze
MEX,Bernardo Segura Rivera,M,26.0,175.0,62.0,Summer,1996,Athletics,Athletics Men's 20 kilometres Walk,Bronze
AUT,Gerhard Seibold,M,25.0,180.0,71.0,Summer,1968,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
FRG,Werner Seibold,M,28.0,174.0,78.0,Summer,1976,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Bronze
USA,Guenter H. Seidel,M,35.0,187.0,79.0,Summer,1996,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
USA,Guenter H. Seidel,M,39.0,187.0,79.0,Summer,2000,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
USA,Guenter H. Seidel,M,43.0,187.0,79.0,Summer,2004,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
IRI,Mohamed Ibrahim Seifpour Saidabadi,M,22.0,161.0,52.0,Summer,1960,Wrestling,"Wrestling Men's Flyweight, Freestyle",Bronze
YUG,aban Sejdi,M,21.0,172.0,74.0,Summer,1980,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
YUG,aban Sejdi,M,25.0,172.0,74.0,Summer,1984,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
JPN,Kazuto Seki,M,28.0,167.0,58.0,Summer,2004,Sailing,Sailing Men's Two Person Dinghy,Bronze
FIN,Teemu Ilmari Selnne,M,27.0,182.0,91.0,Winter,1998,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
FIN,Teemu Ilmari Selnne,M,39.0,182.0,91.0,Winter,2010,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
FIN,Teemu Ilmari Selnne,M,43.0,182.0,91.0,Winter,2014,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
ROU,Rzvan Dorin elariu,M,20.0,173.0,73.0,Summer,2004,Gymnastics,Gymnastics Men's Team All-Around,Bronze
URS,Yury Gennadyevich Selikhov,M,25.0,185.0,82.0,Summer,1968,Basketball,Basketball Men's Basketball,Bronze
BUL,Nermedin Selimov Hyuseinov,M,26.0,155.0,52.0,Summer,1980,Wrestling,"Wrestling Men's Flyweight, Freestyle",Bronze
ARG,Humberto Selvetti,M,20.0,180.0,139.0,Summer,1952,Weightlifting,Weightlifting Men's Heavyweight,Bronze
URS,V'iacheslav Mykhailovych Semenov,M,25.0,169.0,67.0,Summer,1972,Football,Football Men's Football,Bronze
BLR,Mikhail Vladimirovich Semyonov,M,24.0,168.0,66.0,Summer,2008,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze
RUS,Mingiyan Arturovich Semyonov,M,22.0,155.0,55.0,Summer,2012,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
RUS,Sergey Viktorovich Semyonov,M,20.0,187.0,130.0,Summer,2016,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze
URS,Vladimir Viktorovich Semyonov,M,26.0,184.0,78.0,Summer,1964,Water Polo,Water Polo Men's Water Polo,Bronze
RSA,Seabelo Mohanoe Senatla,M,23.0,177.0,82.0,Summer,2016,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Bronze
GER,Michael Senft,M,23.0,180.0,74.0,Summer,1996,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze
GER,Hans Sennewald,M,30.0,202.0,96.0,Summer,1992,Rowing,Rowing Men's Coxed Eights,Bronze
UKR,Andriy Viktorovych Serdinov,M,21.0,186.0,77.0,Summer,2004,Swimming,Swimming Men's 100 metres Butterfly,Bronze
UKR,Oleksandr Oleksiyovych Serdiuk,M,26.0,183.0,81.0,Summer,2004,Archery,Archery Men's Team,Bronze
HUN,Ferenc Seres,M,34.0,153.0,48.0,Summer,1980,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Bronze
NZL,Jesse Harold Sergent,M,20.0,188.0,78.0,Summer,2008,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
NZL,Jesse Harold Sergent,M,24.0,188.0,78.0,Summer,2012,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
EUN,Dmitry Nikolayevich Sergeyev,M,23.0,192.0,95.0,Summer,1992,Judo,Judo Men's Half-Heavyweight,Bronze
ROU,Larion Serghei,M,24.0,184.0,74.0,Summer,1976,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
BRA,"Srgio ""Srgio Macarro"" de Toledo Machado",M,19.0,191.0,88.0,Summer,1964,Basketball,Basketball Men's Basketball,Bronze
POL,Adam Dariusz Seroczyski,M,26.0,188.0,84.0,Summer,2000,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
PHI,Leopoldo Serrantes,M,26.0,160.0,48.0,Summer,1988,Boxing,Boxing Men's Light-Flyweight,Bronze
JPN,Daiya Seto,M,22.0,174.0,72.0,Summer,2016,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
POL,Marek Seweryn,M,22.0,160.0,63.5,Summer,1980,Weightlifting,Weightlifting Men's Featherweight,Bronze
FRA,"Abdoulaye ""Abdou"" Sye Papa",M,26.0,174.0,68.0,Summer,1960,Athletics,Athletics Men's 200 metres,Bronze
IRI,Seyyed Shamseddin Seyyed Abbasi,M,25.0,175.0,62.0,Summer,1968,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
ITA,Romano Sgheiz,M,23.0,187.0,84.0,Summer,1960,Rowing,Rowing Men's Coxed Fours,Bronze
RUS,Maksim Andreyevich Shabalin,M,28.0,183.0,76.0,Winter,2010,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
USA,John Thomas Shadden,M,25.0,167.0,61.0,Summer,1988,Sailing,Sailing Men's Two Person Dinghy,Bronze
URS,Borys Anfiyanovych Shakhlin,M,28.0,171.0,71.0,Summer,1960,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
URS,Borys Anfiyanovych Shakhlin,M,32.0,171.0,71.0,Summer,1964,Gymnastics,Gymnastics Men's Rings,Bronze
URS,Mykhailo Opanasovych Shakhov,M,25.0,159.0,57.0,Summer,1956,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze
USA,Joel Warren Shankle,M,23.0,193.0,79.0,Summer,1956,Athletics,Athletics Men's 110 metres Hurdles,Bronze
USA,Neal Shapiro,M,27.0,175.0,70.0,Summer,1972,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze
UKR,Leonid Anatoliyovych Shaposhnykov,M,34.0,192.0,94.0,Summer,2004,Rowing,Rowing Men's Quadruple Sculls,Bronze
RUS,Sergey Aleksandrovich Sharikov,M,30.0,182.0,78.0,Summer,2004,Fencing,"Fencing Men's Sabre, Team",Bronze
UKR,Rustam Khalimdzhanovych Sharipov,M,25.0,163.0,61.0,Summer,1996,Gymnastics,Gymnastics Men's Team All-Around,Bronze
URS,Yevgeny Konstantinovich Sharonov,M,29.0,189.0,96.0,Summer,1988,Water Polo,Water Polo Men's Water Polo,Bronze
EUN,Yevgeny Konstantinovich Sharonov,M,33.0,189.0,96.0,Summer,1992,Water Polo,Water Polo Men's Water Polo,Bronze
USA,Doug Sharp,M,32.0,178.0,93.0,Winter,2002,Bobsleigh,Bobsleigh Men's Four,Bronze
CAN,"Anthony ""Tony"" Sharpe",M,23.0,178.0,73.0,Summer,1984,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
USA,"Francis John ""Frank"" Shaughnessy, Jr.",M,24.0,180.0,81.0,Winter,1936,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
GEO,Lasha Shavdatuashvili,M,24.0,170.0,75.0,Summer,2016,Judo,Judo Men's Lightweight,Bronze
URS,Sergey Dmitriyevich Shavlo,M,23.0,181.0,76.0,Summer,1980,Football,Football Men's Football,Bronze
USA,"Arthur Briggs ""Art"" Shaw",M,21.0,183.0,76.0,Summer,1908,Athletics,Athletics Men's 110 metres Hurdles,Bronze
BLR,Vitaly Venediktovich Shcherbo,M,24.0,169.0,68.0,Summer,1996,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
BLR,Vitaly Venediktovich Shcherbo,M,24.0,169.0,68.0,Summer,1996,Gymnastics,Gymnastics Men's Horse Vault,Bronze
BLR,Vitaly Venediktovich Shcherbo,M,24.0,169.0,68.0,Summer,1996,Gymnastics,Gymnastics Men's Parallel Bars,Bronze
BLR,Vitaly Venediktovich Shcherbo,M,24.0,169.0,68.0,Summer,1996,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
UKR,Roman Anatoliyovych Shchurenko,M,23.0,188.0,82.0,Summer,2000,Athletics,Athletics Men's Long Jump,Bronze
USA,Gary Peter Sheerer,M,25.0,175.0,73.0,Summer,1972,Water Polo,Water Polo Men's Water Polo,Bronze
NGR,Abdullahi Shehu,M,23.0,170.0,72.0,Summer,2016,Football,Football Men's Football,Bronze
PAK,Muhammad Shahnaz Sheikh,M,27.0,172.0,74.0,Summer,1976,Hockey,Hockey Men's Hockey,Bronze
UKR,Taras Oleksandrovych Shelestiuk,M,26.0,179.0,69.0,Summer,2012,Boxing,Boxing Men's Welterweight,Bronze
CHN,Sheng Zetian,M,19.0,164.0,58.0,Summer,1992,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze
CHN,Sheng Zetian,M,23.0,164.0,58.0,Summer,1996,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze
CHN,Sheng Zetian,M,27.0,164.0,58.0,Summer,2000,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
USA,Martin Joseph Sheridan,M,27.0,190.0,88.0,Summer,1908,Athletics,Athletics Men's Standing Long Jump,Bronze
PAK,Salim Sherwani,M,25.0,183.0,73.0,Summer,1976,Hockey,Hockey Men's Hockey,Bronze
GBR,John Sherwood,M,23.0,187.0,83.0,Summer,1968,Athletics,Athletics Men's 400 metres Hurdles,Bronze
RUS,Dmitry Stepanovich Shevchenko,M,32.0,194.0,96.0,Summer,2000,Fencing,"Fencing Men's Foil, Individual",Bronze
CHN,Shi Jingnan,M,19.0,175.0,66.0,Winter,2014,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze
USA,"Marion Lawrence ""Larry"" Shields",M,25.0,170.0,64.0,Summer,1920,Athletics,"Athletics Men's 1,500 metres",Bronze
USA,Brian Lee Shimer,M,39.0,180.0,86.0,Winter,2002,Bobsleigh,Bobsleigh Men's Four,Bronze
JPN,Hiroyasu Shimizu,M,23.0,162.0,70.0,Winter,1998,Speed Skating,"Speed Skating Men's 1,000 metres",Bronze
JPN,Keigo Shimizu,M,21.0,172.0,60.0,Summer,1960,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
JPN,Naoyuki Shimizu,M,28.0,180.0,83.0,Summer,2004,Baseball,Baseball Men's Baseball,Bronze
