NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
GER,Peter Grning,M,21.0,170.0,65.0,Summer,1960,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
POL,Andrzej Jerzy Gronowicz,M,25.0,176.0,75.0,Summer,1976,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
FRG,Michael Gro,M,20.0,201.0,88.0,Summer,1984,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
FRG,Michael Gro,M,20.0,201.0,88.0,Summer,1984,Swimming,Swimming Men's 200 metres Butterfly,Silver
GER,Ricco Gro,M,21.0,179.0,75.0,Winter,1992,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
GER,Ricco Gro,M,23.0,179.0,75.0,Winter,1994,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
GER,Ricco Gro,M,31.0,179.0,75.0,Winter,2002,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
AUS,Alan Geoffrey Grover,M,24.0,167.0,51.0,Summer,1968,Rowing,Rowing Men's Coxed Eights,Silver
GBR,"Timothy John ""Tim"" Grubb",M,30.0,170.0,55.0,Summer,1984,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
AUT,Herbert Gruber,M,25.0,183.0,80.0,Winter,1968,Bobsleigh,Bobsleigh Men's Four,Silver
POL,Jzef Grudzie,M,29.0,170.0,63.0,Summer,1968,Boxing,Boxing Men's Lightweight,Silver
USA,"David Mills ""Dave"" Grylls",M,26.0,183.0,62.0,Summer,1984,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
NOR,Harald Grnningen,M,25.0,191.0,80.0,Winter,1960,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
NOR,Harald Grnningen,M,29.0,191.0,80.0,Winter,1964,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Silver
NOR,Harald Grnningen,M,29.0,191.0,80.0,Winter,1964,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Silver
NOR,Roar Grnvold,M,25.0,186.0,80.0,Winter,1972,Speed Skating,"Speed Skating Men's 1,500 metres",Silver
NOR,Roar Grnvold,M,25.0,186.0,80.0,Winter,1972,Speed Skating,"Speed Skating Men's 5,000 metres",Silver
ITA,Peter Gschnitzer,M,26.0,185.0,89.0,Winter,1980,Luge,Luge Mixed (Men)'s Doubles,Silver
AUT,Bernhard Gstrein,M,22.0,184.0,88.0,Winter,1988,Alpine Skiing,Alpine Skiing Men's Combined,Silver
YUG,Ivan Gubijan,M,25.0,172.0,83.0,Summer,1948,Athletics,Athletics Men's Hammer Throw,Silver
USA,"William Robert ""Bill"" Guerin",M,31.0,188.0,95.0,Winter,2002,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
ITA,Pietro Paolo Guerra,M,21.0,171.0,71.0,Summer,1964,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
FRA,Pierre Guichot,M,21.0,182.0,70.0,Summer,1984,Fencing,"Fencing Men's Sabre, Team",Silver
FRA,Michal Yves Robert Guigou,M,34.0,179.0,79.0,Summer,2016,Handball,Handball Men's Handball,Silver
FRA,Sylvain Guillaume,M,23.0,171.0,61.0,Winter,1992,Nordic Combined,Nordic Combined Men's Individual,Silver
FRA,Joseph Guillemot,M,20.0,160.0,55.0,Summer,1920,Athletics,"Athletics Men's 10,000 metres",Silver
FRA,Fernand Guillou,M,22.0,180.0,78.0,Summer,1948,Basketball,Basketball Men's Basketball,Silver
CAN,Jonathan Guilmette,M,23.0,180.0,75.0,Winter,2002,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Silver
CAN,Jonathan Guilmette,M,27.0,180.0,75.0,Winter,2006,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
AUS,Gary Gullock,M,26.0,188.0,85.0,Summer,1984,Rowing,Rowing Men's Quadruple Sculls,Silver
URS,Vadim Vladimirovich Gulyayev,M,27.0,183.0,90.0,Summer,1968,Water Polo,Water Polo Men's Water Polo,Silver
INA,Rudy Gunawan,M,25.0,185.0,83.0,Summer,1992,Badminton,Badminton Men's Doubles,Silver
BUL,Stoyan Gunchev,M,22.0,178.0,78.0,Summer,1980,Volleyball,Volleyball Men's Volleyball,Silver
NOR,Jacob Gundersen,M,32.0,178.0,83.0,Summer,1908,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
ROU,Roland Gune,M,32.0,197.0,95.0,Summer,1976,Handball,Handball Men's Handball,Silver
TUR,Hasan Gngr,M,30.0,178.0,87.0,Summer,1964,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver
ISL,Rbert Gunnarsson,M,28.0,190.0,100.0,Summer,2008,Handball,Handball Men's Handball,Silver
FRG,Thomas Gunst,M,25.0,173.0,75.0,Summer,1984,Hockey,Hockey Men's Hockey,Silver
SUI,Rudolf Gnthardt,M,23.0,168.0,70.0,Summer,1960,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
CHN,Guo Linyao,M,20.0,169.0,60.0,Summer,1992,Gymnastics,Gymnastics Men's Team All-Around,Silver
RUS,Aleksey Vasilyevich Gusarov,M,33.0,190.0,87.0,Winter,1998,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
URS,Sergey Gusev,M,20.0,183.0,83.0,Summer,1968,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
JPN,Koji Gushiken,M,27.0,162.0,58.0,Summer,1984,Gymnastics,Gymnastics Men's Horse Vault,Silver
GDR,Reinhard Gust,M,22.0,190.0,92.0,Summer,1972,Rowing,Rowing Men's Coxed Fours,Silver
SWE,Sven Tomas Gustafson,M,24.0,175.0,70.0,Winter,1984,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
SWE,Bo Henning Gustafsson,M,29.0,175.0,64.0,Summer,1984,Athletics,Athletics Men's 50 kilometres Walk,Silver
SWE,Mattias Oskar Gustafsson,M,34.0,193.0,104.0,Summer,2012,Handball,Handball Men's Handball,Silver
BRA,Gustavo Endres,M,32.0,203.0,98.0,Summer,2008,Volleyball,Volleyball Men's Volleyball,Silver
ISL,Bjrgvin Pll Gustavsson,M,23.0,192.0,90.0,Summer,2008,Handball,Handball Men's Handball,Silver
USA,"Robert Allen ""Bob"" Gutowski",M,21.0,183.0,68.0,Summer,1956,Athletics,Athletics Men's Pole Vault,Silver
GER,Torsten Ren Gutsche,M,28.0,181.0,78.0,Summer,1996,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
HUN,Kroly Gttler,M,20.0,188.0,85.0,Summer,1988,Swimming,Swimming Men's 100 metres Breaststroke,Silver
HUN,Kroly Gttler,M,28.0,188.0,85.0,Summer,1996,Swimming,Swimming Men's 200 metres Breaststroke,Silver
GBR,James George Guy,M,20.0,187.0,83.0,Summer,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
GBR,James George Guy,M,20.0,187.0,83.0,Summer,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
ISL,Snorri Steinn Gujnsson,M,26.0,187.0,86.0,Summer,2008,Handball,Handball Men's Handball,Silver
ISL,Hreiar Lev Gumundsson,M,27.0,193.0,96.0,Summer,2008,Handball,Handball Men's Handball,Silver
KOR,Gwak Yun-Gi,M,20.0,164.0,57.0,Winter,2010,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
HUN,Dezs Gyarmati,M,20.0,186.0,83.0,Summer,1948,Water Polo,Water Polo Men's Water Polo,Silver
BUL,Mikhail Asenov Gyonin,M,26.0,178.0,67.0,Summer,1968,Football,Football Men's Football,Silver
HUN,Zsolt Gyulay,M,27.0,187.0,90.0,Summer,1992,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver
HUN,Zsolt Gyulay,M,27.0,187.0,90.0,Summer,1992,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
HUN,Dniel Gyurta,M,15.0,185.0,77.0,Summer,2004,Swimming,Swimming Men's 200 metres Breaststroke,Silver
POL,Kazimierz Aleksander Gzowski,M,26.0,171.0,67.0,Summer,1928,Equestrianism,"Equestrianism Men's Jumping, Team",Silver
GER,Karl-Friedrich Haas,M,25.0,186.0,72.0,Summer,1956,Athletics,Athletics Men's 400 metres,Silver
GER,"Thomas Mario ""Tommy"" Haas",M,22.0,188.0,78.0,Summer,2000,Tennis,Tennis Men's Singles,Silver
TCH,Vladimr Haber,M,23.0,179.0,81.0,Summer,1972,Handball,Handball Men's Handball,Silver
USA,"Robert William ""Bobby"" Hackett, Jr.",M,16.0,188.0,83.0,Summer,1976,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
AUS,Grant George Hackett,M,24.0,198.0,96.0,Summer,2004,Swimming,Swimming Men's 400 metres Freestyle,Silver
AUS,Grant George Hackett,M,24.0,198.0,96.0,Summer,2004,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
AUS,Grant George Hackett,M,28.0,198.0,96.0,Summer,2008,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
FRG,Georg Hackl,M,21.0,172.0,79.0,Winter,1988,Luge,Luge Men's Singles,Silver
GER,Georg Hackl,M,35.0,172.0,79.0,Winter,2002,Luge,Luge Men's Singles,Silver
IRI,Ehsan Haddadi,M,27.0,192.0,120.0,Summer,2012,Athletics,Athletics Men's Discus Throw,Silver
AUT,Michael Florian Hadschieff,M,24.0,185.0,75.0,Winter,1988,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
USA,"Harold H. ""Hal"" Haenel",M,29.0,190.0,111.0,Summer,1988,Sailing,Sailing Mixed Two Person Keelboat,Silver
SWE,Carl Oliver Ruud Hagelin,M,25.0,182.0,85.0,Winter,2014,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
GER,Erich Walter Hagen,M,23.0,174.0,74.0,Summer,1960,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
GDR,Horst Hagen,M,22.0,194.0,90.0,Summer,1972,Volleyball,Volleyball Men's Volleyball,Silver
CAN,"James ""Jim"" Haggarty",M,21.0,180.0,76.0,Winter,1936,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
SWE,Hans Lennart Hggroth,M,23.0,180.0,76.0,Winter,1964,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
JPN,Kosuke Hagino,M,21.0,177.0,71.0,Summer,2016,Swimming,Swimming Men's 200 metres Individual Medley,Silver
FIN,Niklas Hagman,M,26.0,183.0,92.0,Winter,2006,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
AUS,Robert Irwin Haigh,M,23.0,170.0,66.0,Summer,1968,Hockey,Hockey Men's Hockey,Silver
AUS,Robert Irwin Haigh,M,31.0,170.0,66.0,Summer,1976,Hockey,Hockey Men's Hockey,Silver
SWE,Laszlo Erik Hajas,M,29.0,182.0,82.0,Summer,1992,Handball,Handball Men's Handball,Silver
SWE,Laszlo Erik Hajas,M,33.0,182.0,82.0,Summer,1996,Handball,Handball Men's Handball,Silver
HUN,Bertalan Hajts,M,26.0,173.0,75.0,Summer,1992,Judo,Judo Men's Lightweight,Silver
FIN,Veikko Johannes Hakulinen,M,31.0,173.0,66.0,Winter,1956,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver
FIN,Veikko Johannes Hakulinen,M,31.0,173.0,66.0,Winter,1956,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
FIN,Veikko Johannes Hakulinen,M,35.0,173.0,66.0,Winter,1960,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver
USA,Dennis William Hall,M,25.0,160.0,55.0,Summer,1996,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver
USA,"Ervin Henry ""Erv"" Hall",M,21.0,183.0,75.0,Summer,1968,Athletics,Athletics Men's 110 metres Hurdles,Silver
USA,"Gary Wayne Hall, Sr.",M,17.0,186.0,74.0,Summer,1968,Swimming,Swimming Men's 400 metres Individual Medley,Silver
USA,"Gary Wayne Hall, Sr.",M,21.0,186.0,74.0,Summer,1972,Swimming,Swimming Men's 200 metres Butterfly,Silver
USA,"Samuel Wesley ""Sam"" Hall",M,23.0,175.0,70.0,Summer,1960,Diving,Diving Men's Springboard,Silver
USA,"Gary Wayne Hall, Jr.",M,21.0,198.0,99.0,Summer,1996,Swimming,Swimming Men's 50 metres Freestyle,Silver
USA,"Gary Wayne Hall, Jr.",M,21.0,198.0,99.0,Summer,1996,Swimming,Swimming Men's 100 metres Freestyle,Silver
USA,"Gary Wayne Hall, Jr.",M,25.0,198.0,99.0,Summer,2000,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
ISL,sgeir rn Hallgrmsson,M,24.0,191.0,92.0,Summer,2008,Handball,Handball Men's Handball,Silver
FIN,Kalle Niilo Ponteva Halonen,M,19.0,173.0,73.5,Winter,1960,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver
NOR,Arne Halse,M,20.0,172.0,80.0,Summer,1908,Athletics,Athletics Men's Javelin Throw,Silver
POL,Joachim Halupczok,M,20.0,180.0,78.0,Summer,1988,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
SWE,Jan Ivar Halvarsson,M,25.0,182.0,73.0,Winter,1968,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
JPN,Yoshihiro Hamaguchi,M,26.0,183.0,78.0,Summer,1952,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
GER,Fabian Hambchen,M,24.0,164.0,62.0,Summer,2012,Gymnastics,Gymnastics Men's Horizontal Bar,Silver
CAN,Charles Hamelin,M,21.0,175.0,71.0,Winter,2006,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
PAK,Abdul Hamid,M,29.0,175.0,68.0,Summer,1956,Hockey,Hockey Men's Hockey,Silver
PAK,Abdul Hamid,M,22.0,163.0,64.0,Summer,1964,Hockey,Hockey Men's Hockey,Silver
USA,Brutus Kerr Hamilton,M,19.0,183.0,80.0,Summer,1920,Athletics,Athletics Men's Decathlon,Silver
USA,Morgan Carl Hamm,M,21.0,165.0,65.0,Summer,2004,Gymnastics,Gymnastics Men's Team All-Around,Silver
USA,Paul Elbert Hamm,M,21.0,165.0,62.0,Summer,2004,Gymnastics,Gymnastics Men's Team All-Around,Silver
USA,Paul Elbert Hamm,M,21.0,165.0,62.0,Summer,2004,Gymnastics,Gymnastics Men's Horizontal Bar,Silver
HUN,Lszl Hammerl,M,26.0,179.0,90.0,Summer,1968,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Silver
AUS,Wayne Gary Hammond,M,27.0,184.0,75.0,Summer,1976,Hockey,Hockey Men's Hockey,Silver
GBR,"Thomas ""Tommy"" Hampson",M,24.0,184.0,69.0,Summer,1932,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
USA,"Millard Frank Hampton, Jr.",M,20.0,180.0,75.0,Summer,1976,Athletics,Athletics Men's 200 metres,Silver
KOR,Han Hyeong-Bae,M,24.0,184.0,82.0,Summer,2000,Hockey,Hockey Men's Hockey,Silver
KOR,Han Sun-Cheol,M,27.0,178.0,60.0,Summer,2012,Boxing,Boxing Men's Lightweight,Silver
CHN,Han Tianyu,M,17.0,173.0,65.0,Winter,2014,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Silver
CZE,Jakub Hank,M,21.0,193.0,96.0,Summer,2004,Rowing,Rowing Men's Quadruple Sculls,Silver
DEN,Sren Hancke,M,20.0,191.0,76.0,Summer,1960,Sailing,Sailing Mixed 5.5 metres,Silver
FRG,"Horst Ulrich ""Uli"" Hnel",M,27.0,182.0,77.0,Summer,1984,Hockey,Hockey Men's Hockey,Silver
FRG,"Horst Ulrich ""Uli"" Hnel",M,31.0,182.0,77.0,Summer,1988,Hockey,Hockey Men's Hockey,Silver
NOR,Halvard Hanevold,M,28.0,181.0,75.0,Winter,1998,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
NOR,Halvard Hanevold,M,36.0,181.0,75.0,Winter,2006,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
USA,"Richard Dennis ""Dick"" Hanley",M,20.0,183.0,79.0,Summer,1956,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
CAN,"David Patrick ""Dave"" Hannan",M,30.0,178.0,82.0,Winter,1992,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
GER,Sven Hannawald (Phler-),M,23.0,184.0,64.0,Winter,1998,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
GER,Sven Hannawald (Phler-),M,27.0,184.0,64.0,Winter,2002,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver
GER,Ren Hannemann,M,23.0,188.0,80.0,Winter,1992,Bobsleigh,Bobsleigh Men's Four,Silver
THA,Tawin Hanprab,M,18.0,176.0,58.0,Summer,2016,Taekwondo,Taekwondo Men's Flyweight,Silver
NOR,Alf John Hansen,M,40.0,185.0,85.0,Summer,1988,Rowing,Rowing Men's Quadruple Sculls,Silver
DEN,Bent Hansen,M,26.0,175.0,72.0,Summer,1960,Football,Football Men's Football,Silver
USA,Brendan Joseph Hansen,M,22.0,183.0,85.0,Summer,2004,Swimming,Swimming Men's 100 metres Breaststroke,Silver
USA,Brian Hansen,M,19.0,183.0,82.0,Winter,2010,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver
NOR,Frank Hansen,M,27.0,193.0,92.0,Summer,1972,Rowing,Rowing Men's Double Sculls,Silver
FRG,Thomas Happe,M,26.0,189.0,87.0,Summer,1984,Handball,Handball Men's Handball,Silver
FIN,Janne Mikael Happonen,M,21.0,180.0,63.0,Winter,2006,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
JPN,Masahiko Harada,M,25.0,173.0,58.0,Winter,1994,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
JPN,Masao Harada,M,23.0,177.0,60.0,Summer,1936,Athletics,Athletics Men's Triple Jump,Silver
JPN,Hisayoshi Harasawa,M,24.0,191.0,125.0,Summer,2016,Judo,Judo Men's Heavyweight,Silver
USA,"James Edward ""Trey"" Hardee, III",M,28.0,196.0,96.0,Summer,2012,Athletics,Athletics Men's Decathlon,Silver
USA,"Timothy M. ""Tim"" Harden",M,22.0,178.0,77.0,Summer,1996,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
USA,Glenn Foster Hardin,M,22.0,188.0,75.0,Summer,1932,Athletics,Athletics Men's 400 metres Hurdles,Silver
USA,Thomas Truxtun Hare,M,21.0,185.0,90.0,Summer,1900,Athletics,Athletics Men's Hammer Throw,Silver
FIN,"Matti Efer ""Efraim"" Harju",M,22.0,178.0,65.0,Summer,1912,Athletics,"Athletics Men's Cross-Country, Team",Silver
CAN,David A. Harlock,M,22.0,188.0,89.0,Winter,1994,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
CAN,"Curtis Melvin ""Curt"" Harnett",M,19.0,182.0,95.0,Summer,1984,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver
USA,"Donald de Wayne ""Don"" Harper",M,24.0,164.0,63.0,Summer,1956,Diving,Diving Men's Springboard,Silver
GBR,"Ernest ""Ernie"" Harper",M,34.0,168.0,58.0,Summer,1936,Athletics,Athletics Men's Marathon,Silver
USA,"Daniel Lee ""Danny"" Harris",M,18.0,183.0,77.0,Summer,1984,Athletics,Athletics Men's 400 metres Hurdles,Silver
CAN,"Michael ""Mike"" Harris",M,30.0,185.0,95.0,Winter,1998,Curling,Curling Men's Curling,Silver
USA,"Otis Harris, Jr.",M,22.0,185.0,83.0,Summer,2004,Athletics,Athletics Men's 400 metres,Silver
USA,Alvin Leonardo Harrison,M,26.0,188.0,80.0,Summer,2000,Athletics,Athletics Men's 400 metres,Silver
GBR,"Raymond Alan ""Ray"" Harrison",M,31.0,180.0,64.0,Summer,1960,Fencing,"Fencing Men's epee, Team",Silver
AUS,Regan Dean Harrison,M,22.0,178.0,71.0,Summer,2000,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
GBR,"Michael John ""Mike"" Hart",M,24.0,186.0,84.0,Summer,1976,Rowing,Rowing Men's Double Sculls,Silver
CAN,Richard Hart,M,29.0,185.0,86.0,Winter,1998,Curling,Curling Men's Curling,Silver
POL,Wiesaw Hartman,M,29.0,179.0,74.0,Summer,1980,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
GDR,Hans-Joachim Hartnick,M,25.0,180.0,76.0,Summer,1980,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
INA,Eddy Hartono Arbie,M,28.0,173.0,73.0,Summer,1992,Badminton,Badminton Men's Doubles,Silver
USA,Samuel Glenn Hartranft,M,22.0,190.0,115.0,Summer,1924,Athletics,Athletics Men's Shot Put,Silver
GDR,Bernd Hartstein,M,32.0,171.0,64.0,Summer,1980,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Silver
USA,Erin Wesley Hartwell,M,27.0,182.0,78.0,Summer,1996,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver
NOR,"Johannes ""Johs"" Harviken",M,28.0,185.0,75.0,Winter,1972,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
INA,Trikus Haryanto,M,26.0,167.0,60.0,Summer,2000,Badminton,Badminton Mixed Doubles,Silver
JPN,Shiro Hashizume,M,23.0,183.0,73.0,Summer,1952,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
CAN,Gavin Hassett,M,23.0,180.0,74.0,Summer,1996,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
FIN,Heikki Vihtori Hasu,M,25.0,176.0,68.0,Winter,1952,Nordic Combined,Nordic Combined Men's Individual,Silver
USA,Sidney Herbert Hatch,M,20.0,168.0,57.0,Summer,1904,Athletics,"Athletics Men's 4 mile, Team",Silver
JAM,"Gregory ""Greg"" Haughton",M,26.0,185.0,79.0,Summer,2000,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
GER,Patrick Hausding,M,19.0,180.0,77.0,Summer,2008,Diving,Diving Men's Synchronized Platform,Silver
GDR,Lothar Hause,M,24.0,182.0,79.0,Summer,1980,Football,Football Men's Football,Silver
FIN,Matti Antero Hautamki,M,20.0,177.0,64.0,Winter,2002,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
FIN,Matti Antero Hautamki,M,24.0,177.0,64.0,Winter,2006,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver
FIN,Matti Antero Hautamki,M,24.0,177.0,64.0,Winter,2006,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
TCH,Jan Havel,M,25.0,174.0,80.0,Winter,1968,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
USA,Frank Benjamin Havens,M,23.0,188.0,89.0,Summer,1948,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres",Silver
PAK,Zafar Hayat,M,37.0,181.0,82.0,Summer,1964,Hockey,Hockey Men's Hockey,Silver
AUT,Michael Haybck,M,22.0,182.0,65.0,Winter,2014,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
AUS,Neville Ronald Hayes,M,16.0,183.0,80.0,Summer,1960,Swimming,Swimming Men's 200 metres Butterfly,Silver
AUS,Neville Ronald Hayes,M,16.0,183.0,80.0,Summer,1960,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
GBR,"Robert John ""Rob"" Hayles",M,31.0,188.0,80.0,Summer,2004,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
AUS,Brett Ronald Hayman,M,28.0,165.0,54.0,Summer,2000,Rowing,Rowing Men's Coxed Eights,Silver
USA,Todd Dennys Hays,M,32.0,190.0,107.0,Winter,2002,Bobsleigh,Bobsleigh Men's Four,Silver
CHN,He Yingqiang,M,23.0,160.0,60.0,Summer,1988,Weightlifting,Weightlifting Men's Bantamweight,Silver
CAN,"Donald Charles ""Don"" Head",M,26.0,178.0,91.0,Winter,1960,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
USA,George Albert Healis,M,21.0,188.0,78.0,Summer,1928,Rowing,Rowing Men's Coxless Fours,Silver
GBR,Liam Nicholas Heath,M,31.0,182.0,81.0,Summer,2016,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Silver
USA,"Michael Steward ""Mike"" Heath",M,20.0,183.0,77.0,Summer,1984,Swimming,Swimming Men's 200 metres Freestyle,Silver
GBR,Alastair Heathcote,M,30.0,191.0,92.0,Summer,2008,Rowing,Rowing Men's Coxed Eights,Silver
GBR,Benjamin Basil Heatley,M,30.0,173.0,66.0,Summer,1964,Athletics,Athletics Men's Marathon,Silver
USA,"Benjamin Van Doren ""Ben"" Hedges, Jr.",M,20.0,185.0,66.0,Summer,1928,Athletics,Athletics Men's High Jump,Silver
SWE,Gunnar Robert Hedin,M,26.0,198.0,97.0,Summer,1992,Handball,Handball Men's Handball,Silver
SWE,Gunnar Robert Hedin,M,30.0,198.0,97.0,Summer,1996,Handball,Handball Men's Handball,Silver
USA,Chad Paul Hedrick,M,28.0,180.0,76.0,Winter,2006,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
USA,Chad Paul Hedrick,M,32.0,180.0,76.0,Winter,2010,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver
SUI,Beat Hefti,M,36.0,183.0,110.0,Winter,2014,Bobsleigh,Bobsleigh Men's Two,Silver
HUN,Ferenc Hegeds,M,32.0,190.0,78.0,Summer,1992,Fencing,"Fencing Men's epee, Team",Silver
AUS,Francis Hegerty,M,25.0,187.0,95.0,Summer,2008,Rowing,Rowing Men's Coxless Fours,Silver
USA,"Stephen Edward ""Steve"" Hegg",M,20.0,178.0,70.0,Summer,1984,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
FRG,Hans-Jrgen Hehn,M,31.0,178.0,75.0,Summer,1976,Fencing,"Fencing Men's epee, Individual",Silver
FRG,Hans-Jrgen Hehn,M,31.0,178.0,75.0,Summer,1976,Fencing,"Fencing Men's epee, Team",Silver
USA,"Jerme Alan ""Jerry"" Heidenreich",M,22.0,183.0,73.0,Summer,1972,Swimming,Swimming Men's 100 metres Freestyle,Silver
FIN,Vin Selim Heikkil (-Rauvola),M,24.0,173.0,68.0,Summer,1912,Athletics,"Athletics Men's Cross-Country, Team",Silver
GDR,Hellfried Heilfort,M,25.0,172.0,65.0,Summer,1980,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Silver
FRG,Harald Hein,M,34.0,167.0,70.0,Summer,1984,Fencing,"Fencing Men's Foil, Team",Silver
FRA,Ignace Heinrich,M,22.0,195.0,93.0,Summer,1948,Athletics,Athletics Men's Decathlon,Silver
TCH,Petr Hejma,M,23.0,175.0,71.0,Winter,1968,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
NED,"Hendrik Jan ""Henk Jan"" Held",M,24.0,201.0,93.0,Summer,1992,Volleyball,Volleyball Men's Volleyball,Silver
BRA,Andr Heller,M,32.0,199.0,93.0,Summer,2008,Volleyball,Volleyball Men's Volleyball,Silver
USA,"Russell Owen ""Russ"" Hellickson",M,28.0,180.0,95.0,Summer,1976,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
SWE,Carl Marcus Joakim Hellner,M,28.0,183.0,75.0,Winter,2014,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Silver
