Event,Sport,Year,Country,NOC,Sex,Medal,sno,ID,Age,Height,Weight
Bobsleigh Men's Two,Bobsleigh,1968,Italy,ITA,M,Gold,107026.0,54042.5,33.0,174.0,77.5
Bobsleigh Men's Two,Bobsleigh,1972,Germany,FRG,M,Gold,258400.5,129330.5,28.0,180.0,81.0
Bobsleigh Men's Two,Bobsleigh,1976,Germany,GDR,M,Gold,123840.5,62446.0,29.5,184.0,93.5
Bobsleigh Men's Two,Bobsleigh,1980,Switzerland,SUI,M,Gold,115870.5,58438.5,34.0,176.5,81.5
Bobsleigh Men's Two,Bobsleigh,1984,Germany,GDR,M,Gold,155460.0,78251.0,27.0,184.5,89.0
Bobsleigh Men's Two,Bobsleigh,1988,Russia,URS,M,Gold,122928.5,62112.0,29.5,180.0,86.0
Bobsleigh Men's Two,Bobsleigh,1992,Switzerland,SUI,M,Gold,129645.5,64958.5,28.0,190.0,96.0
Bobsleigh Men's Two,Bobsleigh,1994,Switzerland,SUI,M,Gold,129647.5,64958.5,30.0,190.0,96.0
Bobsleigh Men's Two,Bobsleigh,1998,Canada,CAN,M,Gold,144458.5,72505.5,28.5,183.0,98.0
Bobsleigh Men's Two,Bobsleigh,1998,Italy,ITA,M,Gold,168444.5,84683.5,31.0,182.5,96.0
Bobsleigh Men's Two,Bobsleigh,2002,Germany,GER,M,Gold,200963.5,100740.0,38.0,189.5,101.5
Bobsleigh Men's Two,Bobsleigh,2006,Germany,GER,M,Gold,130786.0,65833.5,29.5,192.0,108.0
Bobsleigh Men's Two,Bobsleigh,2010,Germany,GER,M,Gold,130788.0,65833.5,33.5,192.0,108.0
Bobsleigh Men's Two,Bobsleigh,2014,Russia,RUS,M,Gold,262730.5,131461.0,36.0,192.0,103.5
Boxing Men's Bantamweight,Boxing,1932,Canada,CAN,M,Gold,87442.0,44338.0,19.0,157.0,53.0
Boxing Men's Bantamweight,Boxing,1952,Finland,FIN,M,Gold,89149.0,45190.0,22.0,165.0,54.5
Boxing Men's Bantamweight,Boxing,1960,Russia,URS,M,Gold,84555.0,42927.0,22.0,156.0,54.0
Boxing Men's Bantamweight,Boxing,1964,Japan,JPN,M,Gold,208346.0,104573.0,23.0,164.0,54.0
Boxing Men's Bantamweight,Boxing,1968,Russia,URS,M,Gold,224553.0,112804.0,22.0,170.0,54.0
Boxing Men's Bantamweight,Boxing,1972,Cuba,CUB,M,Gold,151074.0,75820.0,27.0,167.0,54.0
Boxing Men's Bantamweight,Boxing,1976,North Korea,PRK,M,Gold,85675.0,43435.0,21.0,172.0,57.0
Boxing Men's Bantamweight,Boxing,1980,Cuba,CUB,M,Gold,94994.0,48101.0,17.0,163.0,54.0
Boxing Men's Bantamweight,Boxing,1984,Italy,ITA,M,Gold,228076.0,114570.0,21.0,165.0,54.0
Boxing Men's Bantamweight,Boxing,1988,USA,USA,M,Gold,154917.0,77745.0,22.0,170.0,54.0
Boxing Men's Bantamweight,Boxing,1992,Cuba,CUB,M,Gold,36440.0,18738.0,21.0,154.0,54.0
Boxing Men's Bantamweight,Boxing,1996,Hungary,HUN,M,Gold,125617.0,63389.0,25.0,170.0,57.0
Boxing Men's Bantamweight,Boxing,2000,Cuba,CUB,M,Gold,200729.0,100810.0,19.0,166.0,54.0
Boxing Men's Bantamweight,Boxing,2004,Cuba,CUB,M,Gold,200730.0,100810.0,23.0,166.0,54.0
Boxing Men's Bantamweight,Boxing,2008,Mongolia,MGL,M,Gold,63831.0,32702.0,23.0,172.0,54.0
Boxing Men's Bantamweight,Boxing,2016,Cuba,CUB,M,Gold,196557.0,98669.0,22.0,165.0,56.0
Boxing Men's Featherweight,Boxing,1920,France,FRA,M,Gold,73323.0,37263.0,19.0,158.0,50.0
Boxing Men's Featherweight,Boxing,1924,USA,USA,M,Gold,69022.0,35195.0,16.0,171.0,57.0
Boxing Men's Featherweight,Boxing,1928,Netherlands,NED,M,Gold,249111.0,124710.0,20.0,173.0,57.0
Boxing Men's Featherweight,Boxing,1960,Italy,ITA,M,Gold,166639.0,83707.0,23.0,168.0,57.0
Boxing Men's Featherweight,Boxing,1964,Russia,URS,M,Gold,228969.0,114962.0,24.0,163.0,57.0
Boxing Men's Featherweight,Boxing,1968,Mexico,MEX,M,Gold,203409.0,102126.0,22.0,170.0,57.0
Boxing Men's Featherweight,Boxing,1972,Russia,URS,M,Gold,129881.0,65386.0,25.0,160.0,57.0
Boxing Men's Featherweight,Boxing,1976,Cuba,CUB,M,Gold,95049.0,48132.0,18.0,159.0,57.0
Boxing Men's Featherweight,Boxing,1980,Germany,GDR,M,Gold,69489.0,35413.0,22.0,168.0,60.0
Boxing Men's Featherweight,Boxing,1984,USA,USA,M,Gold,237142.0,118926.0,17.0,167.0,57.0
Boxing Men's Featherweight,Boxing,1988,Italy,ITA,M,Gold,181917.0,91431.0,20.0,168.0,57.0
Boxing Men's Featherweight,Boxing,1992,Germany,GER,M,Gold,238173.0,119440.0,23.0,164.0,52.0
Boxing Men's Featherweight,Boxing,1996,Thailand,THA,M,Gold,112759.0,57122.0,23.0,171.0,57.0
Boxing Men's Featherweight,Boxing,2000,Kazakhstan,KAZ,M,Gold,211227.0,106070.0,20.0,169.0,57.0
Boxing Men's Featherweight,Boxing,2004,Russia,RUS,M,Gold,240471.0,120505.0,20.0,167.0,60.0
Boxing Men's Featherweight,Boxing,2008,Ukraine,UKR,M,Gold,141781.0,71127.0,20.0,170.0,60.0
Boxing Men's Flyweight,Boxing,1920,USA,USA,M,Gold,77722.0,39447.0,18.0,156.0,51.0
Boxing Men's Flyweight,Boxing,1924,USA,USA,M,Gold,130397.0,65639.0,18.0,160.0,51.0
Boxing Men's Flyweight,Boxing,1936,Germany,GER,M,Gold,111992.0,56717.0,24.0,163.0,51.0
Boxing Men's Flyweight,Boxing,1960,Hungary,HUN,M,Gold,241984.0,121210.0,22.0,161.0,54.0
Boxing Men's Flyweight,Boxing,1964,Italy,ITA,M,Gold,10751.0,5883.0,22.0,158.0,51.0
Boxing Men's Flyweight,Boxing,1968,Mexico,MEX,M,Gold,53169.0,27290.0,21.0,161.0,51.0
Boxing Men's Flyweight,Boxing,1972,Bulgaria,BUL,M,Gold,124935.0,63073.0,22.0,165.0,51.0
Boxing Men's Flyweight,Boxing,1976,USA,USA,M,Gold,196853.0,98837.0,18.0,172.0,51.0
Boxing Men's Flyweight,Boxing,1980,Bulgaria,BUL,M,Gold,137231.0,68993.0,19.0,168.0,50.0
Boxing Men's Flyweight,Boxing,1984,USA,USA,M,Gold,154188.0,77417.0,20.0,165.0,51.0
Boxing Men's Flyweight,Boxing,1988,South Korea,KOR,M,Gold,118404.0,59897.0,24.0,165.0,51.0
Boxing Men's Flyweight,Boxing,1996,Cuba,CUB,M,Gold,203804.0,102324.0,23.0,165.0,48.0
Boxing Men's Flyweight,Boxing,2000,Thailand,THA,M,Gold,191226.0,96034.0,24.0,162.0,51.0
Boxing Men's Flyweight,Boxing,2004,Cuba,CUB,M,Gold,75314.0,38229.0,22.0,150.0,51.0
Boxing Men's Flyweight,Boxing,2008,Thailand,THA,M,Gold,110296.0,55784.0,33.0,167.0,51.0
Boxing Men's Flyweight,Boxing,2012,Cuba,CUB,M,Gold,196556.0,98669.0,18.0,165.0,56.0
Boxing Men's Flyweight,Boxing,2016,Uzbekistan,UZB,M,Gold,270281.0,135205.0,23.0,169.0,52.0
Boxing Men's Heavyweight,Boxing,1904,USA,USA,M,Gold,19854.0,10464.0,19.0,188.0,82.0
Boxing Men's Heavyweight,Boxing,1924,Norway,NOR,M,Gold,254477.0,127396.0,20.0,193.0,92.0
Boxing Men's Heavyweight,Boxing,1956,USA,USA,M,Gold,195462.0,98123.0,28.0,186.0,95.0
Boxing Men's Heavyweight,Boxing,1960,Italy,ITA,M,Gold,51644.0,26547.0,22.0,186.0,96.0
Boxing Men's Heavyweight,Boxing,1964,USA,USA,M,Gold,72574.0,36912.0,20.0,183.0,89.0
Boxing Men's Heavyweight,Boxing,1968,USA,USA,M,Gold,71188.0,36256.0,19.0,192.0,99.0
Boxing Men's Heavyweight,Boxing,1972,Cuba,CUB,M,Gold,229257.0,115114.0,20.0,190.0,95.0
Boxing Men's Heavyweight,Boxing,1976,Cuba,CUB,M,Gold,229258.0,115114.0,24.0,190.0,95.0
Boxing Men's Heavyweight,Boxing,1980,Cuba,CUB,M,Gold,229259.0,115114.0,28.0,190.0,95.0
Boxing Men's Heavyweight,Boxing,1984,USA,USA,M,Gold,240189.0,120361.0,23.0,190.0,90.0
Boxing Men's Heavyweight,Boxing,1988,USA,USA,M,Gold,156947.0,78837.0,27.0,185.0,91.0
Boxing Men's Heavyweight,Boxing,1992,Cuba,CUB,M,Gold,211723.0,106302.0,24.0,198.0,91.0
Boxing Men's Heavyweight,Boxing,1996,Cuba,CUB,M,Gold,211724.0,106302.0,28.0,198.0,91.0
Boxing Men's Heavyweight,Boxing,2000,Cuba,CUB,M,Gold,211725.0,106302.0,32.0,198.0,91.0
Boxing Men's Heavyweight,Boxing,2004,Cuba,CUB,M,Gold,224815.0,112932.0,24.0,180.0,91.0
Boxing Men's Heavyweight,Boxing,2008,Russia,RUS,M,Gold,38104.0,19580.0,25.0,183.0,91.0
Boxing Men's Heavyweight,Boxing,2012,Ukraine,UKR,M,Gold,246803.0,123572.0,25.0,191.0,91.0
Boxing Men's Heavyweight,Boxing,2016,Russia,RUS,M,Gold,240488.0,120511.0,25.0,196.0,91.0
Boxing Men's Light-Flyweight,Boxing,1968,Venezuela,VEN,M,Gold,202591.0,101753.0,23.0,174.0,60.0
Boxing Men's Light-Flyweight,Boxing,1972,Hungary,HUN,M,Gold,77469.0,39309.0,23.0,162.0,48.0
Boxing Men's Light-Flyweight,Boxing,1976,Cuba,CUB,M,Gold,94883.0,48034.0,21.0,170.0,47.0
Boxing Men's Light-Flyweight,Boxing,1980,Russia,URS,M,Gold,207342.0,104045.0,21.0,161.0,48.0
Boxing Men's Light-Flyweight,Boxing,1984,USA,USA,M,Gold,81659.0,41458.0,20.0,174.0,48.0
Boxing Men's Light-Flyweight,Boxing,1988,Bulgaria,BUL,M,Gold,166663.0,83716.0,28.0,162.0,50.0
Boxing Men's Light-Flyweight,Boxing,1992,Cuba,CUB,M,Gold,149039.0,74759.0,27.0,150.0,48.0
Boxing Men's Light-Flyweight,Boxing,1996,Bulgaria,BUL,M,Gold,27758.0,14402.0,24.0,168.0,48.0
Boxing Men's Light-Flyweight,Boxing,2000,France,FRA,M,Gold,10292.0,5632.0,21.0,165.0,48.0
Boxing Men's Light-Flyweight,Boxing,2004,Cuba,CUB,M,Gold,15321.0,8270.0,24.0,172.0,48.0
Boxing Men's Light-Flyweight,Boxing,2008,China,CHN,M,Gold,270439.0,135270.0,27.0,165.0,49.0
Boxing Men's Light-Flyweight,Boxing,2012,China,CHN,M,Gold,270440.0,135270.0,31.0,165.0,49.0
Boxing Men's Light-Flyweight,Boxing,2016,Uzbekistan,UZB,M,Gold,60305.0,30884.0,23.0,156.0,49.0
Boxing Men's Light-Heavyweight,Boxing,1956,USA,USA,M,Gold,27621.0,14332.0,25.0,180.0,79.0
Boxing Men's Light-Heavyweight,Boxing,1960,USA,USA,M,Gold,42547.0,21948.0,18.0,187.0,80.0
Boxing Men's Light-Heavyweight,Boxing,1964,Italy,ITA,M,Gold,189231.0,95048.0,21.0,178.0,81.0
Boxing Men's Light-Heavyweight,Boxing,1968,Russia,URS,M,Gold,192539.0,96675.0,28.0,182.0,81.0
Boxing Men's Light-Heavyweight,Boxing,1972,Serbia,YUG,M,Gold,182452.0,91716.0,23.0,184.0,81.0
Boxing Men's Light-Heavyweight,Boxing,1976,USA,USA,M,Gold,226581.0,113870.0,23.0,183.0,81.0
Boxing Men's Light-Heavyweight,Boxing,1980,Serbia,YUG,M,Gold,111676.0,56522.0,22.0,188.0,81.0
Boxing Men's Light-Heavyweight,Boxing,1984,Serbia,YUG,M,Gold,110692.0,55987.0,22.0,180.0,80.0
Boxing Men's Light-Heavyweight,Boxing,1988,USA,USA,M,Gold,153470.0,77019.0,24.0,183.0,81.0
Boxing Men's Light-Heavyweight,Boxing,1992,Germany,GER,M,Gold,153316.0,76944.0,22.0,193.0,81.0
Boxing Men's Light-Heavyweight,Boxing,1996,Kazakhstan,KAZ,M,Gold,269319.0,134763.0,22.0,186.0,81.0
Boxing Men's Light-Heavyweight,Boxing,2000,Russia,RUS,M,Gold,134425.0,67673.0,31.0,188.0,81.0
Boxing Men's Light-Heavyweight,Boxing,2004,USA,USA,M,Gold,257028.0,128704.0,20.0,185.0,80.0
Boxing Men's Light-Heavyweight,Boxing,2008,China,CHN,M,Gold,268972.0,134572.0,26.0,188.0,81.0
Boxing Men's Light-Heavyweight,Boxing,2012,Russia,RUS,M,Gold,156040.0,78350.0,27.0,185.0,81.0
Boxing Men's Light-Heavyweight,Boxing,2016,Cuba,CUB,M,Gold,130306.0,65585.0,26.0,182.0,81.0
Boxing Men's Light-Middleweight,Boxing,1960,USA,USA,M,Gold,154053.0,77344.0,21.0,170.0,70.0
Boxing Men's Light-Middleweight,Boxing,1964,Russia,URS,M,Gold,130929.0,65906.0,26.0,172.0,71.0
Boxing Men's Light-Middleweight,Boxing,1968,Russia,URS,M,Gold,130930.0,65906.0,30.0,172.0,71.0
Boxing Men's Light-Middleweight,Boxing,1972,Germany,FRG,M,Gold,125318.0,63238.0,29.0,176.0,70.0
Boxing Men's Light-Middleweight,Boxing,1976,Poland,POL,M,Gold,206874.0,103830.0,23.0,179.0,70.0
Boxing Men's Light-Middleweight,Boxing,1980,Cuba,CUB,M,Gold,150852.0,75694.0,18.0,180.0,71.0
Boxing Men's Light-Middleweight,Boxing,1984,USA,USA,M,Gold,236812.0,118734.0,19.0,183.0,71.0
Boxing Men's Light-Middleweight,Boxing,1988,South Korea,KOR,M,Gold,182254.0,91609.0,22.0,179.0,71.0
Boxing Men's Light-Middleweight,Boxing,1992,Cuba,CUB,M,Gold,136596.0,68685.0,27.0,159.0,71.0
Boxing Men's Light-Middleweight,Boxing,1996,USA,USA,M,Gold,198547.0,99691.0,22.0,175.0,71.0
Boxing Men's Light-Middleweight,Boxing,2000,Kazakhstan,KAZ,M,Gold,101971.0,51578.0,28.0,180.0,71.0
Boxing Men's Light-Welterweight,Boxing,1956,Russia,URS,M,Gold,63753.0,32658.0,24.0,164.0,63.0
Boxing Men's Light-Welterweight,Boxing,1960,Czech Republic,TCH,M,Gold,169537.0,85238.0,22.0,175.0,63.0
Boxing Men's Light-Welterweight,Boxing,1964,Poland,POL,M,Gold,128767.0,64815.0,23.0,167.0,66.0
Boxing Men's Light-Welterweight,Boxing,1968,Poland,POL,M,Gold,128768.0,64815.0,27.0,167.0,66.0
Boxing Men's Light-Welterweight,Boxing,1972,USA,USA,M,Gold,215282.0,108078.0,19.0,183.0,63.0
Boxing Men's Light-Welterweight,Boxing,1976,USA,USA,M,Gold,136817.0,68788.0,20.0,178.0,62.0
Boxing Men's Light-Welterweight,Boxing,1980,Italy,ITA,M,Gold,176418.0,88707.0,21.0,176.0,64.0
Boxing Men's Light-Welterweight,Boxing,1984,USA,USA,M,Gold,180185.0,90553.0,23.0,174.0,63.0
Boxing Men's Light-Welterweight,Boxing,1988,Russia,URS,M,Gold,265016.0,132612.0,31.0,172.0,63.0
Boxing Men's Light-Welterweight,Boxing,1992,Cuba,CUB,M,Gold,253097.0,126737.0,19.0,170.0,64.0
Boxing Men's Light-Welterweight,Boxing,1996,Cuba,CUB,M,Gold,253098.0,126737.0,23.0,170.0,64.0
Boxing Men's Light-Welterweight,Boxing,2000,Uzbekistan,UZB,M,Gold,587.0,337.0,26.0,169.0,63.0
Boxing Men's Light-Welterweight,Boxing,2004,Thailand,THA,M,Gold,25512.0,13332.0,24.0,173.0,64.0
Boxing Men's Light-Welterweight,Boxing,2008,Dominican Republic,DOM,M,Gold,55094.0,28242.0,24.0,165.0,66.0
Boxing Men's Light-Welterweight,Boxing,2012,Cuba,CUB,M,Gold,102172.0,51688.0,23.0,177.0,64.0
Boxing Men's Light-Welterweight,Boxing,2016,Uzbekistan,UZB,M,Gold,77226.0,39193.0,25.0,169.0,64.0
Boxing Men's Lightweight,Boxing,1956,UK,GBR,M,Gold,155296.0,77965.0,21.0,175.0,60.0
Boxing Men's Lightweight,Boxing,1960,Poland,POL,M,Gold,183958.0,92452.0,25.0,171.0,59.0
Boxing Men's Lightweight,Boxing,1964,Poland,POL,M,Gold,85389.0,43291.0,25.0,170.0,63.0
Boxing Men's Lightweight,Boxing,1968,USA,USA,M,Gold,91120.0,46184.0,20.0,178.0,60.0
Boxing Men's Lightweight,Boxing,1972,Poland,POL,M,Gold,234141.0,117425.0,32.0,170.0,63.0
Boxing Men's Lightweight,Boxing,1976,USA,USA,M,Gold,49944.0,25732.0,20.0,178.0,60.0
Boxing Men's Lightweight,Boxing,1980,Cuba,CUB,M,Gold,95050.0,48132.0,22.0,159.0,57.0
Boxing Men's Lightweight,Boxing,1984,USA,USA,M,Gold,259623.0,129967.0,20.0,165.0,60.0
Boxing Men's Lightweight,Boxing,1988,Germany,GDR,M,Gold,270770.0,135414.0,22.0,175.0,61.0
Boxing Men's Lightweight,Boxing,1992,USA,USA,M,Gold,51129.0,26274.0,19.0,180.0,60.0
Boxing Men's Lightweight,Boxing,1996,Algeria,ALG,M,Gold,224926.0,112998.0,23.0,165.0,60.0
Boxing Men's Lightweight,Boxing,2000,Cuba,CUB,M,Gold,119393.0,60445.0,29.0,165.0,60.0
Boxing Men's Lightweight,Boxing,2004,Cuba,CUB,M,Gold,119394.0,60445.0,33.0,165.0,60.0
Boxing Men's Lightweight,Boxing,2008,Russia,RUS,M,Gold,240472.0,120505.0,24.0,167.0,60.0
Boxing Men's Lightweight,Boxing,2012,Ukraine,UKR,M,Gold,141782.0,71127.0,24.0,170.0,60.0
Boxing Men's Lightweight,Boxing,2016,Brazil,BRA,M,Gold,43889.0,22623.0,27.0,171.0,57.0
Boxing Men's Middleweight,Boxing,1932,USA,USA,M,Gold,15286.0,8246.0,19.0,175.0,72.0
Boxing Men's Middleweight,Boxing,1952,USA,USA,M,Gold,183233.0,92108.0,17.0,183.0,75.0
Boxing Men's Middleweight,Boxing,1956,Russia,URS,M,Gold,217706.0,109347.0,24.0,172.0,78.0
Boxing Men's Middleweight,Boxing,1960,USA,USA,M,Gold,46345.0,23909.0,31.0,172.0,74.0
Boxing Men's Middleweight,Boxing,1964,Russia,URS,M,Gold,191443.0,96134.0,27.0,176.0,75.0
Boxing Men's Middleweight,Boxing,1968,UK,GBR,M,Gold,69522.0,35434.0,24.0,183.0,75.0
Boxing Men's Middleweight,Boxing,1972,Russia,URS,M,Gold,136469.0,68630.0,20.0,178.0,74.0
Boxing Men's Middleweight,Boxing,1976,USA,USA,M,Gold,226582.0,113871.0,19.0,188.0,75.0
Boxing Men's Middleweight,Boxing,1980,Cuba,CUB,M,Gold,81379.0,41313.0,21.0,182.0,75.0
Boxing Men's Middleweight,Boxing,1984,South Korea,KOR,M,Gold,220863.0,110933.0,21.0,183.0,78.0
Boxing Men's Middleweight,Boxing,1988,Germany,GDR,M,Gold,151674.0,76118.0,24.0,182.0,77.0
Boxing Men's Middleweight,Boxing,1992,Cuba,CUB,M,Gold,94824.0,47990.0,22.0,182.0,75.0
Boxing Men's Middleweight,Boxing,1996,Cuba,CUB,M,Gold,94825.0,47990.0,26.0,182.0,75.0
Boxing Men's Middleweight,Boxing,2000,Cuba,CUB,M,Gold,87089.0,44174.0,24.0,180.0,71.0
Boxing Men's Middleweight,Boxing,2004,Russia,RUS,M,Gold,77231.0,39195.0,27.0,183.0,75.0
Boxing Men's Middleweight,Boxing,2008,UK,GBR,M,Gold,52571.0,26996.0,22.0,183.0,76.0
Boxing Men's Middleweight,Boxing,2016,Cuba,CUB,M,Gold,142178.0,71328.0,23.0,178.0,75.0
Boxing Men's Super-Heavyweight,Boxing,1984,USA,USA,M,Gold,21645.0,11432.0,23.0,195.0,99.0
Boxing Men's Super-Heavyweight,Boxing,1988,Canada,CAN,M,Gold,137755.0,69242.0,23.0,194.0,100.0
Boxing Men's Super-Heavyweight,Boxing,1992,Cuba,CUB,M,Gold,13094.0,7119.0,23.0,171.0,91.0
Boxing Men's Super-Heavyweight,Boxing,1996,Ukraine,UKR,M,Gold,121276.0,61315.0,20.0,195.0,105.0
Boxing Men's Super-Heavyweight,Boxing,2000,UK,GBR,M,Gold,91140.0,46195.0,28.0,198.0,110.0
Boxing Men's Super-Heavyweight,Boxing,2004,Russia,RUS,M,Gold,192400.0,96607.0,24.0,188.0,98.0
Boxing Men's Super-Heavyweight,Boxing,2008,Italy,ITA,M,Gold,34265.0,17656.0,28.0,190.0,101.5
Boxing Men's Super-Heavyweight,Boxing,2016,France,FRA,M,Gold,265879.0,133031.0,24.0,200.0,105.0
Boxing Men's Welterweight,Boxing,1928,New Zealand,NZL,M,Gold,163451.0,82046.0,22.0,172.0,67.0
Boxing Men's Welterweight,Boxing,1932,USA,USA,M,Gold,70652.0,35977.0,22.0,168.0,67.0
Boxing Men's Welterweight,Boxing,1936,Finland,FIN,M,Gold,232810.0,116774.0,24.0,170.0,66.5
Boxing Men's Welterweight,Boxing,1952,Poland,POL,M,Gold,41660.0,21476.0,25.0,170.0,66.0
Boxing Men's Welterweight,Boxing,1960,Italy,ITA,M,Gold,19371.0,10262.0,22.0,178.0,67.0
Boxing Men's Welterweight,Boxing,1964,Poland,POL,M,Gold,114338.0,57903.0,25.0,169.0,69.0
Boxing Men's Welterweight,Boxing,1968,Germany,GDR,M,Gold,262537.0,131360.0,25.0,176.0,67.0
Boxing Men's Welterweight,Boxing,1972,Cuba,CUB,M,Gold,44908.0,23158.0,19.0,183.0,67.0
Boxing Men's Welterweight,Boxing,1976,Germany,GDR,M,Gold,11991.0,6536.0,23.0,172.0,54.0
Boxing Men's Welterweight,Boxing,1980,Cuba,CUB,M,Gold,4228.0,2420.0,24.0,183.0,63.0
Boxing Men's Welterweight,Boxing,1984,USA,USA,M,Gold,28777.0,14905.0,21.0,190.0,67.0
Boxing Men's Welterweight,Boxing,1988,Kenya,KEN,M,Gold,256947.0,128663.0,22.0,175.0,66.0
Boxing Men's Welterweight,Boxing,1992,Ireland,IRL,M,Gold,36183.0,18598.0,25.0,173.0,59.0
Boxing Men's Welterweight,Boxing,1996,Russia,RUS,M,Gold,208085.0,104452.0,22.0,178.0,69.0
Boxing Men's Welterweight,Boxing,2000,Russia,RUS,M,Gold,208086.0,104452.0,26.0,178.0,69.0
Boxing Men's Welterweight,Boxing,2004,Kazakhstan,KAZ,M,Gold,9779.0,5355.0,21.0,183.0,75.0
Boxing Men's Welterweight,Boxing,2008,Kazakhstan,KAZ,M,Gold,210804.0,105860.0,26.0,173.0,69.0
Boxing Men's Welterweight,Boxing,2012,Kazakhstan,KAZ,M,Gold,210487.0,105692.0,28.0,179.0,64.0
Boxing Men's Welterweight,Boxing,2016,Kazakhstan,KAZ,M,Gold,265406.0,132813.0,25.0,178.0,64.0
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,1956,Romania,ROU,M,Gold,59679.0,30575.0,21.0,166.0,75.0
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,1960,Russia,URS,M,Gold,112848.5,56857.5,22.5,172.0,65.5
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,1964,Russia,URS,M,Gold,147800.0,74514.0,28.0,174.5,79.0
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,1968,Romania,ROU,M,Gold,114457.5,57841.5,20.5,174.0,77.0
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,1972,Russia,URS,M,Gold,89590.0,45187.5,25.5,180.5,78.5
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,1976,Russia,URS,M,Gold,220094.5,110390.5,21.5,181.0,80.0
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,1980,Romania,ROU,M,Gold,201845.0,101421.5,27.0,175.5,75.5
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,1984,Romania,ROU,M,Gold,201847.0,101421.5,31.0,175.5,75.5
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,1988,Russia,URS,M,Gold,155215.5,78167.0,22.5,176.5,78.0
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,1992,Germany,GER,M,Gold,203958.0,102509.0,27.5,188.5,87.0
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,1996,Germany,GER,M,Gold,87975.5,44719.0,24.0,183.5,82.5
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,2000,Romania,ROU,M,Gold,192289.5,96549.5,24.0,180.5,78.0
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,2004,Germany,GER,M,Gold,171543.0,86138.0,24.5,183.5,92.0
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,2008,Belarus,BLR,M,Gold,24298.5,12741.5,23.0,192.0,92.0
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,2012,Germany,GER,M,Gold,128255.0,64615.0,21.5,178.5,78.0
"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,2016,Germany,GER,M,Gold,139335.0,70020.0,26.0,190.0,90.0
"Canoeing Men's Canadian Doubles, 10,000 metres",Canoeing,1952,France,FRA,M,Gold,245112.0,122744.0,20.0,173.0,72.0
"Canoeing Men's Canadian Doubles, 500 metres",Canoeing,1976,Russia,URS,M,Gold,220093.5,110390.5,21.5,181.0,80.0
"Canoeing Men's Canadian Doubles, 500 metres",Canoeing,1980,Hungary,HUN,M,Gold,160700.0,80778.0,25.5,184.5,79.0
"Canoeing Men's Canadian Doubles, 500 metres",Canoeing,1984,Serbia,YUG,M,Gold,156611.5,78653.0,26.5,181.0,84.0
"Canoeing Men's Canadian Doubles, 500 metres",Canoeing,1988,Russia,URS,M,Gold,155214.5,78167.0,22.5,176.5,78.0
"Canoeing Men's Canadian Doubles, 500 metres",Canoeing,1992,Russia,EUN,M,Gold,104879.0,52923.0,20.5,186.5,87.5
"Canoeing Men's Canadian Doubles, 500 metres",Canoeing,1996,Hungary,HUN,M,Gold,111091.5,56174.0,24.5,175.5,77.0
"Canoeing Men's Canadian Doubles, 500 metres",Canoeing,2000,Hungary,HUN,M,Gold,183750.0,92292.5,31.5,188.0,95.5
"Canoeing Men's Canadian Doubles, 500 metres",Canoeing,2004,China,CHN,M,Gold,210784.0,105627.5,23.5,181.5,84.0
"Canoeing Men's Canadian Doubles, 500 metres",Canoeing,2008,China,CHN,M,Gold,210786.0,105627.5,27.5,181.5,84.0
"Canoeing Men's Canadian Doubles, Slalom",Canoeing,1972,Germany,GDR,M,Gold,51624.5,26298.5,22.5,171.0,71.0
"Canoeing Men's Canadian Doubles, Slalom",Canoeing,1992,USA,USA,M,Gold,167794.0,84444.5,25.5,175.0,68.0
"Canoeing Men's Canadian Doubles, Slalom",Canoeing,1996,France,FRA,M,Gold,36462.5,18611.0,26.0,179.0,72.0
"Canoeing Men's Canadian Doubles, Slalom",Canoeing,2000,Slovakia,SVK,M,Gold,96779.0,49005.5,21.0,182.0,78.5
"Canoeing Men's Canadian Doubles, Slalom",Canoeing,2004,Slovakia,SVK,M,Gold,96780.0,49005.5,24.0,182.0,78.5
"Canoeing Men's Canadian Doubles, Slalom",Canoeing,2008,Slovakia,SVK,M,Gold,96781.0,49005.5,28.0,182.0,78.5
"Canoeing Men's Canadian Doubles, Slalom",Canoeing,2012,UK,GBR,M,Gold,121434.5,61228.0,33.0,179.0,80.5
"Canoeing Men's Canadian Doubles, Slalom",Canoeing,2016,Slovakia,SVK,M,Gold,222029.5,111586.5,33.5,185.5,79.0
