Event,Sport,Year,Country,NOC,Sex,Medal,sno,ID,Age,Height,Weight
Rowing Women's Double Sculls,Rowing,1976,Bulgaria,BUL,F,Gold,222534.5,111536.0,25.0,169.5,62.0
Rowing Women's Double Sculls,Rowing,1980,Russia,URS,F,Gold,60755.5,30905.0,21.5,172.5,71.5
Rowing Women's Double Sculls,Rowing,1984,Romania,ROU,F,Gold,183899.0,92403.5,20.0,180.0,77.5
Rowing Women's Double Sculls,Rowing,1988,Germany,GDR,F,Gold,200388.5,100672.0,25.5,183.0,74.5
Rowing Women's Double Sculls,Rowing,1992,Germany,GER,F,Gold,75086.5,38143.0,23.0,182.5,73.5
Rowing Women's Double Sculls,Rowing,1996,Canada,CAN,F,Gold,123386.0,62157.0,29.0,178.5,73.0
Rowing Women's Double Sculls,Rowing,2000,Germany,GER,F,Gold,132390.0,66634.0,30.0,184.5,75.0
Rowing Women's Double Sculls,Rowing,2004,New Zealand,NZL,F,Gold,65502.0,33522.5,25.0,178.0,77.0
Rowing Women's Double Sculls,Rowing,2008,New Zealand,NZL,F,Gold,65503.0,33522.5,29.0,178.0,77.0
Rowing Women's Double Sculls,Rowing,2012,UK,GBR,F,Gold,50144.0,25711.5,32.5,183.0,78.0
Rowing Women's Double Sculls,Rowing,2016,Poland,POL,F,Gold,109870.0,55371.0,28.5,174.0,69.0
Rowing Women's Lightweight Double Sculls,Rowing,1996,Romania,ROU,F,Gold,167539.0,84116.5,26.5,175.0,60.5
Rowing Women's Lightweight Double Sculls,Rowing,2000,Romania,ROU,F,Gold,212534.5,106642.0,28.5,177.5,60.5
Rowing Women's Lightweight Double Sculls,Rowing,2004,Romania,ROU,F,Gold,212535.5,106642.0,32.5,177.5,60.5
Rowing Women's Lightweight Double Sculls,Rowing,2008,Netherlands,NED,F,Gold,248670.0,124489.0,35.0,174.0,57.0
Rowing Women's Lightweight Double Sculls,Rowing,2012,UK,GBR,F,Gold,71815.0,36554.5,23.5,168.5,57.5
Rowing Women's Lightweight Double Sculls,Rowing,2016,Netherlands,NED,F,Gold,138045.5,69572.0,27.5,173.5,58.0
Rowing Women's Quadruple Sculls,Rowing,1988,Germany,GDR,F,Gold,189921.5,95379.0,22.0,179.5,77.0
Rowing Women's Quadruple Sculls,Rowing,1992,Germany,GER,F,Gold,176161.0,88526.0,25.0,181.5,77.0
Rowing Women's Quadruple Sculls,Rowing,1996,Germany,GER,F,Gold,165360.0,83202.0,27.0,181.0,77.0
Rowing Women's Quadruple Sculls,Rowing,2000,Germany,GER,F,Gold,125943.0,63524.0,24.0,185.0,75.5
Rowing Women's Quadruple Sculls,Rowing,2004,Germany,GER,F,Gold,95721.0,48522.5,29.0,184.5,76.5
Rowing Women's Quadruple Sculls,Rowing,2008,China,CHN,F,Gold,249960.5,125200.0,22.0,182.5,77.5
Rowing Women's Quadruple Sculls,Rowing,2012,Ukraine,UKR,F,Gold,92094.5,46664.5,25.0,185.0,75.0
Rowing Women's Quadruple Sculls,Rowing,2016,Germany,GER,F,Gold,176059.0,88420.0,25.5,178.0,75.5
Rowing Women's Single Sculls,Rowing,1976,Germany,GDR,F,Gold,212458.0,106676.0,21.0,172.0,68.0
Rowing Women's Single Sculls,Rowing,1980,Romania,ROU,F,Gold,241281.0,120856.0,24.0,176.0,75.0
Rowing Women's Single Sculls,Rowing,1984,Romania,ROU,F,Gold,204226.0,102538.0,27.0,176.0,74.0
Rowing Women's Single Sculls,Rowing,1988,Germany,GDR,F,Gold,17710.0,9421.0,27.0,181.0,75.0
Rowing Women's Single Sculls,Rowing,1992,Romania,ROU,F,Gold,176315.0,88657.0,27.0,183.0,80.0
Rowing Women's Single Sculls,Rowing,1996,Belarus,BLR,F,Gold,117183.0,59342.0,24.0,185.0,80.0
Rowing Women's Single Sculls,Rowing,2000,Belarus,BLR,F,Gold,117184.0,59342.0,28.0,185.0,80.0
Rowing Women's Single Sculls,Rowing,2004,Germany,GER,F,Gold,206591.0,103707.0,29.0,180.0,79.0
Rowing Women's Single Sculls,Rowing,2008,Bulgaria,BUL,F,Gold,60737.0,31103.0,35.0,177.0,77.0
Rowing Women's Single Sculls,Rowing,2012,Czech Republic,CZE,F,Gold,241808.0,121109.0,31.0,181.0,72.0
Rowing Women's Single Sculls,Rowing,2016,Australia,AUS,F,Gold,46500.0,23988.0,30.0,188.0,74.0
Rugby Sevens Women's Rugby Sevens,Rugby Sevens,2016,Australia,AUS,F,Gold,133238.0,67204.0,23.5,169.0,66.5
Sailing Mixed Multihull,Sailing,2016,Argentina,ARG,F,Gold,36011.0,18500.0,29.0,164.0,63.0
Sailing Women's One Person Dinghy,Sailing,1992,Norway,NOR,F,Gold,6711.0,3760.0,23.0,169.0,64.0
Sailing Women's One Person Dinghy,Sailing,1996,Denmark,DEN,F,Gold,204996.0,102930.0,21.0,172.0,65.0
Sailing Women's One Person Dinghy,Sailing,2000,UK,GBR,F,Gold,201873.0,101385.0,32.0,169.0,66.0
Sailing Women's One Person Dinghy,Sailing,2004,Norway,NOR,F,Gold,232305.0,116540.0,21.0,165.0,54.0
Sailing Women's One Person Dinghy,Sailing,2008,USA,USA,F,Gold,244910.0,122634.0,25.0,168.0,66.0
Sailing Women's One Person Dinghy,Sailing,2012,China,CHN,F,Gold,263936.0,132072.0,24.0,176.0,60.0
Sailing Women's One Person Dinghy,Sailing,2016,Netherlands,NED,F,Gold,27379.0,14211.0,28.0,177.0,68.0
Sailing Women's Skiff,Sailing,2016,Brazil,BRA,F,Gold,106140.5,53627.0,25.0,170.0,65.0
Sailing Women's Three Person Keelboat,Sailing,2004,UK,GBR,F,Gold,201874.0,101385.0,27.0,169.0,66.0
Sailing Women's Three Person Keelboat,Sailing,2008,UK,GBR,F,Gold,257761.0,129096.0,28.0,171.0,63.0
Sailing Women's Three Person Keelboat,Sailing,2012,Spain,ESP,F,Gold,194266.0,97528.0,27.0,165.0,68.0
Sailing Women's Two Person Dinghy,Sailing,1988,USA,USA,F,Gold,109078.0,55141.5,30.0,170.0,64.5
Sailing Women's Two Person Dinghy,Sailing,1992,Spain,ESP,F,Gold,176496.0,88590.0,27.0,172.5,61.0
Sailing Women's Two Person Dinghy,Sailing,1996,Spain,ESP,F,Gold,259577.0,129927.5,28.0,171.5,60.0
Sailing Women's Two Person Dinghy,Sailing,2000,Australia,AUS,F,Gold,119797.5,60358.5,29.5,171.5,63.5
Sailing Women's Two Person Dinghy,Sailing,2004,Greece,GRE,F,Gold,131080.0,65919.5,28.5,170.5,64.5
Sailing Women's Two Person Dinghy,Sailing,2008,Australia,AUS,F,Gold,190228.0,95564.5,21.5,169.5,57.0
Sailing Women's Two Person Dinghy,Sailing,2012,New Zealand,NZL,F,Gold,98409.0,49562.0,25.0,172.0,64.0
Sailing Women's Two Person Dinghy,Sailing,2016,UK,GBR,F,Gold,100830.5,50905.5,32.0,166.5,59.0
Sailing Women's Windsurfer,Sailing,1992,New Zealand,NZL,F,Gold,115835.0,58675.0,24.0,168.0,58.0
Sailing Women's Windsurfer,Sailing,1996,China,HKG,F,Gold,135255.0,68048.0,25.0,170.0,59.0
Sailing Women's Windsurfer,Sailing,2000,Italy,ITA,F,Gold,216447.0,108662.0,30.0,170.0,55.0
Sailing Women's Windsurfer,Sailing,2004,France,FRA,F,Gold,157233.0,78947.0,26.0,163.0,54.0
Sailing Women's Windsurfer,Sailing,2008,China,CHN,F,Gold,265782.0,132988.0,29.0,170.0,59.0
Sailing Women's Windsurfer,Sailing,2012,Spain,ESP,F,Gold,3833.0,2210.0,26.0,164.0,55.0
Sailing Women's Windsurfer,Sailing,2016,France,FRA,F,Gold,188405.0,94642.0,31.0,169.0,57.0
Shooting Mixed Skeet,Shooting,1992,China,CHN,F,Gold,268916.0,134542.0,24.0,163.0,57.0
"Shooting Women's Air Pistol, 10 metres",Shooting,1988,Serbia,YUG,F,Gold,215884.0,108383.0,22.0,175.0,70.0
"Shooting Women's Air Pistol, 10 metres",Shooting,1992,Russia,EUN,F,Gold,56555.0,28978.0,30.0,154.0,63.0
"Shooting Women's Air Pistol, 10 metres",Shooting,1996,Russia,RUS,F,Gold,121311.0,61331.0,27.0,163.0,73.0
"Shooting Women's Air Pistol, 10 metres",Shooting,2000,China,CHN,F,Gold,236390.0,118519.0,26.0,160.0,60.0
"Shooting Women's Air Pistol, 10 metres",Shooting,2004,Ukraine,UKR,F,Gold,125040.0,63109.0,19.0,160.0,52.0
"Shooting Women's Air Pistol, 10 metres",Shooting,2008,China,CHN,F,Gold,86730.0,43981.0,24.0,168.0,60.0
"Shooting Women's Air Pistol, 10 metres",Shooting,2012,China,CHN,F,Gold,86731.0,43981.0,28.0,168.0,60.0
"Shooting Women's Air Pistol, 10 metres",Shooting,2016,China,CHN,F,Gold,268857.0,134516.0,25.0,162.0,70.0
"Shooting Women's Air Rifle, 10 metres",Shooting,1984,USA,USA,F,Gold,226882.0,114007.0,18.0,183.0,79.0
"Shooting Women's Air Rifle, 10 metres",Shooting,1988,Russia,URS,F,Gold,218518.0,109755.0,20.0,163.0,54.0
"Shooting Women's Air Rifle, 10 metres",Shooting,1996,Poland,POL,F,Gold,153049.0,76810.0,27.0,154.0,50.0
"Shooting Women's Air Rifle, 10 metres",Shooting,2000,USA,USA,F,Gold,168184.0,84508.0,26.0,157.0,56.0
"Shooting Women's Air Rifle, 10 metres",Shooting,2004,China,CHN,F,Gold,58968.0,30180.0,22.0,170.0,55.0
"Shooting Women's Air Rifle, 10 metres",Shooting,2008,Czech Republic,CZE,F,Gold,129409.0,65144.0,24.0,165.0,53.0
"Shooting Women's Air Rifle, 10 metres",Shooting,2012,China,CHN,F,Gold,265724.0,132957.0,23.0,165.0,51.0
"Shooting Women's Air Rifle, 10 metres",Shooting,2016,USA,USA,F,Gold,239695.0,120121.0,19.0,155.0,55.0
Shooting Women's Double Trap,Shooting,1996,USA,USA,F,Gold,199717.0,100315.0,17.0,163.0,82.0
Shooting Women's Double Trap,Shooting,2000,Sweden,SWE,F,Gold,90353.0,45790.0,34.0,181.0,90.0
Shooting Women's Double Trap,Shooting,2004,USA,USA,F,Gold,199720.0,100315.0,25.0,163.0,82.0
Shooting Women's Skeet,Shooting,2000,Azerbaijan,AZE,F,Gold,155665.0,78144.0,37.0,164.0,66.0
Shooting Women's Skeet,Shooting,2004,Hungary,HUN,F,Gold,102108.0,51656.0,39.0,172.0,85.0
Shooting Women's Skeet,Shooting,2008,Italy,ITA,F,Gold,33576.0,17318.0,30.0,171.0,81.0
Shooting Women's Skeet,Shooting,2012,USA,USA,F,Gold,199724.0,100315.0,33.0,163.0,82.0
Shooting Women's Skeet,Shooting,2016,Italy,ITA,F,Gold,12186.0,6624.0,33.0,175.0,85.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Shooting,1984,China,CHN,F,Gold,263464.0,131832.0,26.0,153.0,50.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Shooting,1988,Germany,FRG,F,Gold,226418.0,113799.0,23.0,157.0,45.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Shooting,1992,USA,USA,F,Gold,155884.0,78268.0,29.0,170.0,64.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Shooting,1996,Serbia,SCG,F,Gold,104581.0,52932.0,22.0,165.0,57.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Shooting,2000,Poland,POL,F,Gold,153052.0,76810.0,31.0,154.0,50.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Shooting,2004,Russia,RUS,F,Gold,75065.0,38087.0,31.0,165.0,56.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Shooting,2008,China,CHN,F,Gold,58970.0,30180.0,26.0,170.0,55.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Shooting,2012,USA,USA,F,Gold,21113.0,11146.0,28.0,157.0,55.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Shooting,2016,Germany,GER,F,Gold,134478.0,67693.0,33.0,162.0,72.0
"Shooting Women's Sporting Pistol, 25 metres",Shooting,1984,Canada,CAN,F,Gold,238853.0,119749.0,40.0,177.0,68.0
"Shooting Women's Sporting Pistol, 25 metres",Shooting,1988,Russia,URS,F,Gold,208909.0,104879.0,19.0,168.0,58.0
"Shooting Women's Sporting Pistol, 25 metres",Shooting,1992,Russia,EUN,F,Gold,56556.0,28978.0,30.0,154.0,63.0
"Shooting Women's Sporting Pistol, 25 metres",Shooting,1996,China,CHN,F,Gold,137991.0,69339.0,26.0,158.0,51.0
"Shooting Women's Sporting Pistol, 25 metres",Shooting,2000,Bulgaria,BUL,F,Gold,85271.0,43252.0,28.0,163.0,63.0
"Shooting Women's Sporting Pistol, 25 metres",Shooting,2004,Bulgaria,BUL,F,Gold,85273.0,43252.0,32.0,163.0,63.0
"Shooting Women's Sporting Pistol, 25 metres",Shooting,2008,China,CHN,F,Gold,39481.0,20315.0,30.0,164.0,67.0
"Shooting Women's Sporting Pistol, 25 metres",Shooting,2012,South Korea,KOR,F,Gold,118641.0,60022.0,19.0,160.0,53.0
"Shooting Women's Sporting Pistol, 25 metres",Shooting,2016,Greece,GRE,F,Gold,124177.0,62725.0,20.0,175.0,65.0
Shooting Women's Trap,Shooting,2000,Lithuania,LTU,F,Gold,85830.0,43522.0,34.0,178.0,76.0
Shooting Women's Trap,Shooting,2004,Australia,AUS,F,Gold,13604.0,7364.0,31.0,166.0,85.0
Shooting Women's Trap,Shooting,2008,Finland,FIN,F,Gold,147126.0,73842.0,37.0,169.0,63.0
Shooting Women's Trap,Shooting,2012,Italy,ITA,F,Gold,204647.0,102758.0,20.0,168.0,59.0
Shooting Women's Trap,Shooting,2016,Australia,AUS,F,Gold,222202.0,111661.0,26.0,172.0,80.0
"Short Track Speed Skating Women's 1,000 metres",Short Track Speed Skating,1994,South Korea,KOR,F,Gold,107781.0,54483.0,18.0,163.0,54.0
"Short Track Speed Skating Women's 1,000 metres",Short Track Speed Skating,1998,South Korea,KOR,F,Gold,107784.0,54483.0,22.0,163.0,54.0
"Short Track Speed Skating Women's 1,000 metres",Short Track Speed Skating,2002,China,CHN,F,Gold,264916.0,132561.0,25.0,166.0,58.0
"Short Track Speed Skating Women's 1,000 metres",Short Track Speed Skating,2006,South Korea,KOR,F,Gold,108552.0,54892.0,17.0,164.0,56.0
"Short Track Speed Skating Women's 1,000 metres",Short Track Speed Skating,2010,China,CHN,F,Gold,256684.0,128526.0,24.0,167.0,60.0
"Short Track Speed Skating Women's 1,000 metres",Short Track Speed Skating,2014,South Korea,KOR,F,Gold,182248.0,91605.0,21.0,168.0,58.0
"Short Track Speed Skating Women's 1,500 metres",Short Track Speed Skating,2002,South Korea,KOR,F,Gold,80526.0,40877.0,15.0,168.0,58.0
"Short Track Speed Skating Women's 1,500 metres",Short Track Speed Skating,2006,South Korea,KOR,F,Gold,108553.0,54892.0,17.0,164.0,56.0
"Short Track Speed Skating Women's 1,500 metres",Short Track Speed Skating,2010,China,CHN,F,Gold,269449.0,134824.0,18.0,165.0,62.0
"Short Track Speed Skating Women's 1,500 metres",Short Track Speed Skating,2014,China,CHN,F,Gold,269451.0,134824.0,22.0,165.0,62.0
"Short Track Speed Skating Women's 3,000 metres Relay",Short Track Speed Skating,1992,Canada,CAN,F,Gold,89892.5,45538.5,25.5,165.5,61.0
"Short Track Speed Skating Women's 3,000 metres Relay",Short Track Speed Skating,1994,South Korea,KOR,F,Gold,119024.0,60248.0,17.0,163.0,54.0
"Short Track Speed Skating Women's 3,000 metres Relay",Short Track Speed Skating,1998,South Korea,KOR,F,Gold,107785.0,54483.0,18.0,160.0,48.0
"Short Track Speed Skating Women's 3,000 metres Relay",Short Track Speed Skating,2002,South Korea,KOR,F,Gold,75911.0,38601.0,18.0,165.0,58.0
"Short Track Speed Skating Women's 3,000 metres Relay",Short Track Speed Skating,2006,South Korea,KOR,F,Gold,75538.0,38349.0,18.0,165.0,58.0
"Short Track Speed Skating Women's 3,000 metres Relay",Short Track Speed Skating,2010,China,CHN,F,Gold,262731.5,131497.5,21.0,163.0,59.0
"Short Track Speed Skating Women's 3,000 metres Relay",Short Track Speed Skating,2014,South Korea,KOR,F,Gold,118109.0,59758.0,18.0,168.0,53.0
Short Track Speed Skating Women's 500 metres,Short Track Speed Skating,1992,USA,USA,F,Gold,245146.0,122765.0,29.0,157.0,53.0
Short Track Speed Skating Women's 500 metres,Short Track Speed Skating,1994,USA,USA,F,Gold,245148.0,122765.0,31.0,157.0,53.0
Short Track Speed Skating Women's 500 metres,Short Track Speed Skating,1998,Canada,CAN,F,Gold,186019.0,93527.0,26.0,163.0,61.0
Short Track Speed Skating Women's 500 metres,Short Track Speed Skating,2002,China,CHN,F,Gold,264915.0,132561.0,25.0,166.0,58.0
Short Track Speed Skating Women's 500 metres,Short Track Speed Skating,2006,China,CHN,F,Gold,256679.0,128526.0,20.0,167.0,60.0
Short Track Speed Skating Women's 500 metres,Short Track Speed Skating,2010,China,CHN,F,Gold,256683.0,128526.0,24.0,167.0,60.0
Short Track Speed Skating Women's 500 metres,Short Track Speed Skating,2014,China,CHN,F,Gold,138115.0,69397.0,27.0,160.0,55.0
Skeleton Women's Skeleton,Skeleton,2002,USA,USA,F,Gold,74924.0,38023.0,21.0,157.0,52.0
Skeleton Women's Skeleton,Skeleton,2006,Switzerland,SUI,F,Gold,184363.0,92652.0,33.0,163.0,54.0
Skeleton Women's Skeleton,Skeleton,2010,UK,GBR,F,Gold,260892.0,130546.0,27.0,173.0,60.0
Skeleton Women's Skeleton,Skeleton,2014,UK,GBR,F,Gold,265079.0,132652.0,25.0,172.0,78.0
"Ski Jumping Women's Normal Hill, Individual",Ski Jumping,2014,Germany,GER,F,Gold,253776.0,127078.0,22.0,171.0,62.0
Snowboarding Women's Boardercross,Snowboarding,2006,Switzerland,SUI,F,Gold,73129.0,37179.0,30.0,173.0,65.0
Snowboarding Women's Boardercross,Snowboarding,2010,Canada,CAN,F,Gold,200413.0,100633.0,31.0,169.0,63.0
Snowboarding Women's Boardercross,Snowboarding,2014,Czech Republic,CZE,F,Gold,209126.0,104994.0,20.0,171.0,68.0
Snowboarding Women's Giant Slalom,Snowboarding,1998,France,FRA,F,Gold,205606.0,103216.0,20.0,165.0,61.0
Snowboarding Women's Halfpipe,Snowboarding,1998,Germany,GER,F,Gold,239679.0,120111.0,20.0,163.0,62.0
Snowboarding Women's Halfpipe,Snowboarding,2002,USA,USA,F,Gold,42279.0,21814.0,18.0,163.0,61.0
Snowboarding Women's Halfpipe,Snowboarding,2006,USA,USA,F,Gold,238086.0,119398.0,19.0,170.0,60.0
Snowboarding Women's Halfpipe,Snowboarding,2010,Australia,AUS,F,Gold,29209.0,15096.0,23.0,161.0,57.0
Snowboarding Women's Halfpipe,Snowboarding,2014,USA,USA,F,Gold,66777.0,34163.0,24.0,163.0,57.0
Snowboarding Women's Parallel Giant Slalom,Snowboarding,2002,France,FRA,F,Gold,23020.0,12100.0,26.0,171.0,75.0
Snowboarding Women's Parallel Giant Slalom,Snowboarding,2006,Switzerland,SUI,F,Gold,157683.0,79158.0,24.0,183.0,74.0
Snowboarding Women's Parallel Giant Slalom,Snowboarding,2010,Netherlands,NED,F,Gold,211296.0,106106.0,30.0,164.0,58.0
Snowboarding Women's Parallel Giant Slalom,Snowboarding,2014,Switzerland,SUI,F,Gold,128980.0,64936.0,26.0,172.0,70.0
Snowboarding Women's Parallel Slalom,Snowboarding,2014,Austria,AUT,F,Gold,59565.0,30509.0,26.0,168.0,60.0
Snowboarding Women's Slopestyle,Snowboarding,2014,USA,USA,F,Gold,6812.0,3823.0,23.0,160.0,54.0
Softball Women's Softball,Softball,1996,USA,USA,F,Gold,132811.5,66911.5,25.0,175.0,71.0
Softball Women's Softball,Softball,2000,USA,USA,F,Gold,93984.0,47572.0,27.0,175.0,72.0
Softball Women's Softball,Softball,2004,USA,USA,F,Gold,111266.0,56296.0,24.0,173.0,77.0
Softball Women's Softball,Softball,2008,Japan,JPN,F,Gold,159679.0,80138.0,26.0,166.0,63.0
"Speed Skating Women's 1,000 metres",Speed Skating,1964,Russia,URS,F,Gold,222313.0,111696.0,24.0,163.0,59.0
"Speed Skating Women's 1,000 metres",Speed Skating,1968,Netherlands,NED,F,Gold,77572.0,39367.0,21.0,176.0,72.0
"Speed Skating Women's 1,000 metres",Speed Skating,1972,Germany,FRG,F,Gold,77165.0,39172.0,17.0,173.0,64.0
"Speed Skating Women's 1,000 metres",Speed Skating,1976,Russia,URS,F,Gold,11159.0,6095.0,25.0,165.0,61.0
"Speed Skating Women's 1,000 metres",Speed Skating,1980,Russia,URS,F,Gold,187409.0,94193.0,24.0,162.0,61.0
"Speed Skating Women's 1,000 metres",Speed Skating,1984,Germany,GDR,F,Gold,63822.0,32700.0,22.0,180.0,72.0
"Speed Skating Women's 1,000 metres",Speed Skating,1988,Germany,GDR,F,Gold,204872.0,102862.0,28.0,164.0,60.0
"Speed Skating Women's 1,000 metres",Speed Skating,1992,USA,USA,F,Gold,22922.0,12054.0,27.0,165.0,59.0
"Speed Skating Women's 1,000 metres",Speed Skating,1994,USA,USA,F,Gold,22925.0,12054.0,29.0,165.0,59.0
"Speed Skating Women's 1,000 metres",Speed Skating,1998,Netherlands,NED,F,Gold,240235.0,120384.0,23.0,174.0,63.0
"Speed Skating Women's 1,000 metres",Speed Skating,2002,USA,USA,F,Gold,262186.0,131183.0,26.0,167.0,66.0
"Speed Skating Women's 1,000 metres",Speed Skating,2006,Netherlands,NED,F,Gold,240241.0,120384.0,31.0,174.0,63.0
"Speed Skating Women's 1,000 metres",Speed Skating,2010,Canada,CAN,F,Gold,169802.0,85350.0,24.0,171.0,68.0
"Speed Skating Women's 1,000 metres",Speed Skating,2014,China,CHN,F,Gold,268771.0,134463.0,25.0,174.0,65.0
"Speed Skating Women's 1,500 metres",Speed Skating,1960,Russia,URS,F,Gold,222310.0,111696.0,20.0,163.0,59.0
"Speed Skating Women's 1,500 metres",Speed Skating,1964,Russia,URS,F,Gold,222314.0,111696.0,24.0,163.0,59.0
"Speed Skating Women's 1,500 metres",Speed Skating,1968,Finland,FIN,F,Gold,166691.0,83728.0,26.0,166.0,53.0
"Speed Skating Women's 1,500 metres",Speed Skating,1972,USA,USA,F,Gold,98032.0,49613.0,20.0,167.0,56.0
"Speed Skating Women's 1,500 metres",Speed Skating,1984,Germany,GDR,F,Gold,63823.0,32700.0,22.0,180.0,72.0
"Speed Skating Women's 1,500 metres",Speed Skating,1988,Netherlands,NED,F,Gold,248885.0,124607.0,23.0,166.0,66.0
"Speed Skating Women's 1,500 metres",Speed Skating,1992,Germany,GER,F,Gold,25991.0,13563.0,26.0,166.0,64.0
"Speed Skating Women's 1,500 metres",Speed Skating,1994,Austria,AUT,F,Gold,169608.0,85274.0,27.0,167.0,65.0
"Speed Skating Women's 1,500 metres",Speed Skating,1998,Netherlands,NED,F,Gold,240236.0,120384.0,23.0,174.0,63.0
"Speed Skating Women's 1,500 metres",Speed Skating,2002,Germany,GER,F,Gold,73211.0,37211.0,25.0,169.0,64.0
"Speed Skating Women's 1,500 metres",Speed Skating,2006,Canada,CAN,F,Gold,120667.0,61063.0,26.0,173.0,71.0
"Speed Skating Women's 1,500 metres",Speed Skating,2010,Netherlands,NED,F,Gold,263587.0,131897.0,23.0,168.0,65.0
"Speed Skating Women's 1,500 metres",Speed Skating,2014,Netherlands,NED,F,Gold,237716.0,119226.0,24.0,182.0,73.0
"Speed Skating Women's 3,000 metres",Speed Skating,1960,Russia,URS,F,Gold,222311.0,111696.0,20.0,163.0,59.0
"Speed Skating Women's 3,000 metres",Speed Skating,1964,Russia,URS,F,Gold,222315.0,111696.0,24.0,163.0,59.0
"Speed Skating Women's 3,000 metres",Speed Skating,1968,Netherlands,NED,F,Gold,214676.0,107778.0,23.0,170.0,67.0
"Speed Skating Women's 3,000 metres",Speed Skating,1972,Netherlands,NED,F,Gold,11727.0,6398.0,33.0,174.0,69.0
"Speed Skating Women's 3,000 metres",Speed Skating,1976,Russia,URS,F,Gold,11161.0,6095.0,25.0,165.0,61.0
"Speed Skating Women's 3,000 metres",Speed Skating,1980,Norway,NOR,F,Gold,107518.0,54345.0,19.0,175.0,66.0
"Speed Skating Women's 3,000 metres",Speed Skating,1984,Germany,GDR,F,Gold,61852.0,31659.0,23.0,165.0,58.0
"Speed Skating Women's 3,000 metres",Speed Skating,1988,Netherlands,NED,F,Gold,248886.0,124607.0,23.0,166.0,66.0
"Speed Skating Women's 3,000 metres",Speed Skating,1992,Germany,GER,F,Gold,171264.0,86067.0,25.0,170.0,65.0
"Speed Skating Women's 3,000 metres",Speed Skating,1994,Russia,RUS,F,Gold,16719.0,8967.0,21.0,175.0,70.0
"Speed Skating Women's 3,000 metres",Speed Skating,1998,Germany,GER,F,Gold,171270.0,86067.0,31.0,170.0,65.0
"Speed Skating Women's 3,000 metres",Speed Skating,2002,Germany,GER,F,Gold,184185.0,92566.0,29.0,166.0,61.0
"Speed Skating Women's 3,000 metres",Speed Skating,2006,Netherlands,NED,F,Gold,263584.0,131897.0,19.0,168.0,65.0
"Speed Skating Women's 3,000 metres",Speed Skating,2010,Czech Republic,CZE,F,Gold,207352.0,104048.0,22.0,171.0,53.0
"Speed Skating Women's 3,000 metres",Speed Skating,2014,Netherlands,NED,F,Gold,263592.0,131897.0,27.0,168.0,65.0
"Speed Skating Women's 5,000 metres",Speed Skating,1988,Netherlands,NED,F,Gold,248887.0,124607.0,23.0,166.0,66.0
"Speed Skating Women's 5,000 metres",Speed Skating,1992,Germany,GER,F,Gold,171265.0,86067.0,25.0,170.0,65.0
"Speed Skating Women's 5,000 metres",Speed Skating,1994,Germany,GER,F,Gold,184180.0,92566.0,21.0,166.0,61.0
"Speed Skating Women's 5,000 metres",Speed Skating,1998,Germany,GER,F,Gold,184183.0,92566.0,25.0,166.0,61.0
"Speed Skating Women's 5,000 metres",Speed Skating,2002,Germany,GER,F,Gold,184186.0,92566.0,29.0,166.0,61.0
"Speed Skating Women's 5,000 metres",Speed Skating,2006,Canada,CAN,F,Gold,100586.0,50859.0,33.0,175.0,72.0
"Speed Skating Women's 5,000 metres",Speed Skating,2010,Czech Republic,CZE,F,Gold,207353.0,104048.0,22.0,171.0,53.0
"Speed Skating Women's 5,000 metres",Speed Skating,2014,Czech Republic,CZE,F,Gold,207355.0,104048.0,26.0,171.0,53.0
Speed Skating Women's 500 metres,Speed Skating,1960,Germany,GER,F,Gold,87757.0,44484.0,25.0,160.0,64.0
Speed Skating Women's 500 metres,Speed Skating,1964,Russia,URS,F,Gold,222312.0,111696.0,24.0,163.0,59.0
Speed Skating Women's 500 metres,Speed Skating,1968,Russia,URS,F,Gold,240577.0,120549.0,21.0,176.0,64.0
Speed Skating Women's 500 metres,Speed Skating,1972,USA,USA,F,Gold,94189.0,47667.0,16.0,170.0,66.0
Speed Skating Women's 500 metres,Speed Skating,1976,USA,USA,F,Gold,266315.0,133235.0,25.0,163.0,59.0
Speed Skating Women's 500 metres,Speed Skating,1980,Germany,GDR,F,Gold,63819.0,32700.0,18.0,180.0,72.0
Speed Skating Women's 500 metres,Speed Skating,1984,Germany,GDR,F,Gold,204869.0,102862.0,24.0,164.0,60.0
Speed Skating Women's 500 metres,Speed Skating,1988,USA,USA,F,Gold,22918.0,12054.0,23.0,165.0,59.0
Speed Skating Women's 500 metres,Speed Skating,1992,USA,USA,F,Gold,22921.0,12054.0,27.0,165.0,59.0
Speed Skating Women's 500 metres,Speed Skating,1994,USA,USA,F,Gold,22924.0,12054.0,29.0,165.0,59.0
Speed Skating Women's 500 metres,Speed Skating,1998,Canada,CAN,F,Gold,134121.0,67528.0,27.0,170.0,70.0
