NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
ITA,Stefania Belmondo,F,29.0,158.0,45.0,Winter,1998,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Silver
ITA,Stefania Belmondo,F,33.0,158.0,45.0,Winter,2002,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Silver
ESP,Mireia Belmonte Garca,F,21.0,170.0,59.0,Summer,2012,Swimming,Swimming Women's 800 metres Freestyle,Silver
ESP,Mireia Belmonte Garca,F,21.0,170.0,59.0,Summer,2012,Swimming,Swimming Women's 200 metres Butterfly,Silver
EUN,Irina Nikolayevna Belova (Ilyichova-),F,24.0,175.0,62.0,Summer,1992,Athletics,Athletics Women's Heptathlon,Silver
CUB,Daima Mayelis Beltrn Guisado,F,28.0,182.0,104.0,Summer,2000,Judo,Judo Women's Heavyweight,Silver
CUB,Daima Mayelis Beltrn Guisado,F,31.0,182.0,104.0,Summer,2004,Judo,Judo Women's Heavyweight,Silver
SWE,Birgitta Kristina Bengtsson,F,23.0,170.0,61.0,Summer,1988,Sailing,Sailing Women's Two Person Dinghy,Silver
MAR,Hasna Benhassi,F,26.0,166.0,47.0,Summer,2004,Athletics,Athletics Women's 800 metres,Silver
USA,Lindsay Dianne Benko (-Mintenko),F,27.0,185.0,74.0,Summer,2004,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
GBR,Karen Bennett,F,27.0,179.0,75.0,Summer,2016,Rowing,Rowing Women's Coxed Eights,Silver
BUL,Lalka Stoyanova Berberova,F,23.0,182.0,73.0,Summer,1988,Rowing,Rowing Women's Coxless Pairs,Silver
RUS,Yelena Viktorovna Berezhnaya,F,20.0,154.0,42.0,Winter,1998,Figure Skating,Figure Skating Mixed Pairs,Silver
USA,Laura Kay Berg,F,33.0,168.0,61.0,Summer,2008,Softball,Softball Women's Softball,Silver
USA,Lindsey Napela Berg,F,28.0,173.0,77.0,Summer,2008,Volleyball,Volleyball Women's Volleyball,Silver
USA,Lindsey Napela Berg,F,32.0,173.0,77.0,Summer,2012,Volleyball,Volleyball Women's Volleyball,Silver
URS,Larisa Abramovna Bergen (Goncharova-),F,26.0,171.0,67.0,Summer,1976,Volleyball,Volleyball Women's Volleyball,Silver
NOR,Tora Berger (-Tveldal),F,32.0,166.0,56.0,Winter,2014,Biathlon,Biathlon Women's 10 kilometres Pursuit,Silver
SWE,Emma Sofia Berglund,F,27.0,171.0,64.0,Summer,2016,Football,Football Women's Football,Silver
NED,Lobke Berkhout,F,27.0,183.0,70.0,Summer,2008,Sailing,Sailing Women's Two Person Dinghy,Silver
CUB,Yanet Bermoy Acosta,F,21.0,154.0,48.0,Summer,2008,Judo,Judo Women's Extra-Lightweight,Silver
CUB,Yanet Bermoy Acosta,F,25.0,154.0,48.0,Summer,2012,Judo,Judo Women's Half-Lightweight,Silver
CAN,Cheryl Bernard (Kullman-),F,43.0,163.0,55.0,Winter,2010,Curling,Curling Women's Curling,Silver
NOR,Hedda Helene Berntsen,F,33.0,167.0,62.0,Winter,2010,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,Silver
SWE,Christina Bertrup,F,37.0,175.0,66.0,Winter,2014,Curling,Curling Women's Curling,Silver
NED,Annemieke Marileen Bes,F,30.0,177.0,70.0,Summer,2008,Sailing,Sailing Women's Three Person Keelboat,Silver
ROU,Doina Ofelia Beliu-Melinte,F,27.0,171.0,59.0,Summer,1984,Athletics,"Athletics Women's 1,500 metres",Silver
URS,Nataliya Filimonovna Bestemyanova (-Bobrina),F,24.0,170.0,51.0,Winter,1984,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
NED,Nicole Beukers,F,25.0,170.0,66.0,Summer,2016,Rowing,Rowing Women's Quadruple Sculls,Silver
AUS,Tully Louise Bevilaqua (Crook-),F,36.0,165.0,66.0,Summer,2008,Basketball,Basketball Women's Basketball,Silver
FRG,Ina Beyermann,F,19.0,170.0,60.0,Summer,1984,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
USA,Mohini Bhardwaj (-Barry),F,25.0,147.0,43.0,Summer,2004,Gymnastics,Gymnastics Women's Team All-Around,Silver
CHN,Bi Wenjing,F,14.0,142.0,35.0,Summer,1996,Gymnastics,Gymnastics Women's Uneven Bars,Silver
ITA,Roberta Bianconi,F,27.0,176.0,76.0,Summer,2016,Water Polo,Water Polo Women's Water Polo,Silver
SUI,Laurence Bidaud (-Gradwohl),F,33.0,172.0,62.0,Winter,2002,Curling,Curling Women's Curling,Silver
DEN,Jane Bidstrup,F,42.0,171.0,72.0,Winter,1998,Curling,Curling Women's Curling,Silver
GER,Anni Biechl (-Capeller),F,20.0,163.0,60.0,Summer,1960,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
GBR,"Mary Denise Bignal-Rand (-Toomey, -Reese)",F,24.0,173.0,61.0,Summer,1964,Athletics,Athletics Women's Pentathlon,Silver
GBR,Fiona Clare Bigwood,F,40.0,173.0,75.0,Summer,2016,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
USA,"Pamela Jean ""Pam"" Bileck (-Flat)",F,15.0,153.0,43.0,Summer,1984,Gymnastics,Gymnastics Women's Team All-Around,Silver
URS,Astra Biltauere (-Rubene),F,20.0,168.0,64.0,Summer,1964,Volleyball,Volleyball Women's Volleyball,Silver
NED,"Klena Geertje ""Klenie"" Bimolt (-de Jonge)",F,19.0,174.0,70.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
GBR,"Catherine ""Cath"" Bishop",F,32.0,184.0,85.0,Summer,2004,Rowing,Rowing Women's Coxless Pairs,Silver
YUG,"ura ""urica"" Bjedov",F,21.0,170.0,65.0,Summer,1968,Swimming,Swimming Women's 200 metres Breaststroke,Silver
NOR,Marit Bjrgen,F,21.0,168.0,64.0,Winter,2002,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
NOR,Marit Bjrgen,F,25.0,168.0,64.0,Winter,2006,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Silver
NOR,Marit Bjrgen,F,29.0,168.0,64.0,Winter,2010,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Silver
SWE,Emma Stina Blackstenius,F,20.0,173.0,69.0,Summer,2016,Football,Football Women's Football,Silver
BUL,Yordanka Blagoeva Ivanova,F,25.0,175.0,64.0,Summer,1972,Athletics,Athletics Women's High Jump,Silver
ITA,Elisa Blanchi,F,16.0,168.0,49.0,Summer,2004,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
ESP,Andrea Blas Martnez,F,20.0,173.0,81.0,Summer,2012,Water Polo,Water Polo Women's Water Polo,Silver
GER,Claudia Blasberg,F,25.0,182.0,57.0,Summer,2000,Rowing,Rowing Women's Lightweight Double Sculls,Silver
GER,Claudia Blasberg,F,29.0,182.0,57.0,Summer,2004,Rowing,Rowing Women's Lightweight Double Sculls,Silver
SUI,Barbara Blatter,F,29.0,168.0,54.0,Summer,2000,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver
TCH,Milada Blakov,F,22.0,162.0,54.0,Summer,1980,Hockey,Hockey Women's Hockey,Silver
USA,Gretchen Bleiler,F,24.0,165.0,57.0,Winter,2006,Snowboarding,Snowboarding Women's Halfpipe,Silver
RUS,Irina Valeryevna Bliznova,F,21.0,182.0,68.0,Summer,2008,Handball,Handball Women's Handball,Silver
GBR,Lillian Barbara Board,F,19.0,168.0,60.0,Summer,1968,Athletics,Athletics Women's 400 metres,Silver
URS,Nataliya Valeryevna Bochina,F,18.0,173.0,55.0,Summer,1980,Athletics,Athletics Women's 200 metres,Silver
URS,Nataliya Valeryevna Bochina,F,18.0,173.0,55.0,Summer,1980,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
GDR,Christine Bodner-Laser,F,25.0,179.0,68.0,Summer,1976,Athletics,Athletics Women's Pentathlon,Silver
GDR,Petra Boesler (-Wach),F,20.0,174.0,69.0,Summer,1976,Rowing,Rowing Women's Double Sculls,Silver
POL,Sylwia Katarzyna Bogacka,F,30.0,162.0,57.0,Summer,2012,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver
BUL,Krasimira Nikolova Bogdanova,F,31.0,182.0,73.0,Summer,1980,Basketball,Basketball Women's Basketball,Silver
SRB,Tijana Bogdanovi,F,18.0,172.0,52.0,Summer,2016,Taekwondo,Taekwondo Women's Flyweight,Silver
URS,Svetlana Leonidovna Boginskaya,F,15.0,157.0,44.0,Summer,1988,Gymnastics,Gymnastics Women's Floor Exercise,Silver
USA,Wendy Lou Lansbach Boglioli,F,21.0,180.0,64.0,Summer,1976,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
EUN,"Olga Mikhaylovna Bogoslovskaya (Naumkina-, -Guberniyeva, -Vasilyeva)",F,28.0,166.0,54.0,Summer,1992,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
GER,Stefanie Bhler,F,24.0,170.0,54.0,Winter,2006,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
GER,Claudia Bokel,F,30.0,183.0,65.0,Summer,2004,Fencing,"Fencing Women's epee, Team",Silver
NED,"Petronella Theodora Maria ""Ellen"" Bontje",F,34.0,178.0,72.0,Summer,1992,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
NED,"Petronella Theodora Maria ""Ellen"" Bontje",F,42.0,178.0,72.0,Summer,2000,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
NED,Kristie Boogert,F,26.0,178.0,63.0,Summer,2000,Tennis,Tennis Women's Doubles,Silver
NED,Minke Gertine Booij,F,27.0,163.0,57.0,Summer,2004,Hockey,Hockey Women's Hockey,Silver
NED,Ageeth Boomgaardt,F,31.0,168.0,63.0,Summer,2004,Hockey,Hockey Women's Hockey,Silver
GER,Katrin Borchert,F,23.0,178.0,70.0,Summer,1992,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
BEL,Olivia Borle,F,22.0,172.0,57.0,Summer,2008,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
ITA,Francesca Bortolozzi-Borella,F,20.0,170.0,55.0,Summer,1988,Fencing,"Fencing Women's Foil, Team",Silver
NED,Willemijn Bos,F,28.0,181.0,69.0,Summer,2016,Hockey,Hockey Women's Hockey,Silver
NED,Marcelien Bos-de Koning,F,30.0,175.0,62.0,Summer,2008,Sailing,Sailing Women's Two Person Dinghy,Silver
TCH,Eva Boskov-Vchtov (-Hlavkov),F,24.0,162.0,59.0,Summer,1956,Gymnastics,Gymnastics Women's Balance Beam,Silver
TCH,Eva Boskov-Vchtov (-Hlavkov),F,28.0,162.0,59.0,Summer,1960,Gymnastics,Gymnastics Women's Team All-Around,Silver
NED,Edith Bosch,F,24.0,183.0,70.0,Summer,2004,Judo,Judo Women's Middleweight,Silver
SRB,Tijana Bokovi,F,19.0,193.0,82.0,Summer,2016,Volleyball,Volleyball Women's Volleyball,Silver
HUN,Kinga Bta,F,26.0,180.0,69.0,Summer,2004,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
CAN,Jennifer Lori Botterill,F,18.0,175.0,71.0,Winter,1998,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
CAN,Christine-Isabel Boudrias,F,21.0,165.0,61.0,Winter,1994,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
NED,Carline Bouw,F,31.0,184.0,72.0,Summer,2016,Rowing,Rowing Women's Quadruple Sculls,Silver
NED,Marit Bouwmeester,F,24.0,177.0,68.0,Summer,2012,Sailing,Sailing Women's One Person Dinghy,Silver
USA,"Frentorish ""Tori"" Bowie",F,25.0,175.0,58.0,Summer,2016,Athletics,Athletics Women's 100 metres,Silver
USA,Heather Erin Bown,F,29.0,188.0,90.0,Summer,2008,Volleyball,Volleyball Women's Volleyball,Silver
GER,Renate Boy-Garisch-Culmberger,F,25.0,175.0,98.0,Summer,1964,Athletics,Athletics Women's Shot Put,Silver
AUS,Carla Maree Boyd (Porter-),F,24.0,185.0,80.0,Summer,2000,Basketball,Basketball Women's Basketball,Silver
AUS,Raelene Ann Boyle,F,17.0,168.0,57.0,Summer,1968,Athletics,Athletics Women's 200 metres,Silver
AUS,Raelene Ann Boyle,F,21.0,168.0,57.0,Summer,1972,Athletics,Athletics Women's 100 metres,Silver
AUS,Raelene Ann Boyle,F,21.0,168.0,57.0,Summer,1972,Athletics,Athletics Women's 200 metres,Silver
USA,Megan Bozek,F,22.0,173.0,77.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
CAN,Marilyn Brain (-Campbell),F,25.0,178.0,71.0,Summer,1984,Rowing,Rowing Women's Coxed Fours,Silver
GBR,Jeanette Brakewell,F,26.0,169.0,60.0,Summer,2000,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
GBR,Jeanette Brakewell,F,30.0,169.0,60.0,Summer,2004,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
SRB,Jovana Brakoevi-Kancian,F,28.0,196.0,82.0,Summer,2016,Volleyball,Volleyball Women's Volleyball,Silver
BRA,"Maria Anglica ""Branca"" Gonalves da Silva",F,30.0,170.0,68.0,Summer,1996,Basketball,Basketball Women's Basketball,Silver
ROU,Ana Maria Florentina Brnz-Popescu,F,23.0,175.0,64.0,Summer,2008,Fencing,"Fencing Women's epee, Individual",Silver
GER,Ellen Braumller (-Hassauer),F,21.0,170.0,68.0,Summer,1932,Athletics,Athletics Women's Javelin Throw,Silver
NZL,Kelly Brazier,F,26.0,171.0,70.0,Summer,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
BEL,Annelies Bredael,F,27.0,175.0,68.0,Summer,1992,Rowing,Rowing Women's Single Sculls,Silver
USA,Elaine Breeden (-Penrose),F,19.0,180.0,73.0,Summer,2008,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
GDR,Christina Brehmer-Lathan,F,18.0,169.0,57.0,Summer,1976,Athletics,Athletics Women's 400 metres,Silver
GDR,Christina Brehmer-Lathan,F,22.0,169.0,57.0,Summer,1980,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
FRG,Dagmar Breiken-Bremer,F,20.0,170.0,62.0,Summer,1984,Hockey,Hockey Women's Hockey,Silver
CAN,Janice Lynn Bremner (-Birch),F,22.0,177.0,65.0,Summer,1996,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
GER,Daniela Brendel,F,18.0,185.0,69.0,Summer,1992,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
CAN,Veronica Brenner,F,27.0,171.0,61.0,Winter,2002,Freestyle Skiing,Freestyle Skiing Women's Aerials,Silver
FRG,Renate Breuer,F,28.0,165.0,68.0,Summer,1968,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver
USA,"Elizabeth Evadna ""Betty"" Brey (Mullen-)",F,24.0,165.0,59.0,Summer,1956,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
FRA,Anne Briand-Bouthiaux,F,25.0,174.0,52.0,Winter,1994,Biathlon,Biathlon Women's 15 kilometres,Silver
NED,Karin Brienesse,F,19.0,181.0,73.0,Summer,1988,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
AUS,Torah Jane Bright (-Thomson),F,27.0,161.0,57.0,Winter,2014,Snowboarding,Snowboarding Women's Halfpipe,Silver
USA,Valerie Ann Brisco-Hooks,F,28.0,170.0,62.0,Summer,1988,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
CAN,Thrse Anne Brisson,F,31.0,170.0,68.0,Winter,1998,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
AUS,Brittany Broben,F,16.0,163.0,52.0,Summer,2012,Diving,Diving Women's Platform,Silver
AUS,Michelle Kathleen Brogan-Griffiths,F,27.0,186.0,80.0,Summer,2000,Basketball,Basketball Women's Basketball,Silver
USA,"Cynthia Jane ""Cindy"" Brogdon",F,19.0,177.0,70.0,Summer,1976,Basketball,Basketball Women's Basketball,Silver
AUS,"Sandra Anne ""Sandy"" Brondello",F,32.0,170.0,62.0,Summer,2000,Basketball,Basketball Women's Basketball,Silver
AUS,"Sandra Anne ""Sandy"" Brondello",F,35.0,170.0,62.0,Summer,2004,Basketball,Basketball Women's Basketball,Silver
GER,Kristina Brring-Sprehe,F,25.0,168.0,54.0,Summer,2012,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
NZL,Gayle Broughton,F,20.0,174.0,70.0,Summer,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
NED,"Bertha ""Puck"" Brouwer (-van Duyne)",F,21.0,174.0,73.0,Summer,1952,Athletics,Athletics Women's 200 metres,Silver
USA,Alice Regina Brown (-Harris),F,23.0,159.0,59.0,Summer,1984,Athletics,Athletics Women's 100 metres,Silver
USA,"Judith Lynne ""Judi"" Brown (-King, -Clarke)",F,23.0,180.0,67.0,Summer,1984,Athletics,Athletics Women's 400 metres Hurdles,Silver
CAN,Shelley-Ann Brown,F,29.0,173.0,75.0,Winter,2010,Bobsleigh,Bobsleigh Women's Two,Silver
RUS,Lyubov Aleksandrovna Bruletova,F,26.0,150.0,48.0,Summer,2000,Judo,Judo Women's Extra-Lightweight,Silver
CAN,Caroline Brunet,F,27.0,175.0,70.0,Summer,1996,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver
CAN,Caroline Brunet,F,31.0,175.0,70.0,Summer,2000,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver
FRA,Marie Laure Louise Graldine Brunet,F,21.0,166.0,52.0,Winter,2010,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver
ITA,Rachele Bruni,F,25.0,170.0,59.0,Summer,2016,Swimming,Swimming Women's 10 kilometres Open Water,Silver
USA,Kelci Marie Bryant,F,23.0,160.0,61.0,Summer,2012,Diving,Diving Women's Synchronized Springboard,Silver
USA,Rosalyn Evette Bryant (-Clark),F,20.0,165.0,57.0,Summer,1976,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
URS,Mira Vasilyevna Bryunina,F,24.0,178.0,74.0,Summer,1976,Rowing,Rowing Women's Coxed Quadruple Sculls,Silver
EUN,Olha Arkadivna Bryzhina (Vladykina-),F,29.0,171.0,63.0,Summer,1992,Athletics,Athletics Women's 400 metres,Silver
CAN,Ashley Brzozowicz,F,29.0,176.0,75.0,Summer,2012,Rowing,Rowing Women's Coxed Eights,Silver
ROU,Valeria Bufanu-tefnescu,F,25.0,170.0,60.0,Summer,1972,Athletics,Athletics Women's 100 metres Hurdles,Silver
SLO,Brigita Bukovec,F,26.0,168.0,55.0,Summer,1996,Athletics,Athletics Women's 100 metres Hurdles,Silver
MNE,Anela Bulatovi,F,25.0,175.0,67.0,Summer,2012,Handball,Handball Women's Handball,Silver
MNE,Katarina Bulatovi,F,27.0,186.0,71.0,Summer,2012,Handball,Handball Women's Handball,Silver
URS,Lyudmila Stepanovna Buldakova (Meshcheryakova-),F,26.0,171.0,66.0,Summer,1964,Volleyball,Volleyball Women's Volleyball,Silver
FRA,Chlo Bulleux,F,24.0,172.0,65.0,Summer,2016,Handball,Handball Women's Handball,Silver
GDR,Katharina Bullin,F,21.0,177.0,70.0,Summer,1980,Volleyball,Volleyball Women's Volleyball,Silver
TUR,Gamze Bulut,F,19.0,166.0,48.0,Summer,2012,Athletics,"Athletics Women's 1,500 metres",Silver
UKR,Nataliya Andrivna Burdeina,F,26.0,165.0,63.0,Summer,2000,Archery,Archery Women's Team,Silver
JAM,Michelle Burgher,F,23.0,170.0,62.0,Summer,2000,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
GBR,Barbara Hannah Anita Burke (-Knight),F,19.0,177.0,63.0,Summer,1936,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
USA,Lindsay H. Burns,F,31.0,174.0,58.0,Summer,1996,Rowing,Rowing Women's Lightweight Double Sculls,Silver
GDR,Hannelore Burosch (-Khnert),F,28.0,175.0,73.0,Summer,1976,Handball,Handball Women's Handball,Silver
USA,Leslie Michele Burr-Howard (-Leneghan-),F,39.0,167.0,55.0,Summer,1996,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
SRB,Bianka Bua,F,22.0,187.0,74.0,Summer,2016,Volleyball,Volleyball Women's Volleyball,Silver
USA,Crystl Irene Bustos,F,30.0,173.0,102.0,Summer,2008,Softball,Softball Women's Softball,Silver
URS,Nataliya Anatolyevna Butuzova,F,26.0,167.0,58.0,Summer,1980,Archery,Archery Women's Individual,Silver
USA,Karyn L. Bye (-Dietz),F,30.0,173.0,75.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
ESP,Alba Mara Cabello Rodilla,F,22.0,163.0,47.0,Summer,2008,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
ITA,Tania Cagnotto (-Parolin),F,31.0,160.0,54.0,Summer,2016,Diving,Diving Women's Synchronized Springboard,Silver
USA,Caitlin Kinder Cahow,F,24.0,163.0,68.0,Winter,2010,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
CHN,Cai Tongtong,F,18.0,168.0,48.0,Summer,2008,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
ITA,Chiara Cainero,F,38.0,171.0,81.0,Summer,2016,Shooting,Shooting Women's Skeet,Silver
ITA,Novella Calligaris,F,17.0,163.0,48.0,Summer,1972,Swimming,Swimming Women's 400 metres Freestyle,Silver
AUS,Dyana Jane Calub,F,24.0,175.0,69.0,Summer,2000,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
JAM,Schillonie Calvert,F,23.0,166.0,57.0,Summer,2012,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
ESP,Eva Calvo Gmez,F,25.0,176.0,57.0,Summer,2016,Taekwondo,Taekwondo Women's Featherweight,Silver
CAN,Cassie Dawin Campbell (-Pascall),F,24.0,170.0,66.0,Winter,1998,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
AUS,Cate Natalie Campbell,F,24.0,186.0,67.0,Summer,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
JAM,Veronica Angella Campbell-Brown,F,18.0,168.0,58.0,Summer,2000,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
JAM,Veronica Angella Campbell-Brown,F,30.0,168.0,58.0,Summer,2012,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
JAM,Veronica Angella Campbell-Brown,F,34.0,168.0,58.0,Summer,2016,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
CHN,Cao Mianying,F,29.0,176.0,71.0,Summer,1996,Rowing,Rowing Women's Double Sculls,Silver
ROU,Corina Oana Cprioriu,F,26.0,161.0,57.0,Summer,2012,Judo,Judo Women's Lightweight,Silver
ESP,Ona Carbonell Ballestero,F,22.0,174.0,54.0,Summer,2012,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
USA,"Patricia ""Patty"" Cardenas",F,23.0,170.0,73.0,Summer,2008,Water Polo,Water Polo Women's Water Polo,Silver
ROU,Laura Gabriela Crlescu-Badea,F,26.0,168.0,56.0,Summer,1996,Fencing,"Fencing Women's Foil, Team",Silver
GBR,"Jazmin Roxy ""Jazz"" Carlin",F,25.0,175.0,57.0,Summer,2016,Swimming,Swimming Women's 400 metres Freestyle,Silver
GBR,"Jazmin Roxy ""Jazz"" Carlin",F,25.0,175.0,57.0,Summer,2016,Swimming,Swimming Women's 800 metres Freestyle,Silver
GBR,Olivia Frances Carnegie-Brown,F,25.0,181.0,73.0,Summer,2016,Rowing,Rowing Women's Coxed Eights,Silver
FRA,"Christine ""Kiki"" Caron (-Garin)",F,16.0,172.0,66.0,Summer,1964,Swimming,Swimming Women's 100 metres Backstroke,Silver
AUS,Marissa Carpadios,F,26.0,164.0,72.0,Summer,2004,Softball,Softball Women's Softball,Silver
USA,"Alexandra ""Alex"" Carpenter",F,19.0,170.0,70.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
USA,"Caitlin A. ""Kitty"" Carruthers (-Conrad)",F,22.0,152.0,44.0,Winter,1984,Figure Skating,Figure Skating Mixed Pairs,Silver
ITA,Anna Casagrande,F,21.0,165.0,57.0,Summer,1980,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
TCH,Vra slavsk (-Odloilov),F,18.0,160.0,58.0,Summer,1960,Gymnastics,Gymnastics Women's Team All-Around,Silver
TCH,Vra slavsk (-Odloilov),F,22.0,160.0,58.0,Summer,1964,Gymnastics,Gymnastics Women's Team All-Around,Silver
TCH,Vra slavsk (-Odloilov),F,26.0,160.0,58.0,Summer,1968,Gymnastics,Gymnastics Women's Team All-Around,Silver
TCH,Vra slavsk (-Odloilov),F,26.0,160.0,58.0,Summer,1968,Gymnastics,Gymnastics Women's Balance Beam,Silver
CUB,Yalennis Castillo Ramrez,F,22.0,174.0,78.0,Summer,2008,Judo,Judo Women's Half-Heavyweight,Silver
USA,Kelly Catlin,F,20.0,168.0,63.0,Summer,2016,Cycling,Cycling Women's Team Pursuit,Silver
ARG,Martina Cavallero,F,22.0,163.0,58.0,Summer,2012,Hockey,Hockey Women's Hockey,Silver
SWE,Jane Barbro Irne Cederqvist,F,15.0,172.0,66.0,Summer,1960,Swimming,Swimming Women's 400 metres Freestyle,Silver
TCH,Jiina ermkov (Hrabtov-),F,35.0,168.0,59.0,Summer,1980,Hockey,Hockey Women's Hockey,Silver
PER,Luisa Haydee Cervera Cevedon,F,24.0,173.0,70.0,Summer,1988,Volleyball,Volleyball Women's Volleyball,Silver
CHN,Chang Si,F,25.0,170.0,56.0,Summer,2012,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
CHN,Chao Na,F,16.0,178.0,69.0,Summer,1996,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
CAN,Isabelle Charest (-Charbonneau),F,23.0,163.0,63.0,Winter,1994,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
RUS,Irina Viktorovna Chashchina,F,22.0,165.0,46.0,Summer,2004,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Silver
USA,Brandi Denise Chastain,F,32.0,171.0,58.0,Summer,2000,Football,Football Women's Football,Silver
USA,"Chandra Danette Cheeseborough (-Shellman, -Guice)",F,25.0,165.0,58.0,Summer,1984,Athletics,Athletics Women's 400 metres,Silver
ROU,Adriana Chelariu-Bazon,F,21.0,181.0,81.0,Summer,1984,Rowing,Rowing Women's Coxed Eights,Silver
ROU,Adriana Chelariu-Bazon,F,25.0,181.0,81.0,Summer,1988,Rowing,Rowing Women's Coxed Eights,Silver
ROU,Adriana Chelariu-Bazon,F,29.0,181.0,81.0,Summer,1992,Rowing,Rowing Women's Coxed Eights,Silver
CHN,Chen Hong,F,26.0,172.0,70.0,Summer,1996,Softball,Softball Women's Softball,Silver
CHN,Chen Jing,F,19.0,170.0,60.0,Summer,1988,Table Tennis,Table Tennis Women's Doubles,Silver
TPE,Chen Jing,F,27.0,170.0,60.0,Summer,1996,Table Tennis,Table Tennis Women's Singles,Silver
CHN,Chen Ling,F,21.0,169.0,58.0,Summer,2008,Archery,Archery Women's Team,Silver
CHN,Chen Peina,F,27.0,172.0,63.0,Summer,2016,Sailing,Sailing Women's Windsurfer,Silver
CHN,Chen Qiuqi,F,28.0,164.0,52.0,Summer,2008,Hockey,Hockey Women's Hockey,Silver
CHN,Chen Xiaojun,F,19.0,167.0,104.0,Summer,2012,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
CHN,Chen Ying,F,34.0,164.0,67.0,Summer,2012,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Silver
CHN,Chen Yufeng,F,26.0,165.0,55.0,Summer,1996,Football,Football Women's Football,Silver
