NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
JPN,Junko Tanaka,F,22.0,160.0,55.0,Summer,1996,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
JPN,Masami Tanaka,F,21.0,164.0,58.0,Summer,2000,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
JPN,Miyako Tanaka,F,21.0,163.0,54.0,Summer,1988,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
JPN,Satoko Tanaka (-Uji),F,18.0,158.0,59.0,Summer,1960,Swimming,Swimming Women's 100 metres Backstroke,Bronze
JPN,Keiko Tanaka-Ikeda,F,30.0,154.0,54.0,Summer,1964,Gymnastics,Gymnastics Women's Team All-Around,Bronze
BUL,Galina Tancheva,F,17.0,175.0,51.0,Summer,2004,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
BUL,Vladislava Tancheva,F,17.0,177.0,52.0,Summer,2004,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
CAN,Melissa Palma Julie Tancredi,F,30.0,177.0,73.0,Summer,2012,Football,Football Women's Football,Bronze
CAN,Melissa Palma Julie Tancredi,F,34.0,177.0,73.0,Summer,2016,Football,Football Women's Football,Bronze
CHN,Tang Jiuhong,F,23.0,172.0,65.0,Summer,1992,Badminton,Badminton Women's Singles,Bronze
CHN,Tang Yi,F,19.0,178.0,70.0,Summer,2012,Swimming,Swimming Women's 100 metres Freestyle,Bronze
CHN,Tang Yongshu (-Hetian),F,21.0,161.0,59.0,Summer,1996,Badminton,Badminton Women's Doubles,Bronze
NED,Helen Lesley Tanger,F,25.0,186.0,70.0,Summer,2004,Rowing,Rowing Women's Coxed Eights,Bronze
NOR,Trine Tangeraas,F,25.0,169.0,62.0,Summer,1996,Football,Football Women's Football,Bronze
CAN,Elaine Tanner (-Watt),F,17.0,160.0,61.0,Summer,1968,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
ARG,Patricia Anahi Tarabini,F,36.0,169.0,60.0,Summer,2004,Tennis,Tennis Women's Doubles,Bronze
UKR,Ruslana Oleksivna Taran,F,25.0,164.0,54.0,Summer,1996,Sailing,Sailing Women's Two Person Dinghy,Bronze
UKR,Ruslana Oleksivna Taran,F,29.0,164.0,54.0,Summer,2000,Sailing,Sailing Women's Two Person Dinghy,Bronze
HUN,Olga Tass-Lemhnyi (Todenbier-),F,23.0,160.0,57.0,Summer,1952,Gymnastics,Gymnastics Women's Team Portable Apparatus,Bronze
HUN,Olga Tass-Lemhnyi (Todenbier-),F,27.0,160.0,57.0,Summer,1956,Gymnastics,Gymnastics Women's Horse Vault,Bronze
TUR,Nur Tatar,F,23.0,173.0,67.0,Summer,2016,Taekwondo,Taekwondo Women's Welterweight,Bronze
JPN,Chiyori Tateno (-Masuchi),F,22.0,155.0,56.0,Summer,1992,Judo,Judo Women's Lightweight,Bronze
CAN,Reidun Tatham,F,22.0,172.0,61.0,Summer,2000,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
CAN,"Elizabeth Garner ""Betty"" Taylor (-Campbell)",F,20.0,167.0,53.0,Summer,1936,Athletics,Athletics Women's 80 metres Hurdles,Bronze
FRA,Audrey Tcheumo,F,22.0,177.0,78.0,Summer,2012,Judo,Judo Women's Half-Heavyweight,Bronze
NED,Margje Josepha Teeuwen (-Stenders),F,22.0,164.0,59.0,Summer,1996,Hockey,Hockey Women's Hockey,Bronze
NED,Margje Josepha Teeuwen (-Stenders),F,26.0,164.0,59.0,Summer,2000,Hockey,Hockey Women's Hockey,Bronze
UKR,Tetiana Heorhivna Teklian-Semykina (-Yatsenkian-),F,30.0,163.0,60.0,Summer,2004,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
CUB,Dulce Mara Tllez Palacio,F,20.0,179.0,74.0,Summer,2004,Volleyball,Volleyball Women's Volleyball,Bronze
JPN,Aya Terakawa,F,27.0,173.0,60.0,Summer,2012,Swimming,Swimming Women's 100 metres Backstroke,Bronze
JPN,Aya Terakawa,F,27.0,173.0,60.0,Summer,2012,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
UKR,Viktoriya Anatolivna Tereshchuk,F,26.0,175.0,60.0,Summer,2008,Modern Pentathlon,Modern Pentathlon Women's Individual,Bronze
UKR,Tetiana Viktorivna Tereshchuk-Antypova,F,34.0,185.0,63.0,Summer,2004,Athletics,Athletics Women's 400 metres Hurdles,Bronze
NED,Erica Georgine Terpstra,F,21.0,175.0,70.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
GER,Jana Teschke,F,25.0,168.0,56.0,Summer,2016,Hockey,Hockey Women's Hockey,Bronze
USA,Cristina Teuscher,F,22.0,185.0,68.0,Summer,2000,Swimming,Swimming Women's 200 metres Individual Medley,Bronze
SUI,Sandra Thalmann,F,21.0,163.0,68.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
NED,Carole Helene Antoinette Thate,F,24.0,168.0,58.0,Summer,1996,Hockey,Hockey Women's Hockey,Bronze
NED,Carole Helene Antoinette Thate,F,28.0,168.0,58.0,Summer,2000,Hockey,Hockey Women's Hockey,Bronze
CAN,Brianne Theisen-Eaton,F,27.0,175.0,64.0,Summer,2016,Athletics,Athletics Women's Heptathlon,Bronze
GER,"Gudrun ""Gundi"" Theuerkauff (Vorbrich-)",F,27.0,159.0,53.0,Summer,1964,Fencing,"Fencing Women's Foil, Team",Bronze
FRG,Ute Thimm (Finger-),F,26.0,167.0,54.0,Summer,1984,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
USA,"Debra Janine ""Debi"" Thomas",F,20.0,167.0,53.0,Winter,1988,Figure Skating,Figure Skating Women's Singles,Bronze
AUS,Petria Ann Thomas (-Jones),F,25.0,173.0,64.0,Summer,2000,Swimming,Swimming Women's 200 metres Butterfly,Bronze
GBR,Sarah Thomas,F,31.0,163.0,59.0,Summer,2012,Hockey,Hockey Women's Hockey,Bronze
USA,Courtney Lynn Thompson,F,31.0,170.0,66.0,Summer,2016,Volleyball,Volleyball Women's Volleyball,Bronze
USA,"Jennifer Elisabeth ""Jenny"" Thompson (-Cumpelik)",F,27.0,177.0,69.0,Summer,2000,Swimming,Swimming Women's 100 metres Freestyle,Bronze
GBR,"Joanne Sarah ""Jo"" Thompson",F,27.0,168.0,64.0,Summer,1992,Hockey,Hockey Women's Hockey,Bronze
CAN,Lesley Allison Thompson-Willie,F,40.0,160.0,50.0,Summer,2000,Rowing,Rowing Women's Coxed Eights,Bronze
GBR,Mary Elizabeth Thomson-King,F,47.0,178.0,63.0,Summer,2008,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
AUS,Norma Claire Thrower (Austin-),F,20.0,166.0,57.0,Summer,1956,Athletics,Athletics Women's 80 metres Hurdles,Bronze
GDR,Drte Thmmler (Pawlak-),F,16.0,151.0,40.0,Summer,1988,Gymnastics,Gymnastics Women's Team All-Around,Bronze
SUI,Karin Thrig (-Bucher),F,32.0,182.0,67.0,Summer,2004,Cycling,Cycling Women's Individual Time Trial,Bronze
SUI,Karin Thrig (-Bucher),F,36.0,182.0,67.0,Summer,2008,Cycling,Cycling Women's Individual Time Trial,Bronze
AUT,"Helene ""Leni"" Thurner (-Bullock)",F,25.0,168.0,58.0,Winter,1964,Luge,Luge Women's Singles,Bronze
GDR,Marion Tietz (-Lehmann),F,27.0,168.0,69.0,Summer,1980,Handball,Handball Women's Handball,Bronze
FIN,Nina Minttu Maria Tikkinen,F,23.0,170.0,66.0,Winter,2010,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
CAN,Brittany Amanda Timko (-Baxter),F,26.0,173.0,61.0,Summer,2012,Football,Football Women's Football,Bronze
AUS,Michele Margaret Timms,F,31.0,165.0,61.0,Summer,1996,Basketball,Basketball Women's Basketball,Bronze
RUS,Anna Viktorovna Timofeyeva,F,29.0,178.0,86.0,Summer,2016,Water Polo,Water Polo Women's Water Polo,Bronze
GBR,Amy Tinkler,F,16.0,152.0,47.0,Summer,2016,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
LAT,Elza Truma (-Cauce),F,23.0,170.0,72.0,Winter,2014,Luge,Luge Mixed Team Relay,Bronze
BLR,Margarita Grigoryevna Tishkevich-Makhneva,F,24.0,181.0,67.0,Summer,2016,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
AUS,Natalie Lorraine Titcume,F,24.0,184.0,85.0,Summer,2000,Softball,Softball Women's Softball,Bronze
AUS,Natalie Lorraine Titcume,F,32.0,184.0,85.0,Summer,2008,Softball,Softball Women's Softball,Bronze
URS,Lyudmila Yevgenyevna Titova,F,25.0,176.0,64.0,Winter,1972,Speed Skating,Speed Skating Women's 500 metres,Bronze
NOR,Heidi Marie Tjugum (-Mrk-),F,27.0,178.0,68.0,Summer,2000,Handball,Handball Women's Handball,Bronze
UKR,Nataliya Viktorivna Tobias (Sydorenko-),F,27.0,160.0,48.0,Summer,2008,Athletics,"Athletics Women's 1,500 metres",Bronze
URS,Klavdiya Aleksandrovna Tochonova (-Khlybova),F,30.0,178.0,71.0,Summer,1952,Athletics,Athletics Women's Shot Put,Bronze
BUL,Hristiana Todorova,F,21.0,173.0,52.0,Summer,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
RUS,Yelena Vasilyevna Tokun,F,26.0,175.0,65.0,Summer,2000,Water Polo,Water Polo Women's Water Polo,Bronze
RUS,Irina Ivanovna Tolkunova,F,29.0,170.0,58.0,Summer,2000,Water Polo,Water Polo Women's Water Polo,Bronze
ROU,Sanda Toma (-Nicolae),F,30.0,175.0,71.0,Summer,2000,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
HUN,Rozlia Tomann-Lelkes,F,25.0,175.0,68.0,Summer,1976,Handball,Handball Women's Handball,Bronze
CHN,Tong Wen,F,29.0,180.0,130.0,Summer,2012,Judo,Judo Women's Heavyweight,Bronze
YUG,Marija Tonkovi (-Pavievi),F,20.0,180.0,66.0,Summer,1980,Basketball,Basketball Women's Basketball,Bronze
SWE,Therese Elisabeth Torgersson,F,28.0,173.0,61.0,Summer,2004,Sailing,Sailing Women's Two Person Dinghy,Bronze
USA,"Gwendolyn Lenna ""Gwen"" Torrence (-Waller, -Smith)",F,31.0,170.0,57.0,Summer,1996,Athletics,Athletics Women's 100 metres,Bronze
USA,"Dara Grace Torres (-Hoffman, -Minas)",F,21.0,183.0,68.0,Summer,1988,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
USA,"Dara Grace Torres (-Hoffman, -Minas)",F,33.0,183.0,68.0,Summer,2000,Swimming,Swimming Women's 50 metres Freestyle,Bronze
USA,"Dara Grace Torres (-Hoffman, -Minas)",F,33.0,183.0,68.0,Summer,2000,Swimming,Swimming Women's 100 metres Freestyle,Bronze
USA,"Dara Grace Torres (-Hoffman, -Minas)",F,33.0,183.0,68.0,Summer,2000,Swimming,Swimming Women's 100 metres Butterfly,Bronze
GBR,Jayne Torvill (-Christensen),F,36.0,160.0,48.0,Winter,1994,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
HUN,Borbla Tth Harsnyi,F,29.0,186.0,78.0,Summer,1976,Handball,Handball Women's Handball,Bronze
HUN,Katalin Tth Harsnyi-Laki,F,28.0,180.0,75.0,Summer,1976,Handball,Handball Women's Handball,Bronze
AUS,"Khuloud ""Loudy"" Tourky-Wiggins",F,21.0,147.0,45.0,Summer,2000,Diving,Diving Women's Synchronized Platform,Bronze
AUS,"Khuloud ""Loudy"" Tourky-Wiggins",F,25.0,147.0,45.0,Summer,2004,Diving,Diving Women's Platform,Bronze
NED,Daphne Touw,F,30.0,168.0,80.0,Summer,2000,Hockey,Hockey Women's Hockey,Bronze
URS,Yevheniya Ivanivna Tovstohan,F,23.0,186.0,82.0,Summer,1988,Handball,Handball Women's Handball,Bronze
NED,Jacqueline Afine Toxopeus,F,31.0,169.0,65.0,Summer,1996,Hockey,Hockey Women's Hockey,Bronze
NOR,Kari Traa,F,24.0,168.0,65.0,Winter,1998,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze
ROU,Mrioara Trac (-Curelea),F,25.0,172.0,68.0,Summer,1988,Rowing,Rowing Women's Coxed Fours,Bronze
USA,Christine S.  Traurig,F,43.0,178.0,58.0,Summer,2000,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
GDR,Birgit Treiber (-Beinroth),F,20.0,172.0,66.0,Summer,1980,Swimming,Swimming Women's 200 metres Backstroke,Bronze
FRA,Chlo Ella Trespeuch,F,19.0,176.0,63.0,Winter,2014,Snowboarding,Snowboarding Women's Boardercross,Bronze
ITA,Lidia Trettel,F,28.0,154.0,47.0,Winter,2002,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Bronze
ITA,Giovanna Trillini,F,26.0,164.0,59.0,Summer,1996,Fencing,"Fencing Women's Foil, Individual",Bronze
ITA,Giovanna Trillini,F,30.0,164.0,59.0,Summer,2000,Fencing,"Fencing Women's Foil, Individual",Bronze
ITA,Giovanna Trillini,F,38.0,164.0,59.0,Summer,2008,Fencing,"Fencing Women's Foil, Team",Bronze
FRA,Pascale Marie Odette Marcelle Trinquet-Hachin,F,25.0,170.0,54.0,Summer,1984,Fencing,"Fencing Women's Foil, Team",Bronze
EUN,Viktoriya Nikolayevna Troitskaya-Taranina,F,22.0,170.0,50.0,Winter,1992,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
USA,Julia Lyman Trotman (-Brady),F,24.0,170.0,57.0,Summer,1992,Sailing,Sailing Women's One Person Dinghy,Bronze
USA,"De'Hashia Tonnek ""DeeDee"" Trotter",F,29.0,178.0,64.0,Summer,2012,Athletics,Athletics Women's 400 metres,Bronze
USA,Amy Tryon,F,34.0,180.0,75.0,Summer,2004,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
TPE,Tseng Li-Cheng (Pei-Hua-),F,25.0,168.0,57.0,Summer,2012,Taekwondo,Taekwondo Women's Featherweight,Bronze
UKR,Valentyna Adamivna Tserbe-Nessina,F,25.0,161.0,53.0,Winter,1994,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Bronze
GRE,Alexandra Tsiavou,F,26.0,178.0,61.0,Summer,2012,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
BLR,"Nataliya Valeryevna Tsilinskaya (-Markovnichenko-, -Minashkin)",F,28.0,173.0,73.0,Summer,2004,Cycling,Cycling Women's 500 metres Time Trial,Bronze
URS,Liana Tsot'adze,F,19.0,158.0,49.0,Summer,1980,Diving,Diving Women's Platform,Bronze
JPN,Hiroko Tsuji (-Kato),F,25.0,151.0,47.0,Summer,1964,Gymnastics,Gymnastics Women's Team All-Around,Bronze
UKR,Olena Leonidivna Tsyhytsia,F,29.0,180.0,70.0,Summer,2004,Handball,Handball Women's Handball,Bronze
ROU,Ioana Tudoran,F,27.0,175.0,74.0,Summer,1976,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze
ETH,Derartu Tulu,F,32.0,160.0,45.0,Summer,2004,Athletics,"Athletics Women's 10,000 metres",Bronze
BLR,Alina Arturovna Tumilovich,F,18.0,178.0,56.0,Summer,2008,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
URS,Vitalija Tuomait,F,23.0,193.0,87.0,Summer,1988,Basketball,Basketball Women's Basketball,Bronze
FIN,"Minnamari ""Minttu"" Tuominen",F,19.0,165.0,70.0,Winter,2010,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
FIN,Saara Elisa Tuominen,F,24.0,169.0,65.0,Winter,2010,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
URS,Zinada Mykhailivna Turchyna (Stolitenko-),F,42.0,180.0,73.0,Summer,1988,Handball,Handball Women's Handball,Bronze
URS,Lyudmila Ivanovna Turishcheva (-Borzova),F,19.0,160.0,52.0,Summer,1972,Gymnastics,Gymnastics Women's Horse Vault,Bronze
URS,Lyudmila Ivanovna Turishcheva (-Borzova),F,23.0,160.0,52.0,Summer,1976,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
AUS,Wendy May Turnbull,F,35.0,163.0,55.0,Summer,1988,Tennis,Tennis Women's Doubles,Bronze
USA,Cathy Ann Turner,F,31.0,157.0,53.0,Winter,1994,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
USA,"Kimberly ""Kim"" Turner (-McKenzie)",F,23.0,165.0,57.0,Summer,1984,Athletics,Athletics Women's 100 metres Hurdles,Bronze
HUN,Katalin Tuschk,F,29.0,178.0,68.0,Summer,1988,Fencing,"Fencing Women's Foil, Team",Bronze
GBR,"Elizabeth Kimberly ""Beth"" Tweddle",F,27.0,159.0,52.0,Summer,2012,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
GBR,"Georgina Sophie ""Georgie"" Twigg",F,21.0,170.0,62.0,Summer,2012,Hockey,Hockey Women's Hockey,Bronze
USA,Rebecca Lynne Twigg (-Whitehead-),F,29.0,170.0,57.0,Summer,1992,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Bronze
AUS,Lucy Tyler-Sharman,F,31.0,177.0,72.0,Summer,1996,Cycling,Cycling Women's Points Race,Bronze
URS,Oleksandra Oleksandrivna Tymoshenko,F,16.0,162.0,40.0,Summer,1988,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Bronze
JPN,Haruka Ueda,F,24.0,177.0,68.0,Summer,2012,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
JPN,Yoshie Ueno,F,29.0,164.0,63.0,Summer,2012,Judo,Judo Women's Half-Middleweight,Bronze
JPN,Yukiko Ueno,F,22.0,174.0,72.0,Summer,2004,Softball,Softball Women's Softball,Bronze
GDR,Petra Uhlig (Kahnt-),F,25.0,166.0,68.0,Summer,1980,Handball,Handball Women's Handball,Bronze
ESP,Maider Unda Gonzlez de Audicana,F,35.0,176.0,72.0,Summer,2012,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze
ROU,Teodora Ungureanu (-Cepoi),F,15.0,150.0,44.0,Summer,1976,Gymnastics,Gymnastics Women's Balance Beam,Bronze
GBR,Laura Emma Unsworth,F,24.0,157.0,55.0,Summer,2012,Hockey,Hockey Women's Hockey,Bronze
CAN,Dorota Urbaniak,F,28.0,178.0,69.0,Summer,2000,Rowing,Rowing Women's Coxed Eights,Bronze
EUN,Maiya Valentinovna Usova (-Orletskaya),F,27.0,160.0,45.0,Winter,1992,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
URS,Nataliya Andreyevna Ustinova,F,19.0,165.0,58.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
EUN,Tetiana Illivna Ustiuzhanina,F,27.0,185.0,78.0,Summer,1992,Rowing,Rowing Women's Quadruple Sculls,Bronze
RUS,Anna Vladimirovna Ustyukhina,F,27.0,177.0,70.0,Summer,2016,Water Polo,Water Polo Women's Water Polo,Bronze
NGR,Beatrice Utondu (-Okoye),F,22.0,162.0,59.0,Summer,1992,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
JPN,Reika Utsugi,F,41.0,170.0,68.0,Summer,2004,Softball,Softball Women's Softball,Bronze
NED,"Willemien ""Wiljon"" Vaandrager (-Cornelisse)",F,26.0,183.0,68.0,Summer,1984,Rowing,Rowing Women's Coxed Eights,Bronze
FIN,Petra Maria Pauliina Vaarakallio,F,22.0,173.0,72.0,Winter,1998,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
ITA,Dorina Vaccaroni,F,20.0,170.0,57.0,Summer,1984,Fencing,"Fencing Women's Foil, Individual",Bronze
EUN,Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,164.0,54.0,Winter,1992,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze
EUN,Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,164.0,54.0,Winter,1992,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,Bronze
EUN,Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,164.0,54.0,Winter,1992,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Bronze
EUN,Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,164.0,54.0,Winter,1992,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,Bronze
ITA,Sabina Valbusa,F,34.0,167.0,57.0,Winter,2006,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
ITA,Martina Valcepina,F,21.0,168.0,60.0,Winter,2014,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
LTU,Milda Valiukait,F,22.0,176.0,66.0,Summer,2016,Rowing,Rowing Women's Double Sculls,Bronze
CUB,Carmen Laura Valds Capote,F,17.0,167.0,54.0,Summer,1972,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
EUN,Natalia Valeeva,F,22.0,168.0,64.0,Summer,1992,Archery,Archery Women's Individual,Bronze
EUN,Natalia Valeeva,F,22.0,168.0,64.0,Summer,1992,Archery,Archery Women's Team,Bronze
COL,Ingrit Lorena Valencia Victoria,F,27.0,160.0,50.0,Summer,2016,Boxing,Boxing Women's Flyweight,Bronze
ESP,Lidia Valentn Prez,F,31.0,169.0,75.0,Summer,2016,Weightlifting,Weightlifting Women's Heavyweight,Bronze
FIN,Linda Vlimki,F,19.0,166.0,70.0,Winter,2010,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
BEL,Evi Van Acker,F,26.0,172.0,70.0,Summer,2012,Sailing,Sailing Women's One Person Dinghy,Bronze
GER,Franziska van Almsick,F,14.0,181.0,66.0,Summer,1992,Swimming,Swimming Women's 100 metres Freestyle,Bronze
GER,Franziska van Almsick,F,14.0,181.0,66.0,Summer,1992,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
GER,Franziska van Almsick,F,18.0,181.0,66.0,Summer,1996,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
GER,Franziska van Almsick,F,22.0,181.0,66.0,Summer,2000,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
GER,Franziska van Almsick,F,26.0,181.0,66.0,Summer,2004,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
GER,Franziska van Almsick,F,26.0,181.0,66.0,Summer,2004,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
NED,"Charlotte Willemijn ""Lotte"" van Beek",F,22.0,180.0,69.0,Winter,2014,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
NED,"Cornelia ""Conny"" van Bentum",F,14.0,181.0,76.0,Summer,1980,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
NED,Fleur Nicolette Andrea van de Kieft,F,22.0,163.0,60.0,Summer,1996,Hockey,Hockey Women's Hockey,Bronze
NED,Fleur Nicolette Andrea van de Kieft,F,26.0,163.0,60.0,Summer,2000,Hockey,Hockey Women's Hockey,Bronze
NED,Dillianne van den Boogaard,F,21.0,178.0,66.0,Summer,1996,Hockey,Hockey Women's Hockey,Bronze
NED,Dillianne van den Boogaard,F,26.0,178.0,66.0,Summer,2000,Hockey,Hockey Women's Hockey,Bronze
NED,Anna van der Breggen,F,26.0,167.0,56.0,Summer,2016,Cycling,Cycling Women's Individual Time Trial,Bronze
NED,Kirsten Irene Merian van der Kolk (-Aardewijn),F,28.0,172.0,55.0,Summer,2004,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
NED,Macha Alexandra van der Vaart,F,28.0,164.0,52.0,Summer,2000,Hockey,Hockey Women's Hockey,Bronze
NED,"Susan Jacobien Unia ""Suzan"" van der Wielen (-Veen)",F,24.0,170.0,64.0,Summer,1996,Hockey,Hockey Women's Hockey,Bronze
NED,"Susan Jacobien Unia ""Suzan"" van der Wielen (-Veen)",F,28.0,170.0,64.0,Summer,2000,Hockey,Hockey Women's Hockey,Bronze
NED,"Paulina Jacoba ""Pauline"" van der Wildt",F,20.0,177.0,73.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
NED,Marieke Birgitta van Doorn,F,28.0,165.0,57.0,Summer,1988,Hockey,Hockey Women's Hockey,Bronze
NED,"Maria ""Marieke"" van Drogenbroek",F,19.0,187.0,76.0,Summer,1984,Rowing,Rowing Women's Coxed Eights,Bronze
NED,Anicka van Emden,F,29.0,169.0,63.0,Summer,2016,Judo,Judo Women's Half-Middleweight,Bronze
NED,Harriet van Ettekoven,F,23.0,180.0,69.0,Summer,1984,Rowing,Rowing Women's Coxed Eights,Bronze
NED,Marit van Eupen,F,34.0,176.0,59.0,Summer,2004,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
NED,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,44.0,172.0,56.0,Summer,2012,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
CAN,Chantal Jean Van Landeghem,F,22.0,180.0,77.0,Summer,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
NED,Aletta van Manen,F,29.0,170.0,60.0,Summer,1988,Hockey,Hockey Women's Hockey,Bronze
NED,Eeke Geertruida van Nes,F,27.0,186.0,73.0,Summer,1996,Rowing,Rowing Women's Double Sculls,Bronze
NED,Laurine van Riessen,F,22.0,167.0,63.0,Winter,2010,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze
BEL,Dominique Van Roost (Monami-),F,27.0,171.0,56.0,Summer,2000,Tennis,Tennis Women's Doubles,Bronze
NED,Annemarieke van Rumpt,F,24.0,186.0,73.0,Summer,2004,Rowing,Rowing Women's Coxed Eights,Bronze
BEL,Charline Van Snick,F,21.0,157.0,48.0,Summer,2012,Judo,Judo Women's Extra-Lightweight,Bronze
NED,"Margot Wilhelmina Teunisje ""Wilma"" van Velsen",F,16.0,173.0,69.0,Summer,1980,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
NED,"Wilhelmina ""Winnie"" van Weerdenburg (-Rijke)",F,18.0,168.0,61.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
BEL,Gella Vandecaveye,F,27.0,170.0,63.0,Summer,2000,Judo,Judo Women's Half-Middleweight,Bronze
USA,"Kimberly ""Kim"" Vandenberg",F,24.0,173.0,59.0,Summer,2008,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
HUN,Mria Vanya-Vadsz,F,26.0,166.0,55.0,Summer,1976,Handball,Handball Women's Handball,Bronze
ITA,Bice Vanzetta,F,30.0,173.0,61.0,Winter,1992,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
ITA,Bice Vanzetta,F,32.0,173.0,61.0,Winter,1994,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
GER,Laura Vargas Koch,F,26.0,173.0,70.0,Summer,2016,Judo,Judo Women's Middleweight,Bronze
ESP,Mara del Monte Vasc Pes Gallardo,F,24.0,157.0,45.0,Summer,2000,Athletics,Athletics Women's 20 kilometres Walk,Bronze
URS,Elvira Adolfovna Vasilkova (-Buchenkova),F,18.0,172.0,62.0,Summer,1980,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
RUS,Yekaterina Aleksandrovna Vasilyeva,F,24.0,172.0,66.0,Summer,2000,Water Polo,Water Polo Women's Water Polo,Bronze
ROU,Emilia Vtoiu-Li,F,23.0,156.0,51.0,Summer,1956,Gymnastics,Gymnastics Women's Team All-Around,Bronze
ROU,Emilia Vtoiu-Li,F,26.0,156.0,51.0,Summer,1960,Gymnastics,Gymnastics Women's Team All-Around,Bronze
